Grade Distribution for Fall 2012 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2012-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 5/5/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Grades for Course
2012 Fall,Physical Education,PHYS ED,Physical Education,3,005,Pe Activities,Susanna Li-Jue,68174,,2,1,,1,,,,,,,,,9,2,2,,,17
2012 Fall,Physical Education,PHYS ED,Physical Education,3,006,Pe Activities,Jason Britton,68177,,1,,2,,,,,,,,,,14,1,,,,18
2012 Fall,Physical Education,PHYS ED,Physical Education,3,007,Pe Activities,Richard Morris,68180,,9,,,,,,,,,,,1,7,,3,,,20
2012 Fall,Physical Education,PHYS ED,Physical Education,3,008,Pe Activities,Lon Rork,68183,,4,1,,,,,,,,,,,10,2,,,,17
2012 Fall,Physical Education,PHYS ED,Physical Education,3,009,Pe Activities,Lon Rork,68186,,4,,,,,,,,,,,,10,2,,,,16
2012 Fall,Physical Education,PHYS ED,Physical Education,3,010,Pe Activities,William Caraway,68189,,2,1,2,1,,,1,,,,,,19,1,,,,27
2012 Fall,Physical Education,PHYS ED,Physical Education,4,001,Pe Activities,Elmar Stefke,68195,2,,1,1,1,,2,,,,,,,16,2,,,,25
2012 Fall,Physical Education,PHYS ED,Physical Education,4,002,Pe Activities,Elmar Stefke,68198,2,,2,,1,,,,,,,,,23,1,,,,29
2012 Fall,Physical Education,PHYS ED,Physical Education,4,003,Pe Activities,Lon Rork,68201,,7,,,,,,,,,,,,7,,3,,,17
2012 Fall,Physical Education,PHYS ED,Physical Education,4,004,Pe Activities,Richard Morris,68204,3,7,,,,,,,,,,,1,8,,,1,,20
2012 Fall,Physical Education,PHYS ED,Physical Education,4,005,Pe Activities,William Caraway,68207,,7,1,3,2,,,,,,,,,11,1,,,,25
2012 Fall,Physical Education,PHYS ED,Physical Education,11,001,Pe Activities,David Esquer; M. Scott,68210,,33,,,,,,,,,,,,2,,,,,35
2012 Fall,Physical Education,PHYS ED,Physical Education,11,002,Pe Activities,David Esquer; M. Scott,68213,,33,,,,,,,,,,,,2,,,,,35
2012 Fall,Physical Education,PHYS ED,Physical Education,11,005,Pe Activities,M. Scott; Michael Teti,68222,,22,11,8,2,1,,,,,,,2,8,,2,,,56
2012 Fall,Physical Education,PHYS ED,Physical Education,11,006,Pe Activities,M. Scott; Michael Teti,68225,,23,11,8,2,1,,,,,,,2,7,,2,,,56
2012 Fall,Physical Education,PHYS ED,Physical Education,11,007,Pe Activities,M. Scott; Michael Teti,68228,,101,1,3,1,,,,,1,,,,9,,1,,,117
2012 Fall,Physical Education,PHYS ED,Physical Education,11,008,Pe Activities,M. Scott; Michael Teti,68231,,101,1,3,1,,,,,1,,,,9,,1,,,117
2012 Fall,Physical Education,PHYS ED,Physical Education,11,009,Pe Activities,M. Scott; Steven Desimone,68234,,12,,,,,,,,,,,,1,,,,,13
2012 Fall,Physical Education,PHYS ED,Physical Education,11,010,Pe Activities,M. Scott; Steven Desimone,68237,,12,,,,,,,,,,,,1,,,,,13
2012 Fall,Physical Education,PHYS ED,Physical Education,11,011,Pe Activities,M. Scott; Tim Mcneill,68240,,18,,,,,,,,,,,2,1,,,,,21
2012 Fall,Physical Education,PHYS ED,Physical Education,11,012,Pe Activities,M. Scott; Tim Mcneill,68243,,18,,,,,,,,,,,2,1,,,,,21
2012 Fall,Physical Education,PHYS ED,Physical Education,11,013,Pe Activities,Kevin Grimes; M. Scott,68246,,22,1,,,,,,,,,,,,,1,,,24
2012 Fall,Physical Education,PHYS ED,Physical Education,11,014,Pe Activities,Kevin Grimes; M. Scott,68249,,21,1,,,,,,,,,,,,,1,,,23
2012 Fall,Physical Education,PHYS ED,Physical Education,11,015,Pe Activities,David Durden; M. Scott,68252,,32,3,,,,,,,,,,,2,,1,,,38
2012 Fall,Physical Education,PHYS ED,Physical Education,11,016,Pe Activities,David Durden; M. Scott,68255,,32,3,,,,,,,,,,,2,,1,,,38
2012 Fall,Physical Education,PHYS ED,Physical Education,11,017,Pe Activities,M. Scott; Peter Wright,68258,,11,,,1,,,,,,,,,,,,,,12
2012 Fall,Physical Education,PHYS ED,Physical Education,11,018,Pe Activities,M. Scott; Peter Wright,68261,,11,,,1,,,,,,,,,,,,,,12
2012 Fall,Physical Education,PHYS ED,Physical Education,11,019,Pe Activities,Anthony Sandoval; M. Scott,68264,,17,28,,,,,,,,,,,2,,,,,47
2012 Fall,Physical Education,PHYS ED,Physical Education,11,020,Pe Activities,Anthony Sandoval; M. Scott,68267,,17,28,,,,,,,,,,,2,,,,,47
2012 Fall,Physical Education,PHYS ED,Physical Education,11,021,Pe Activities,Kirk Everist; M. Scott,68270,,25,,,,,,,,,,,,1,,,,,26
2012 Fall,Physical Education,PHYS ED,Physical Education,11,022,Pe Activities,Kirk Everist; M. Scott,68273,,25,,,,,,,,,,,,1,,,,,26
2012 Fall,Physical Education,PHYS ED,Physical Education,11,023,Pe Activities,M. Scott; Mike Blasquez,68276,,301,49,2,2,1,,3,,,,,1,75,,6,,,440
2012 Fall,Physical Education,PHYS ED,Physical Education,11,024,Pe Activities,M. Scott; Mike Blasquez,68279,,299,49,2,2,1,,2,,,,,1,79,,5,,,440
2012 Fall,Physical Education,PHYS ED,Physical Education,12,003,Pe Activities,Dave O'Neill; M. Scott,68288,,49,,,2,,1,,,,,,,6,,,,,58
2012 Fall,Physical Education,PHYS ED,Physical Education,12,004,Pe Activities,Dave O'Neill; M. Scott,68291,,49,,,2,,1,,,,,,,6,,,,,58
2012 Fall,Physical Education,PHYS ED,Physical Education,12,005,Pe Activities,M. Scott; Shellie Onstead,68294,,20,,,,,,,,,,,,1,,,,,21
2012 Fall,Physical Education,PHYS ED,Physical Education,12,006,Pe Activities,M. Scott; Shellie Onstead,68297,,20,,,,,,,,,,,,1,,,,,21
2012 Fall,Physical Education,PHYS ED,Physical Education,12,009,Pe Activities,Danna Durante; M. Scott,68306,,11,3,,,,,,,,,,,,,,,,14
2012 Fall,Physical Education,PHYS ED,Physical Education,12,010,Pe Activities,Danna Durante; M. Scott,68309,,11,3,,,,,,,,,,,,,,,,14
2012 Fall,Physical Education,PHYS ED,Physical Education,12,011,Pe Activities,Ginger Miles; M. Scott,68312,,23,,,,,,,,,,,,1,,,,,24
2012 Fall,Physical Education,PHYS ED,Physical Education,12,012,Pe Activities,Ginger Miles; M. Scott,68315,,24,,,,,,,,,,,,1,,,,,25
2012 Fall,Physical Education,PHYS ED,Physical Education,12,013,Pe Activities,M. Scott; Neil Mcguire,68318,,25,,,,,,,,,,,,3,,,,,28
2012 Fall,Physical Education,PHYS ED,Physical Education,12,014,Pe Activities,M. Scott; Neil Mcguire,68321,,25,,,,,,,,,,,,2,,,,,27
2012 Fall,Physical Education,PHYS ED,Physical Education,12,015,Pe Activities,Diane Ninemire; M. Scott,68324,,18,,,,,,,,,,,,1,,,,,19
2012 Fall,Physical Education,PHYS ED,Physical Education,12,016,Pe Activities,Diane Ninemire; M. Scott,68327,,18,,,,,,,,,,,,1,,,,,19
2012 Fall,Physical Education,PHYS ED,Physical Education,12,017,Pe Activities,M. Scott; Teri Mckeever,68330,,22,1,,,,,,,,,,,1,,,,,24
2012 Fall,Physical Education,PHYS ED,Physical Education,12,018,Pe Activities,M. Scott; Teri Mckeever,68333,,23,1,,,,,,,,,,,,,,,,24
2012 Fall,Physical Education,PHYS ED,Physical Education,12,021,Pe Activities,Anthony Sandoval; M. Scott,68342,,19,7,,,,,,,,,,,8,1,,,,35
2012 Fall,Physical Education,PHYS ED,Physical Education,12,022,Pe Activities,Anthony Sandoval; M. Scott,68345,,20,8,,,,,,,,,,,7,1,,,,36
2012 Fall,Physical Education,PHYS ED,Physical Education,12,023,Pe Activities,M. Scott; Richard Feller,68348,,12,,,,,,,,,,,,2,,,,,14
2012 Fall,Physical Education,PHYS ED,Physical Education,12,024,Pe Activities,M. Scott; Richard Feller,68351,,12,,,,,,,,,,,,2,,,,,14
2012 Fall,Physical Education,PHYS ED,Physical Education,12,025,Pe Activities,M. Scott; Richard Corso,68354,,24,2,,,,,,,,,,,,,,,,26
2012 Fall,Physical Education,PHYS ED,Physical Education,12,026,Pe Activities,M. Scott; Richard Corso,68357,,24,2,,,,,,,,,,,,,,,,26
2012 Fall,Physical Education,PHYS ED,Physical Education,12,027,Pe Activities,M. Scott; Mike Blasquez,68360,,220,4,4,3,,,5,,1,,,,38,1,,,,276
2012 Fall,Physical Education,PHYS ED,Physical Education,12,028,Pe Activities,M. Scott; Mike Blasquez,68363,,220,4,4,3,,,5,,,,,,37,1,,,,274
2012 Fall,Physical Education,PHYS ED,Physical Education,32,001,Fitness: Phs Ada/Ex,Sue Johannessen,68366,,20,11,11,6,5,,3,,,,,,10,,4,,,70
2012 Fall,Physical Education,PHYS ED,Physical Education,47A,001,Intro To Scuba,M. Scott,68381,,,1,1,3,,,,,,,,,6,,,,,11
2012 Fall,Physical Education,PHYS ED,Physical Education,98,001,Directed Group Stdy,Jason Britton,68386,,,,,,,,,,,,,,24,,4,,,28
2012 Fall,Physical Education,PHYS ED,Physical Education,98,002,Directed Group Stdy,Susanna Li-Jue,68402,,,,,,,,,,,,,,19,,2,,,21
2012 Fall,Physical Education,PHYS ED,Physical Education,C165,001,Intro Biomech Anal,M. Scott,68387,,6,4,3,4,,,,,,,,,,,,,,17
2012 Fall,Physics,PHYSICS,Physics,7A,001,Scient Engin Phys,Steven Stahler,68703,,35,18,28,40,22,15,24,18,,3,,3,8,,2,,2,218
2012 Fall,Physics,PHYSICS,Physics,7A,002,Scient Engin Phys,Ruza Markov,68772,7,39,7,8,69,6,7,51,7,,4,,1,3,,2,,,211
2012 Fall,Physics,PHYSICS,Physics,H7A,001,Scient Engin Phys,Adrian Lee,68841,10,9,5,8,14,5,3,,1,,,,,1,,,,,56
2012 Fall,Physics,PHYSICS,Physics,7B,001,Scient Engin Phys,Catherine Bordel,68856,16,24,15,37,42,26,17,20,10,,7,,3,,,1,,1,219
2012 Fall,Physics,PHYSICS,Physics,7B,002,Scient Engin Phys,Achilles Speliotopoulos,68925,2,9,10,14,13,13,10,11,9,,,,1,,,2,,,94
2012 Fall,Physics,PHYSICS,Physics,7B,003,Scient Engin Phys,Achilles Speliotopoulos,68958,1,27,28,31,36,30,26,28,21,,,,,1,,2,,2,233
2012 Fall,Physics,PHYSICS,Physics,H7B,001,Scient Engin Phys,Irfan Siddiqi,69033,1,4,1,3,6,3,2,2,,,,,1,1,,,,,24
2012 Fall,Physics,PHYSICS,Physics,7C,001,Scient Engin Phys,Anthony Tagliaferro,69042,2,12,5,6,17,3,3,12,3,,3,,,3,,,,,69
2012 Fall,Physics,PHYSICS,Physics,H7C,001,Scient Engin Phys,Tristan Smith,69069,2,8,6,2,4,2,4,1,,,2,,,,,,,,31
2012 Fall,Physics,PHYSICS,Physics,8A,001,Intro Physics,Marjorie Shapiro,69084,8,75,,25,53,47,27,19,8,,,,6,8,,6,,1,283
2012 Fall,Physics,PHYSICS,Physics,8A,002,Intro Physics,Michael Deweese,69183,6,64,14,22,90,24,24,67,9,,,,2,2,,5,,4,333
2012 Fall,Physics,PHYSICS,Physics,8B,001,Intro Physics,Jan Liphardt,69288,3,24,11,22,21,11,18,11,8,,1,,2,1,,,,4,137
2012 Fall,Physics,PHYSICS,Physics,8B,002,Intro Physics,Melvin Pomerantz,69339,13,51,22,41,39,35,28,30,24,,2,,1,3,,1,,2,292
2012 Fall,Physics,PHYSICS,Physics,C10,001,Descriptive Intro,Yury Kolomensky,69432,1,52,16,16,22,4,5,3,,,1,,1,46,,6,,1,174
2012 Fall,Physics,PHYSICS,Physics,105,001,Analytic Mechanics,Andrew Charman,69513,3,9,18,11,10,7,3,3,5,,,,3,1,,1,,,74
2012 Fall,Physics,PHYSICS,Physics,110A,001,Electromagnet Optic,Damon English,69522,1,20,7,14,13,10,6,3,,,,,1,,,1,,,76
2012 Fall,Physics,PHYSICS,Physics,110A,002,Electromagnet Optic,Damon English,69531,1,13,8,5,11,5,5,1,,,,,,1,,,,,50
2012 Fall,Physics,PHYSICS,Physics,110B,001,Electromagnet Optic,Feng Wang,69540,4,7,4,5,9,3,2,2,,,,,,,,1,,,37
2012 Fall,Physics,PHYSICS,Physics,111,001,Mod Phys Elect Lab,Bradley Axen; Brian Amadio; Carolyn Kierans; Jonathan Kohler; Matthew Kramer; Robert Jacobsen,69549,,22,11,3,8,3,2,,,,,,,1,,,,1,51
2012 Fall,Physics,PHYSICS,Physics,111,002,Mod Phys Elect Lab,David Gee; Hartmut Haeffner; Mathew Leonard; William Holzapfel,69555,6,20,16,9,4,5,,5,,,,,,,,,,,65
2012 Fall,Physics,PHYSICS,Physics,112,001,Stat Thermal Phys,Uros Seljak,69561,4,19,9,16,10,10,2,3,4,,4,,3,3,,,,,87
2012 Fall,Physics,PHYSICS,Physics,129,001,Particle Physics,Kam-Biu Luk,69570,,2,8,6,8,4,1,2,,,,,,3,1,1,,,36
2012 Fall,Physics,PHYSICS,Physics,137A,001,Quantum Mechanics,Jackson Debuhr,69579,5,15,9,15,13,10,2,5,2,1,3,1,3,,,2,,,86
2012 Fall,Physics,PHYSICS,Physics,137A,002,Quantum Mechanics,Jackson Debuhr,69588,3,4,2,1,7,4,1,1,1,,1,,,,,1,,,26
2012 Fall,Physics,PHYSICS,Physics,137B,001,Quantum Mechanics,Dan Stamper-Kurn,69597,3,12,4,12,7,6,4,1,,,2,,3,,,3,,,57
2012 Fall,Physics,PHYSICS,Physics,141A,001,Solid State Physics,Zi Qiu,69606,8,17,6,3,3,2,,3,,,,,,,,,,,42
2012 Fall,Physics,PHYSICS,Physics,198,001,Directed Group Stdy,Robert Jacobsen,69677,,,,,,,,,,,,,,37,2,1,,,40
2012 Fall,Physics,PHYSICS,Physics,198,003,Directed Group Stdy,Allen Gurdus; Andres Tobar; Daniel Corral; Joel Fajans; Nadir Jeevanjee,70272,,,,,,,,,,,,,,18,1,,,,19
2012 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,10,001,"Plants, Agri & Soc",Brian Staskawicz; David Zilberman,70303,2,18,7,7,11,7,2,,,,,,1,29,,2,,1,87
2012 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,C107L,001,Plant Morphol Lab,Chelsea Specht,70456,,11,,3,2,1,,3,,,2,,,,,,,,22
2012 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,110,001,Biology Of Fungi,John Taylor; Thomas Bruns,70468,1,4,6,,8,1,,3,,,,,,1,,1,,,25
2012 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,110L,002,Biol Of Fungi Lab,John Taylor; Thomas Bruns,70474,,3,4,,5,1,,3,,,,,,1,,1,,,18
2012 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,C112,001,Gen Microbiology,Kathleen Ryan,70477,1,1,7,6,8,4,1,3,5,3,,1,1,2,,1,,,44
2012 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,C112L,001,Microbiology Lab,Arash Komeili,70498,,4,1,1,4,,,,,1,,,,,,,,,11
2012 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,C112L,002,Microbiology Lab,Arash Komeili,70501,,3,2,2,1,3,,,,,,,,,,,,,11
2012 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,C116,001,Microbial Diversity,John Coates,70507,,6,1,,2,2,,,,,,,,,,,,,11
2012 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,135,001,Physiol Biochem Pl,Anastasios Melis; Norman Terry,70513,4,5,8,5,2,,,,,1,,,,3,,,,,28
2012 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,150,001,Plant Cell Biology,Sheng Luan; Zinmay Sung,70522,,3,4,3,4,2,,,2,,,,,,,,,,18
2012 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,185,001,Tech Lt Microscopy,Steven Ruzin,70531,,1,9,5,2,4,,,2,,,,,3,,,,,26
2012 Fall,Political Science,POL SCI,Political Science,1,001,Intro American Pol,Jacob Citrin,71303,1,36,45,47,42,32,15,20,9,2,4,,8,61,,13,,,335
2012 Fall,Political Science,POL SCI,Political Science,2,001,Intro Comparat Pol,Pradeep Chhibber,71348,2,33,51,48,38,14,13,3,4,,2,,1,40,,8,,1,258
2012 Fall,Political Science,POL SCI,Political Science,3,001,Empirical Analysis,Laura Stoker,71393,10,37,32,28,35,23,15,11,7,4,2,2,9,2,,1,,1,219
2012 Fall,Political Science,POL SCI,Political Science,5,001,Intro To Intern Rel,Amy Gurowitz,71432,2,53,52,58,60,22,6,14,2,1,2,,4,26,,3,,1,306
2012 Fall,Political Science,POL SCI,Political Science,102,001,American Presidency,Terri Bimes,71480,3,11,10,12,9,6,1,1,,,,,,,,,,1,54
2012 Fall,Political Science,POL SCI,Political Science,106A,001,Camp Strat/Media,Daniel Schnur,71513,,13,27,11,5,,,1,,,,,,1,,,,3,61
2012 Fall,Political Science,POL SCI,Political Science,109G,001,Topics In Amer Pol,Gabriel Lenz,71516,1,4,10,12,16,3,3,1,,1,,,,1,,,,1,53
2012 Fall,Political Science,POL SCI,Political Science,112A,001,Hist Pol Theory,Kinch Hoekstra,71528,,14,30,44,33,22,4,3,1,,,1,1,2,,,,,155
2012 Fall,Political Science,POL SCI,Political Science,123A,001,Topics Intntl Rel,Andrew Janos,71578,,5,7,10,12,7,4,1,1,,,,1,1,,2,,1,52
2012 Fall,Political Science,POL SCI,Political Science,123H,001,Topics Intntl Rel,Ron Hassner,71579,1,62,33,17,27,7,2,2,1,,,1,2,,,,,2,157
2012 Fall,Political Science,POL SCI,Political Science,C135,001,Game Theory Soc Sci,Robert Powell,71603,,19,8,13,11,7,12,16,11,,8,,3,14,,14,,,136
2012 Fall,Political Science,POL SCI,Political Science,138G,001,National Glob Econ,John Zysman,71654,,7,15,11,4,7,1,,,,,,,2,,,,4,51
2012 Fall,Political Science,POL SCI,Political Science,142A,001,Middle East Pol,Kiren Chaudhry,71672,2,9,8,20,4,1,1,2,,,,,1,1,,,,2,51
2012 Fall,Political Science,POL SCI,Political Science,143A,001,Politics Ne Asia,Lowell Dittmer,71681,,6,16,11,11,5,2,,,,,,,1,,,,,52
2012 Fall,Political Science,POL SCI,Political Science,143B,001,Japanese Politics,T J Pempel,71690,3,43,26,12,28,7,5,11,3,2,3,1,3,2,,,,,149
2012 Fall,Political Science,POL SCI,Political Science,146A,001,African Politics,Leonardo Arriola,71714,,21,17,26,15,3,5,4,1,,1,,3,,,,,3,99
2012 Fall,Political Science,POL SCI,Political Science,147G,001,Welfare State Comp,Jonah Levy,71738,,15,14,8,5,1,5,2,1,,,,,1,,1,,,53
2012 Fall,Political Science,POL SCI,Political Science,149E,001,Topics In Area Stdy,Darren Zook,71747,2,51,29,18,8,6,3,,,,,,,,,,,,117
2012 Fall,Political Science,POL SCI,Political Science,149I,001,Topics In Area Stdy,Dariush Zahedi,71748,,12,7,17,8,4,,,,,1,1,,1,,1,,3,55
2012 Fall,Political Science,POL SCI,Political Science,149Y,001,Topics In Area Stdy,Yaacov Yadgar,71749,2,9,9,3,1,2,1,,,,,,1,,,,,,28
2012 Fall,Political Science,POL SCI,Political Science,150,001,Amer Legal System,Sean Farhang,71750,,20,18,5,3,2,,,,,,,1,,,,,,49
2012 Fall,Political Science,POL SCI,Political Science,157A,001,Constitutl Law U.S.,William Muir,71764,,13,18,7,2,5,,,,,,,1,1,,1,,2,50
2012 Fall,Political Science,POL SCI,Political Science,166,001,Latinos Us Politica,Rodney Hero,71792,,10,15,19,22,14,10,1,1,1,,1,5,,,,,1,100
2012 Fall,Political Science,POL SCI,Political Science,171,001,California Politics,Edward Lempert,71807,4,21,8,12,5,1,,,,,,,1,,,,,2,54
2012 Fall,Political Science,POL SCI,Political Science,179,001,Colloq On Pol Sci,Alan Ross,71816,,,,,,,,,,,,,,612,2,73,,1,688
2012 Fall,Political Science,POL SCI,Political Science,191,002,Junior Seminar,Helene Silverberg,71828,,5,11,2,,,,,,,,,,,,,,,18
2012 Fall,Political Science,POL SCI,Political Science,191,003,Junior Seminar,Paul Pierson,71831,,2,5,5,4,2,,,,,,,,,,,,,18
2012 Fall,Political Science,POL SCI,Political Science,C196W,001,Special Research,Joel Clark,71876,,7,5,,,,,,,,,,,,,,,,12
2012 Fall,Political Science,POL SCI,Political Science,198,001,Directed Group Stdy,Laura Stoker; Levon Minassian; Michael Williams,71903,,,,,,,,,,,,,,21,,1,,,22
2012 Fall,Psychology,PSYCH,Psychology,1,001,General Psychology,Christopher Gade,73803,58,187,91,43,37,30,14,9,3,3,3,,5,22,,3,,,508
2012 Fall,Psychology,PSYCH,Psychology,2,001,Principles Of Psych,Amy Cook; David Whitney; Matthew Walker,73878,3,48,41,12,31,8,3,3,1,,,1,1,17,,10,,,179
2012 Fall,Psychology,PSYCH,Psychology,2,002,Principles Of Psych,David Whitney; Matthew Walker; Maya Kuehn,73881,23,38,22,14,14,8,9,8,4,1,3,1,1,29,,2,,,177
2012 Fall,Psychology,PSYCH,Psychology,2,003,Principles Of Psych,Christopher Gade; David Whitney; Matthew Walker,73883,29,65,28,17,11,6,3,2,,2,,,3,22,,1,,,189
2012 Fall,Psychology,PSYCH,Psychology,C19,001,Drugs And The Brain,David Presti,74058,5,19,19,21,19,6,,8,2,,2,,2,22,,4,,,129
2012 Fall,Psychology,PSYCH,Psychology,24,001,Freshman Seminars,Serena Chen,73884,,12,,,,,,,,,,,,5,,,,,17
2012 Fall,Psychology,PSYCH,Psychology,101,001,Res & Data Analysis,Sheri Johnson,73974,39,114,31,15,24,9,4,1,2,1,,,2,4,,1,,,247
2012 Fall,Psychology,PSYCH,Psychology,109,001,History Of Psych,Peter Gillette,74006,,19,14,5,10,2,,,1,,,,,5,,,,1,57
2012 Fall,Psychology,PSYCH,Psychology,110,001,Introd Biol Psych,Matthew Walker,74007,24,107,68,39,42,13,4,5,2,1,2,,,4,,2,,,313
2012 Fall,Psychology,PSYCH,Psychology,C113,001,Biological Clocks,Lance Kriegsfeld,74037,3,16,2,5,5,1,4,,1,,1,,1,11,,1,,,51
2012 Fall,Psychology,PSYCH,Psychology,122,001,Intro Human Learn,Arthur Shimamura,74160,11,77,,17,21,,3,7,,,1,,2,4,,2,,1,146
2012 Fall,Psychology,PSYCH,Psychology,125,001,Developing Brain,Silvia Bunge,74175,10,24,20,4,1,3,,2,,,,,,10,,,,1,75
2012 Fall,Psychology,PSYCH,Psychology,C127,001,Cognitive Neurosci,Jack Gallant,74190,,5,21,18,13,3,2,,1,,,,4,11,,1,,,79
2012 Fall,Psychology,PSYCH,Psychology,130,001,Clinical Psychology,Ann Kring,74220,,59,33,24,16,5,3,,,,,,,2,,,,,142
2012 Fall,Psychology,PSYCH,Psychology,140,001,Development Psych,Fei Xu,74289,17,42,37,30,11,15,6,3,4,2,4,1,2,11,,2,,3,190
2012 Fall,Psychology,PSYCH,Psychology,146,001,Attachment Process,Erik Hesse; Mary Main,74322,,4,4,6,6,6,,1,,,,,,,,,,,27
2012 Fall,Psychology,PSYCH,Psychology,148,001,Top Sems Devel Psy,Joseph Campos,74343,4,8,1,,,,,,,,,,,,,,,2,15
2012 Fall,Psychology,PSYCH,Psychology,150,001,Personality Psych,Oliver John,74346,59,78,16,7,13,10,1,2,1,,2,,1,14,,,,,204
2012 Fall,Psychology,PSYCH,Psychology,160,001,Social Psychology,Dacher Keltner,74376,10,133,22,29,41,5,6,13,,,,,,36,,,,1,296
2012 Fall,Psychology,PSYCH,Psychology,165,001,Psych Of Creativity,Charlan Nemeth,74424,3,7,6,15,16,7,1,,1,,,,,11,,1,,,68
2012 Fall,Psychology,PSYCH,Psychology,167AC,001,Stigma,Rodolfo Mendoza-Denton,74435,34,57,34,23,18,6,3,2,3,,1,1,1,28,,,,1,212
2012 Fall,Psychology,PSYCH,Psychology,H194A,001,Honors Seminar,Frederic Theunissen,74436,,22,4,,,,,,,,,,,1,,,,,27
2012 Fall,Public Health,PB HLTH,Public Health,24,001,Public Health Sem,Seth Holmes,75502,,,,,,,,,,,,,,25,,1,,,26
2012 Fall,Public Health,PB HLTH,Public Health,98,016,Directed Group Stdy,Alberta Rincon,75545,,,,,,,,,,,,,,16,,1,,,17
2012 Fall,Public Health,PB HLTH,Public Health,98,061,Directed Group Stdy,David Potts,75605,,,,,,,,,,,,,,10,,1,,,11
2012 Fall,Public Health,PB HLTH,Public Health,116,001,Sem Hlth Med Issues,David Potts,75656,,,,,,,,,,,,,,488,,34,,,522
2012 Fall,Public Health,PB HLTH,Public Health,140,001,Risk & Demo Stat,Michael Tarter,75674,5,7,5,5,4,,,,,,,,,2,,,,,28
2012 Fall,Public Health,PB HLTH,Public Health,142,001,Intro Prob Stat,Steve Selvin,75677,21,104,98,22,19,10,1,,3,,,,,2,1,,,,281
2012 Fall,Public Health,PB HLTH,Public Health,150B,001,Intro Env Hlth Sci,John Balmes,75713,5,66,,3,25,,,4,,,,,,4,,,,,107
2012 Fall,Public Health,PB HLTH,Public Health,150D,001,Intro Hlth Pol Mgt,Joan Bloom,75728,4,49,46,22,20,8,1,1,,,,,,3,,,,,154
2012 Fall,Public Health,PB HLTH,Public Health,162A,001,Pub Hlth Microbiol,Peter Dailey,75743,3,24,14,17,33,26,24,16,10,,9,,2,2,,5,,,185
2012 Fall,Public Health,PB HLTH,Public Health,162L,001,Pub Hlth Microb Lab,Kathleen Loretz,75764,,4,,4,12,,1,,,,1,,,1,,,,,23
2012 Fall,Public Health,PB HLTH,Public Health,162L,002,Pub Hlth Microb Lab,Kathleen Loretz,75767,,3,2,2,8,1,2,2,1,,1,,,2,,,,,24
2012 Fall,Public Health,PB HLTH,Public Health,162L,003,Pub Hlth Microb Lab,Kathleen Loretz,75770,,2,3,2,10,1,3,1,1,,,,,,,,,,23
2012 Fall,Public Health,PB HLTH,Public Health,162L,004,Pub Hlth Microb Lab,Kathleen Loretz,75773,1,2,2,5,7,1,,3,,,,,,,,,,,21
2012 Fall,Public Health,PB HLTH,Public Health,180,001,Evol Of Hum Sex,David Potts,75782,23,27,16,11,9,4,4,,,,,,,11,,3,,,108
2012 Fall,Public Health,PB HLTH,Public Health,181,001,Poverty/Population,David Potts,75785,65,64,14,3,2,2,,,,,,,1,4,,1,,2,158
2012 Fall,Public Health,PB HLTH,Public Health,183,001,History Of Medicine,Ernest Hook,75800,5,4,6,2,3,4,1,2,2,,,,1,7,,3,,,40
2012 Fall,Public Health,PB HLTH,Public Health,196,001,Spec Topics Pb Hlth,Kathryn Fiorella; Lia Fernald,75839,3,25,5,2,2,1,,,,,,,,2,,1,,,41
2012 Fall,Public Health,PB HLTH,Public Health,198,006,Directed Group Stdy,Cathy Kodama,75878,,,,,,,,,,,,,,12,,1,,,13
2012 Fall,Public Health,PB HLTH,Public Health,198,007,Directed Group Stdy,Steve Selvin,75881,,,,,,,,,,,,,,20,,1,,,21
