UC Berkeley Spring 2011 Course Grades,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
CourseID,CNUM,SECTION,CDESC,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
CHEM, 003B,001,CHEM STRUCT REACT  ,"PEDERSEN, S F     ",15,51,50,66,64,62,40,42,76,0,13,0,34
CHEM, 003BL,001,ORGANIC CHEM LAB   ,"PEDERSEN, S F     ",4,129,144,23,43,34,20,6,5,0,0,0,5
CHEM, 004B,001,GEN CHM QUANT ANALY,"DOUDNA CATE, J H  ",5,32,28,22,68,14,11,8,2,0,4,0,0
CHEM, 104A,001,ADV INORGANIC CHEM ,"TILLEY, T D       ",3,7,7,7,3,4,3,4,3,0,4,0,1
CHEM, 104B,001,ADV INORGANIC CHEM ,"ANDERSEN, R A     ",2,8,7,10,5,8,0,10,0,0,6,0,3
CHEM, 105,001,INSTRUMEN ANALYSIS ,"COHEN, R C        ",2,5,9,0,6,2,0,2,0,0,0,0,0
CHEM, 112B,001,ORGANIC CHEMISTRY  ,"SARPONG, R        ",2,12,15,31,31,32,0,20,6,0,0,0,0
CHEM, 114,001,ADV SYN ORGAN CHEM ,"BRENNAN, M K      ",3,4,4,6,6,4,0,0,0,0,0,0,1
CHEM, 115,001,ORGANIC CHEMISTRY  ,"BERGMAN, R G      ",0,17,0,0,1,0,0,0,0,0,0,0,0
CHEM, 120A,001,PHYSICAL CHEMISTRY ,"MILLER, W H       ",3,14,4,8,21,16,12,19,11,0,2,0,2
CHEM, 120B,001,PHYSICAL CHEMISTRY ,"GEISSLER, P L     ",1,20,10,14,12,9,7,7,5,0,0,0,3
CHEM, 125,001,PHYS CHEM LAB      ,"BOERING, K A      ",0,14,3,5,5,0,2,1,0,0,2,0,1
CHEM, 135,001,CHEMICAL BIOLOGY   ,"HAMMOND, M C      ",3,3,5,8,8,3,1,1,4,0,0,0,0
CHEM, 195,001,SPECIAL TOPICS     ,"GEISSLER, P L     ",1,6,4,3,2,0,0,1,0,0,0,0,1
CHEM,C130,001,BIOPHYSICAL CHEM   ,"KRANTZ, B A       ",3,7,6,7,2,5,3,3,1,0,1,0,0
CHEM,C182,001,ATMOS CHEM PHYS LAB,"BOERING, K A      ",0,8,2,4,2,2,0,0,0,0,0,0,0
CHICANO, 020,001,INTRO CHICANO CULT ,"SARAGOZA, A M     ",1,6,12,6,7,4,3,1,0,0,0,0,1
CHICANO, 070,001,LATINO POLITICS    ,"MONTEJANO, D      ",0,5,10,5,0,3,0,1,0,0,0,0,0
CHICANO, 135B,001,CONTEMP LATINO FILM,"TELLES, R         ",4,41,44,10,4,1,0,0,0,0,0,0,0
CHICANO, 141,001,CHICANA FEM WRITERS,"PEREZ, L E        ",7,1,5,2,0,0,0,0,1,0,0,0,0
CHICANO, 142,001,MAJ CHICANO WRITERS,"DAVILA-SANCHEZ, A ",0,6,5,7,8,0,0,0,0,0,0,0,0
CHICANO, 159,001,MEXICAN IMMIGRATION,"SARAGOZA, A M     ",1,9,23,12,11,6,3,0,0,0,0,0,3
CHICANO, 165,001,"CUBA, US, & CUBA AM","GROSFOGUEL, R     ",6,17,5,0,0,0,0,0,0,0,0,0,0
CHICANO, 172,001,CHICANO & EDUC SYST,"CHAVEZ, L F       ",0,22,8,5,2,0,0,0,0,0,0,0,0
CHICANO, 180,002,TOPICS IN CHIC STUD,"RODRIGUEZ, C H    ",2,6,6,4,1,1,1,0,0,0,0,0,1
CHINESE, 001B,001,ELEMENTARY CHINESE ,"YANG, Y           ",0,6,2,4,1,1,0,0,0,0,0,0,0
CHINESE, 001B,002,ELEMENTARY CHINESE ,"YANG, Y           ",0,1,4,6,0,1,0,0,0,0,0,0,0
CHINESE, 001B,004,ELEMENTARY CHINESE ,"YANG, Y           ",0,6,4,2,0,0,0,1,0,0,0,0,0
CHINESE, 001B,005,ELEMENTARY CHINESE ,"YANG, Y           ",0,5,4,0,1,0,0,1,0,0,0,0,0
CHINESE, 007B,001,MODERN CHINESE LIT ,"ASHMORE, R        ",0,6,13,11,12,1,0,0,0,0,0,0,0
CHINESE, 010B,001,INTER CHINESE      ,"KUO, Y            ",0,1,4,2,3,1,0,1,0,1,0,0,1
CHINESE, 010B,002,INTER CHINESE      ,"KUO, Y            ",0,4,4,5,3,0,0,0,0,0,0,0,0
CHINESE, 010X,001,INT CHINESE MANDAR ,"LIU, L            ",0,7,6,2,2,0,0,0,0,0,0,0,0
CHINESE, 010X,002,INT CHINESE MANDAR ,"LIU, L            ",0,4,2,4,0,1,1,0,0,0,0,0,0
CHINESE, 010X,003,INT CHINESE MANDAR ,"LIU, L            ",0,5,2,3,0,1,0,0,0,0,0,0,0
CHINESE, 010X,004,INT CHINESE MANDAR ,"LIU, L            ",0,5,5,1,1,0,0,0,0,0,0,0,0
CHINESE, 010Y,001,INT CHINESE DIALEC ,"YANG, Y           ",0,4,7,2,0,0,0,0,1,0,0,0,0
CHINESE, 010Y,003,INT CHINESE DIALEC ,"YANG, Y           ",0,3,6,5,2,1,0,0,0,0,0,0,0
CHINESE, 010Y,004,INT CHINESE DIALEC ,"YANG, Y           ",0,5,5,2,4,0,0,0,0,0,0,0,0
CHINESE, 100B,001,ADVANCED CHINESE   ,"ZHANG, L          ",0,5,2,3,0,1,0,0,0,0,0,0,1
CHINESE, 100XB,003,ADV CHINESE HERITAG,"ZHANG, L          ",0,5,4,1,1,0,0,0,0,0,0,0,0
CHINESE, 100XB,004,ADV CHINESE HERITAG,"ZHANG, L          ",0,4,3,2,2,0,0,1,0,0,0,0,0
CHINESE, 100XB,005,ADV CHINESE HERITAG,"ZHANG, L          ",0,2,6,3,1,0,0,0,0,0,0,0,0
CHINESE, 102,001,4TH YR READ-SOC/HIS,"LI, I             ",0,9,2,1,1,1,1,0,0,0,0,0,0
