Grade Distribution for Spring 2013 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2012-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Spring (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 5/5/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Enrollments
2013 Spring,Political Science,POL SCI,Political Science,140E,001,Topics In Comp Pol,Kevin O'Brien,71784,,6,14,15,11,2,1,1,2,,1,,,,,,,,53
2013 Spring,Political Science,POL SCI,Political Science,143A,001,Politics Ne Asia,Lowell Dittmer,71808,,8,12,6,6,3,3,6,,,,,,,,,,,44
2013 Spring,Political Science,POL SCI,Political Science,145A,001,South Asian Pol,Pradeep Chhibber,71817,2,10,17,8,20,10,5,1,1,,1,,3,3,,,,1,82
2013 Spring,Political Science,POL SCI,Political Science,149B,001,Topics In Area Stdy,Dariush Zahedi,71832,,10,17,9,2,6,4,4,,,,,1,,,1,,1,55
2013 Spring,Political Science,POL SCI,Political Science,149E,001,Topics In Area Stdy,Darren Zook,71847,3,51,18,17,2,1,,,,,,,1,2,,,,5,100
2013 Spring,Political Science,POL SCI,Political Science,149F,001,Topics In Area Stdy,Yaacov Yadgar,71850,1,18,9,10,6,,,,1,,1,,,,,,,1,47
2013 Spring,Political Science,POL SCI,Political Science,169,001,Sel Tops Pol Behav,John Shanks,71892,3,8,3,1,1,2,,,,,,,,,,1,,3,22
2013 Spring,Political Science,POL SCI,Political Science,171,001,California Politics,Edward Lempert,71895,,5,13,14,11,4,2,1,,,,,1,1,,,,1,53
2013 Spring,Political Science,POL SCI,Political Science,179,001,Colloq On Pol Sci,Alan Ross,71907,,,,,,,,,,,,,,538,1,47,,,586
2013 Spring,Political Science,POL SCI,Political Science,181,001,Pub Organ Admin,Christopher Ansell,71910,,14,26,11,8,,,,,,,,,,,,,,59
2013 Spring,Political Science,POL SCI,Political Science,H190B,002,Honors Seminar,Terri Bimes,71916,1,11,,,,,,,,,,,,,,,,,12
2013 Spring,Political Science,POL SCI,Political Science,191,001,Junior Seminar,Terri Bimes,71919,,6,7,3,2,,,,,,,,,,,,,1,19
2013 Spring,Political Science,POL SCI,Political Science,191,002,Junior Seminar,Margaret Weir,71922,,4,5,,1,,,,,,,,,,,,,,10
2013 Spring,Political Science,POL SCI,Political Science,191,003,Junior Seminar,Lowell Dittmer,71925,,8,3,,,,,,,,,,,,,,,,11
2013 Spring,Political Science,POL SCI,Political Science,191,005,Junior Seminar,Eric Schickler,71931,,9,10,,,,,,,,,,,,,,,,19
2013 Spring,Political Science,POL SCI,Political Science,191,006,Junior Seminar,Leonardo Arriola,71934,1,8,6,1,,,,,,,,,,,,,,,16
2013 Spring,Political Science,POL SCI,Political Science,191,008,Junior Seminar,Rodney Hero,72558,,,6,1,4,1,1,1,,,,,,2,,,,,16
2013 Spring,Political Science,POL SCI,Political Science,191,009,Junior Seminar,Shannon Stimson,72561,3,13,1,,,,,,,,,,,,,,,,17
2013 Spring,Political Science,POL SCI,Political Science,C196W,001,Special Research,Melanie Dupuis,71982,2,8,2,,,,,,,,,,,1,,,,,13
2013 Spring,Political Science,POL SCI,Political Science,198,002,Directed Group Stdy,Bradley Bettridge; Matthew Cangiamilla; Ron Hassner; Steven Mireles,72021,,,,,,,,,,,,,,22,,1,,,23
2013 Spring,Psychology,PSYCH,Psychology,1,001,General Psychology,Christopher Gade,73803,35,153,84,45,38,21,18,8,9,4,4,,7,33,,5,,,464
2013 Spring,Psychology,PSYCH,Psychology,2,002,Principles Of Psych,David Whitney; Matthew Walker; Samuel Sakhai,73899,4,47,36,32,26,9,8,2,,,,1,2,21,,6,,,194
2013 Spring,Psychology,PSYCH,Psychology,2,003,Principles Of Psych,Allison Connell; David Whitney; Matthew Walker,73902,5,31,26,25,17,10,7,6,1,1,,,1,39,,3,,,172
2013 Spring,Psychology,PSYCH,Psychology,39E,001,Fresh/Soph Seminar,Arthur Shimamura,73904,1,14,2,4,,,,,,,,,,,,,,,21
2013 Spring,Psychology,PSYCH,Psychology,101,001,Res & Data Analysis,Christopher Gade,73980,68,80,28,15,11,3,,2,2,,,,1,1,,5,,1,217
2013 Spring,Psychology,PSYCH,Psychology,C116,001,Hormones & Behavior,Lance Kriegsfeld,74027,1,17,4,9,4,2,1,3,2,1,2,,2,3,,10,,,61
2013 Spring,Psychology,PSYCH,Psychology,117,001,Human Neuropsych,Robert Knight,74028,12,37,25,16,28,8,11,13,6,4,,1,1,10,,6,,,178
2013 Spring,Psychology,PSYCH,Psychology,C120,001,Issues In Cognition,Tania Lombrozo,74058,2,14,15,8,5,1,5,2,,2,,,1,7,,3,,,65
2013 Spring,Psychology,PSYCH,Psychology,121,001,Animal Cognition,Lucia Jacobs,74079,2,12,13,6,5,3,6,2,1,,,,,1,,,,,51
2013 Spring,Psychology,PSYCH,Psychology,C123,001,Comp Models Of Cog,Thomas Griffiths,74088,7,12,1,2,2,,,1,,,,,,4,,,,,29
2013 Spring,Psychology,PSYCH,Psychology,C126,001,Perception,David Whitney,74091,,8,9,10,20,10,8,2,1,2,1,,,17,,1,,,89
2013 Spring,Psychology,PSYCH,Psychology,C129,001,Consciousness,John Kihlstrom,74139,,24,7,4,6,1,4,8,1,,,,,12,,,,,67
2013 Spring,Psychology,PSYCH,Psychology,130,001,Clinical Psychology,Sonia Bishop,74160,18,83,17,16,14,7,1,,,1,1,1,,12,,,,2,173
2013 Spring,Psychology,PSYCH,Psychology,131,001,Dev Psychopathology,Stephen Hinshaw,74190,15,70,29,23,38,10,6,2,4,,2,,1,6,,1,,,207
2013 Spring,Psychology,PSYCH,Psychology,133,001,Psychology Of Sleep,Allison Harvey,74220,16,89,47,17,10,2,2,1,,,,,1,13,,2,,,200
2013 Spring,Psychology,PSYCH,Psychology,140,001,Development Psych,Alison Gopnik,74250,1,40,40,34,33,7,5,8,1,1,1,,1,8,,,,,180
2013 Spring,Psychology,PSYCH,Psychology,150,001,Personality Psych,Maya Kuehn; Ozlem Ayduk,74280,19,52,34,16,19,12,2,6,2,1,,1,1,29,,1,,,195
2013 Spring,Psychology,PSYCH,Psychology,160,001,Social Psychology,Serena Chen,74322,20,57,44,35,25,19,6,16,4,2,1,,1,40,,12,,,282
2013 Spring,Psychology,PSYCH,Psychology,166AC,001,Cultural Psychology,Kaiping Peng,74361,3,44,66,39,28,18,6,6,1,1,1,,3,52,,2,,,270
2013 Spring,Psychology,PSYCH,Psychology,H194B,001,Honors Seminar,Els Van Der Helm; Frederic Theunissen,74403,5,20,,,,,,,,,,,,1,,,,,26
2013 Spring,Psychology,PSYCH,Psychology,198,008,Directed Group Stdy,Serena Chen,74604,,,,,,,,,,,,,,9,,2,,,11
2013 Spring,Public Health,PB HLTH,Public Health,14,001,Healthy People,Sarah Gamble,75403,,32,56,15,10,4,2,5,,,,,,13,,1,,1,139
2013 Spring,Public Health,PB HLTH,Public Health,98,068,Directed Group Stdy,David Potts,75520,,,,,,,,,,,,,,12,,1,,,13
2013 Spring,Public Health,PB HLTH,Public Health,112,001,Global Health,Arthur Reingold; Aubree Gordon,75544,2,73,52,26,23,10,4,,1,1,1,1,2,10,,2,,,208
2013 Spring,Public Health,PB HLTH,Public Health,116,001,Sem Hlth Med Issues,David Potts,75571,,,,,,,,,,,,,,598,,39,,1,638
2013 Spring,Public Health,PB HLTH,Public Health,126,001,Health Economics,Brent Fulton,75595,1,22,23,22,8,5,6,1,,,1,,,4,,,,,93
2013 Spring,Public Health,PB HLTH,Public Health,W142,001,Intro Prob Stat,Maureen Lahiff,75610,,4,5,10,5,2,,,,,,,,,,,,5,31
2013 Spring,Public Health,PB HLTH,Public Health,144A,001,Intro Sas Programm,David Lein,75613,,18,8,,,,,,,,,,,,2,,,,28
2013 Spring,Public Health,PB HLTH,Public Health,144A,002,Intro Sas Programm,David Lein,75616,,23,1,,,,,,,,,,,,3,,,,27
2013 Spring,Public Health,PB HLTH,Public Health,144B,001,Interm Sas Program,David Lein,75619,,28,2,,,,,,,,,,,1,2,,,,33
2013 Spring,Public Health,PB HLTH,Public Health,145,001,Contin Outcome Data,Maureen Lahiff,75622,5,13,10,2,,,,,,,,,,,1,,,1,32
2013 Spring,Public Health,PB HLTH,Public Health,150A,001,Intr Epidem Hum Dis,Lisa Barcellos; Patricia Buffler,75643,7,25,32,30,45,33,19,10,2,1,,,,2,,,,,206
2013 Spring,Public Health,PB HLTH,Public Health,150E,001,Intro Com Health,William Satariano,75676,31,63,37,12,10,6,,1,,,,,,1,,1,,1,163
2013 Spring,Public Health,PB HLTH,Public Health,C155,001,Soc Of Hlth & Med,Laura Nathan,75691,,7,7,3,12,1,3,1,,,,,,2,,,,,36
2013 Spring,Public Health,PB HLTH,Public Health,C160,001,Env Health & Dev,Rachel Morello-Frosch,75694,3,9,7,5,5,,1,,,,,,,2,,1,,,33
2013 Spring,Public Health,PB HLTH,Public Health,183,001,History Of Medicine,Ernest Hook,75721,2,3,3,,,1,,,1,,,,1,3,,1,,,15
2013 Spring,Public Health,PB HLTH,Public Health,196,001,Spec Topics Pb Hlth,Scott Lee,75774,2,8,2,2,1,,,,,,,,,,,,,,15
2013 Spring,Public Health,PB HLTH,Public Health,198,008,Directed Group Stdy,Robert Hosang,75820,,,,,,,,,,,,,,18,,1,,,19
2013 Spring,Public Health,PB HLTH,Public Health,198,014,Directed Group Stdy,Alberta Rincon,75838,,,,,,,,,,,,,,12,,1,,,13
2013 Spring,Public Health,PB HLTH,Public Health,198,022,Directed Group Stdy,Cathy Kodama,75846,,,,,,,,,,,,,,18,,1,,,19
2013 Spring,Public Health,PB HLTH,Public Health,198,024,Directed Group Stdy,Cathy Kodama,75850,,,,,,,,,,,,,,13,,1,,,14
2013 Spring,Public Policy,PUB POL,Public Policy,101,001,Intro Pub Pol Anal,Michael O'Hare; Sarah Anzia,77121,6,15,9,14,13,15,3,6,3,,,,1,3,,,,1,89
2013 Spring,Public Policy,PUB POL,Public Policy,C103,001,Wealth And Poverty,Robert Reich,77133,42,127,133,114,87,35,8,1,,,,,1,97,1,1,,6,653
2013 Spring,Public Policy,PUB POL,Public Policy,117AC,001,Race Ethn & Pub Pol,Jane Mauldon,77229,7,28,13,3,1,1,,,1,,,,1,2,,,,,57
2013 Spring,Public Policy,PUB POL,Public Policy,C157,001,Arts & Cultural Pol,Michael O'Hare,77243,4,1,6,2,2,2,1,,,,,,,1,,,,1,20
2013 Spring,Public Policy,PUB POL,Public Policy,179,001,Public Budgeting,John Decker,77244,,9,8,10,6,2,,1,,,,,,1,,2,,,39
2013 Spring,Public Policy,PUB POL,Public Policy,190,005,Spec Topics Pub Pol,Roy Ulrich,77247,,2,5,3,3,2,4,3,2,,,,,1,,,,,25
2013 Spring,Public Policy,PUB POL,Public Policy,190,010,Spec Topics Pub Pol,Hector Cardenas,77250,5,7,1,2,,,,,1,,,,,1,,,,,17
2013 Spring,Public Policy,PUB POL,Public Policy,190,016,Spec Topics Pub Pol,Robert Stern,77259,,4,6,,,,,,,,,,,,,,,,10
2013 Spring,Public Policy,PUB POL,Public Policy,190,017,Spec Topics Pub Pol,Timothy Dayonot,77262,1,6,7,9,,,,,,,,,,,,,,,23
2013 Spring,Public Policy,PUB POL,Public Policy,190,018,Spec Topics Pub Pol,Lawrence Magid,77264,,5,3,2,5,,,,,,,,,,,,,,15
2013 Spring,Public Policy,PUB POL,Public Policy,198,001,Directed Group Stdy,Jane Mauldon,77265,,,,,,,,,,,,,,14,,,,1,15
2013 Spring,Rhetoric,RHETOR,Rhetoric,R1A,001,Craft Of Writing,Felipe Gutterriez; Janice Yu; Noa Bar,77803,,6,10,9,3,1,,,,,,,,,,,,1,30
2013 Spring,Rhetoric,RHETOR,Rhetoric,R1A,002,Craft Of Writing,Felipe Gutterriez; Jennifer Lum; Ragini Srinivasan,77806,,3,3,2,3,3,1,,,,,,,,,,,,15
2013 Spring,Rhetoric,RHETOR,Rhetoric,R1B,001,Craft Of Writing,Adam Hutz; Felipe Gutterriez; Jacob Friedman,77812,4,6,4,5,7,4,,,,,,,,,,,,,30
2013 Spring,Rhetoric,RHETOR,Rhetoric,R1B,002,Craft Of Writing,Felipe Gutterriez; Megan Alvarado Saggese; Ryan Roberts,77815,,5,8,6,7,,,,,,,,2,,,,,,28
2013 Spring,Rhetoric,RHETOR,Rhetoric,R1B,003,Craft Of Writing,Felipe Gutterriez; Joseph Akel; Paul Nadal,77818,,3,3,9,3,,,,,,,,,,,,,,18
2013 Spring,Rhetoric,RHETOR,Rhetoric,R1B,004,Craft Of Writing,Aleksey Dubilet; Alexandria Wright; Felipe Gutterriez,77821,,9,10,6,3,,,,,,,,,,,,,,28
2013 Spring,Rhetoric,RHETOR,Rhetoric,20,001,Rhet Interpretation,Michael Mascuch,77824,,23,17,24,21,13,2,,,,,,2,4,,,,,106
2013 Spring,Rhetoric,RHETOR,Rhetoric,103B,001,Hist Of Rhetoric Ii,Samera Esmeir,77866,,14,30,41,15,3,3,2,,,,,2,1,,3,,1,115
2013 Spring,Rhetoric,RHETOR,Rhetoric,104,001,Historical Rhetoric,David Bates,77887,,1,2,4,1,1,1,,1,,,,1,1,,,,,13
2013 Spring,Rhetoric,RHETOR,Rhetoric,105T,001,Religious Discourse,Raymond Kania,77890,,5,5,5,3,,,,,,,,1,1,,,,1,21
2013 Spring,Rhetoric,RHETOR,Rhetoric,107,001,Scientific Disc,Helene Mialet,77896,2,7,5,5,1,,,,,,,,,2,,1,,,23
2013 Spring,Rhetoric,RHETOR,Rhetoric,109,001,Aesthetics Rhetoric,Felipe Gutterriez,77899,,12,4,4,1,,,,,,,,,2,,,,,23
2013 Spring,Rhetoric,RHETOR,Rhetoric,118,001,Undergrad Seminar,Felipe Gutterriez,77905,,4,5,3,,1,,,,,,,,,,,,2,15
2013 Spring,Rhetoric,RHETOR,Rhetoric,121,001,Rhetoric Of Fiction,Benjamin Lempert,77908,,4,7,5,,1,,,,,,,1,,,,,,18
2013 Spring,Rhetoric,RHETOR,Rhetoric,124,001,Rhetor Of Poetry,Barbara Freeman,77911,3,10,,,,,1,,,,,,,,,,,,14
2013 Spring,Rhetoric,RHETOR,Rhetoric,127,001,"Novel, Soc And Pol",Amy Jamgochian,77914,,15,6,2,2,1,,,1,,,,1,,,,,3,31
2013 Spring,Rhetoric,RHETOR,Rhetoric,128T,001,Polit Of Interview,Minh-Ha Trinh,77917,3,8,13,8,1,2,,,,,,,,,,1,,,36
2013 Spring,Rhetoric,RHETOR,Rhetoric,130,001,Novel Into Film,Eileen Jones,77920,5,12,,2,3,,,,,,,,,,,,,,22
2013 Spring,Rhetoric,RHETOR,Rhetoric,133T,001,Film Theories,Eileen Jones,77932,5,3,3,1,2,3,,,,,,,,,,,,,17
2013 Spring,Rhetoric,RHETOR,Rhetoric,156,001,Political Novel,Ramona Naddaff,77940,,3,7,9,5,,,,,,,,,1,,1,,,26
2013 Spring,Rhetoric,RHETOR,Rhetoric,157B,001,Contemp Pol Theory,Loren Goldman,77944,,10,7,4,4,,1,,,,,,,,,,,5,31
2013 Spring,Rhetoric,RHETOR,Rhetoric,160,001,Intro - Legal Disc,Penelope Van Tuyl,77946,1,8,9,5,3,,1,,1,,1,,3,1,,1,,1,35
2013 Spring,Rhetoric,RHETOR,Rhetoric,167,001,Adv Theory Phil Arg,Nancy Weston,77947,1,5,3,2,,2,,1,1,,,,,4,,,,,19
2013 Spring,Rhetoric,RHETOR,Rhetoric,182,001,Rhet Of Sexual Exch,Amy Jamgochian,77949,,15,8,3,1,1,3,1,,,,,1,,,,,,33
2013 Spring,Rhetoric,RHETOR,Rhetoric,198,002,Directed Group Stdy,Linda Williams,78067,,,,,,,,,,,,,,12,,1,,,13
2013 Spring,Scandinavian,SCANDIN,Scandinavian,R5B,001,Reading & Comp,Ian Thompson; Mark Sandberg,78715,,,2,1,2,1,2,,,,,,2,2,,,,1,13
2013 Spring,Scandinavian,SCANDIN,Scandinavian,R5B,002,Reading & Comp,Christian Gullette; Mark Sandberg,78718,,7,2,2,1,2,1,,1,,,,,,,,,,16
2013 Spring,Scandinavian,SCANDIN,Scandinavian,R5B,003,Reading & Comp,Mark Sandberg; Molly Bauer,78721,,4,3,4,3,1,,1,1,,,,,,,,,,17
2013 Spring,Scandinavian,SCANDIN,Scandinavian,R5B,004,Reading & Comp,Jenna Coughlin; Mark Sandberg,78724,,5,5,5,2,,,,,,,,,,,,,,17
2013 Spring,Scandinavian,SCANDIN,Scandinavian,R5B,005,Reading & Comp,Elisabeth Ward,78727,1,4,3,3,4,,,,,,,,1,,,1,,,17
2013 Spring,Scandinavian,SCANDIN,Scandinavian,100B,001,Scandinavian Langs,Karen Moller,78748,,8,1,1,,,,,,,,,,,1,,,,11
2013 Spring,Scandinavian,SCANDIN,Scandinavian,115,001,Drama And Film,Linda Rugg,78763,,9,3,1,5,1,,,,,,,,,1,,,,20
2013 Spring,Scandinavian,SCANDIN,Scandinavian,120,001,Scandinavian Novel,Mark Sandberg,78769,,5,5,1,1,,,,,,,,,1,,,,1,14
2013 Spring,Scandinavian,SCANDIN,Scandinavian,123,001,Viking/Mediev Scand,Elisabeth Ward,78772,,1,2,1,3,,1,,,,,,,3,1,,,,12
2013 Spring,Scandinavian,SCANDIN,Scandinavian,132,001,Intro Fin Cult/Hist,Lotta Weckstrom,78775,3,13,2,1,,,,,,,,,,2,,,,,21
2013 Spring,Scandinavian,SCANDIN,Scandinavian,C160,001,Scand Myth Religion,Jonas Wellendorf,78811,,3,9,2,4,,,1,,1,,,,3,,1,,,24
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,1,001,Elementary Russian,Janet Purdy; Lisa Little,79703,,2,3,,1,2,1,1,,,,,,1,1,,,,12
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,1,002,Elementary Russian,Lisa Little,79706,,3,5,1,3,,,,,,,,1,2,,,,,15
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,2,001,Elementary Russian,Linnea Lundblad; Lisa Little,79709,,3,1,3,2,,1,,,,,,,7,,,,,17
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5A,001,Reading And Comp,Lyubov Golburt; Tony Lin,79718,,3,7,3,2,1,1,,,,,,,,,,,,17
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5A,002,Reading And Comp,Chloe Kitzinger; Lyubov Golburt,79721,,2,9,3,1,,,,,,,,1,,,,,,16
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5B,001,Reading And Comp,Cammeron Girvin; Lyubov Golburt,79724,,4,4,4,1,1,,,,,,,1,2,,,,,17
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5B,002,Reading And Comp,Lyubov Golburt; Zachary Johnson,79727,,6,5,4,1,,,,,,,,1,,,,,,17
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5B,003,Reading And Comp,Lyubov Golburt; Shota Papava,79730,,2,6,4,4,,,,,,,,,,,,,,16
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,46,001,20th Cent Russ Lit,Harsha Ram,79748,1,5,2,2,4,1,,,,,,,,2,,,,,17
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,50,001,Rus/E Eur/Euras Cul,Darya Kavitskaya,79751,1,11,3,1,10,1,2,1,,,,,,13,,3,,,46
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,103B,001,Advanced Russian,Arkady Alexeev,79823,,5,5,,1,,,,,,,,,,1,,,,12
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,105A,001,Russ/Engl/Russ Tran,Anna Muza,79826,,10,2,,,,,,,,,,,,,,,,12
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,134C,001,Dostoevsky,Olga Matich,79841,,2,6,5,3,,1,,2,,,,,1,,,,,20
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,134E,001,Chekhov,Anna Muza,79844,2,9,5,,3,,,,,,,,,,,,,,19
2013 Spring,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,148,001,Russ Cultural Hist,Victoria Frede; Viktor Zhivov,79850,,4,2,2,,,,,,,,,,2,,,,,10
2013 Spring,Social Welfare,SOC WEL,Social Welfare,107,001,"Fndns,Phil,Grant Wt",Kimberly Klein,80751,,21,,,3,4,,2,,,,,,,,,,,30
2013 Spring,Social Welfare,SOC WEL,Social Welfare,110,001,Soc Wk As A Prof,Bart Grossman,80754,2,17,13,6,3,4,1,,,,,,,,,,,,46
2013 Spring,Social Welfare,SOC WEL,Social Welfare,112,001,Soc Welfare Policy,Paul Terrell,80763,4,6,4,10,5,5,4,1,1,,,,1,,,2,,2,45
2013 Spring,Social Welfare,SOC WEL,Social Welfare,114AC,001,Practice In Soc Wk,Valerie Edwards,80772,,11,32,4,2,,,,,,,,,,,,,1,50
2013 Spring,Social Welfare,SOC WEL,Social Welfare,116,001,Current Topics,Amanda Reiman,80781,8,29,5,4,2,1,,1,,,,,,,,,,1,51
2013 Spring,Social Welfare,SOC WEL,Social Welfare,197,004,Field Study,Valerie Edwards,80823,,,,,,,,,,,,,,34,,1,,,35
2013 Spring,Social Welfare,SOC WEL,Social Welfare,197,010,Field Study,Susan Stone,80841,,,,,,,,,,,,,,9,,1,,,10
2013 Spring,Sociology,SOCIOL,Sociology,1,001,Intro To Sociology,Thomas Gold,81603,8,58,82,37,30,12,14,6,3,1,3,1,,6,,2,,,263
2013 Spring,Sociology,SOCIOL,Sociology,3AC,001,Prin Soc: Am Cultur,Brian Powers,81659,2,44,37,16,26,6,4,5,,,,,1,17,,2,,2,162
2013 Spring,Sociology,SOCIOL,Sociology,5,001,Eval Of Evidence,Heather Haveman,81660,6,21,31,16,15,10,10,3,4,2,,,2,2,,1,,1,124
2013 Spring,Sociology,SOCIOL,Sociology,101,001,Soc Theory I,Dylan Riley,81723,1,8,10,17,20,4,7,5,2,1,,,1,,,,,,76
2013 Spring,Sociology,SOCIOL,Sociology,102,001,Soc Theory Ii,Cihan Tugal,81744,1,33,23,43,22,15,4,3,5,,,,3,,,,,1,153
2013 Spring,Sociology,SOCIOL,Sociology,110,001,Org & Soc Institut,Linus Huang,81783,,28,23,13,13,8,12,3,1,,1,,1,4,,2,,4,113
2013 Spring,Sociology,SOCIOL,Sociology,111,001,Socio Of The Family,Mary Kelsey,81786,23,47,26,13,6,2,,,1,,,,,4,,,,1,123
2013 Spring,Sociology,SOCIOL,Sociology,113,001,Education,Jerome Karabel,81789,,8,6,4,14,5,2,2,,,,,,2,,,,1,44
2013 Spring,Sociology,SOCIOL,Sociology,114,001,Sociology Of Law,Andrew Barlow,81792,,9,4,2,3,2,,,,,,,,1,,1,,,22
2013 Spring,Sociology,SOCIOL,Sociology,C115,001,Soc Of Hlth & Med,Laura Nathan,81807,,5,7,4,15,4,5,6,,,,,1,5,,,,1,53
2013 Spring,Sociology,SOCIOL,Sociology,116,001,Sociology Of Work,Linus Huang,81809,,21,20,7,9,6,6,3,1,1,,,,7,,3,,1,85
2013 Spring,Sociology,SOCIOL,Sociology,120,001,Econ And Society,Neil Fligstein,81810,5,16,9,3,3,2,,,,,,,,,,1,,,39
2013 Spring,Sociology,SOCIOL,Sociology,121,001,Soc Of Entrepreneur,Szonja Ivester,81825,,67,83,19,16,10,7,2,,4,2,,2,17,,4,,,233
2013 Spring,Sociology,SOCIOL,Sociology,124,001,Sociol Of Poverty,Sandra Smith,81828,,11,8,2,6,3,4,3,,,,1,3,2,,3,,,46
2013 Spring,Sociology,SOCIOL,Sociology,127,001,Develop & Globaliza,Crystal Cohen,81843,,3,17,12,23,9,3,7,2,,2,,,3,,,,1,82
2013 Spring,Sociology,SOCIOL,Sociology,130AC,001,Soc Inequal:Am Cult,Joanna Reed,81846,,20,30,12,27,12,,3,2,1,,1,,14,,2,,1,125
2013 Spring,Sociology,SOCIOL,Sociology,133,001,Sociology Of Gender,Raka Ray,81849,3,21,9,9,12,1,4,3,,,,,2,5,,1,,,70
2013 Spring,Sociology,SOCIOL,Sociology,136,001,Urban Sociology,Joanna Reed,81864,2,18,11,5,6,1,2,2,1,,2,,,,,1,,,51
2013 Spring,Sociology,SOCIOL,Sociology,137AC,001,Enviro Just:Equity,Michel Gelobter,81879,1,7,,,4,1,,,,,,,,2,,,,,15
2013 Spring,Sociology,SOCIOL,Sociology,140,001,Polit & Soc Change,Laura Enriquez,81900,,5,8,2,12,1,2,1,1,,,,,1,,1,,2,36
2013 Spring,Sociology,SOCIOL,Sociology,148,001,Social Policy,Cybelle Fox,81908,12,12,17,8,7,7,10,2,1,2,1,7,1,2,,4,,,93
2013 Spring,Sociology,SOCIOL,Sociology,160,001,Sociol Of Culture,Jill Bakehorn,81915,,22,10,12,28,13,6,8,4,1,,1,2,5,,1,,1,114
2013 Spring,Sociology,SOCIOL,Sociology,166,001,Society & Technolog,Timothy King,81918,22,26,15,6,7,11,4,6,2,,,1,,3,,,,,103
2013 Spring,Sociology,SOCIOL,Sociology,167,001,Virtual Communities,Timothy King,81921,9,40,18,14,20,19,11,8,2,3,2,,4,9,,2,,1,162
2013 Spring,Sociology,SOCIOL,Sociology,180C,001,Comp Persp: Culture,Szonja Ivester,81924,2,14,28,18,7,3,3,2,,1,,,,6,,,,,84
2013 Spring,Sociology,SOCIOL,Sociology,189,001,Sel Top In Comp Per,Szonja Ivester,81930,1,43,35,15,17,8,2,3,1,,,,,8,,2,,,135
2013 Spring,Sociology,SOCIOL,Sociology,190,001,Sem & Res In Sociol,Neil Fligstein,81936,2,12,6,3,1,1,,,,,,,,,,,,,25
2013 Spring,Sociology,SOCIOL,Sociology,190,002,Sem & Res In Sociol,Thomas Gold,81939,,4,4,1,5,,2,1,,,,,,,,,,,17
2013 Spring,Sociology,SOCIOL,Sociology,190,003,Sem & Res In Sociol,Jennifer Carlson; Laura Enriquez,81942,1,12,6,2,,1,,,,,,,,,,,,,22
2013 Spring,Sociology,SOCIOL,Sociology,190,004,Sem & Res In Sociol,Loic Wacquant,81945,3,,1,2,,2,1,2,,1,1,,3,1,,1,,,18
2013 Spring,Sociology,SOCIOL,Sociology,190,005,Sem & Res In Sociol,Laura Enriquez; Siri Colom,81948,,6,5,6,4,4,,,,,,,,,,,,,25
2013 Spring,Sociology,SOCIOL,Sociology,190,006,Sem & Res In Sociol,Emily Brissette; Laura Enriquez,81951,,5,1,2,2,1,1,1,,,,,1,,,,,,14
2013 Spring,Sociology,SOCIOL,Sociology,190,007,Sem & Res In Sociol,Laura Enriquez; Sarah Anne Minkin,81954,2,10,4,,1,,,1,2,,,,,,,,,,20
2013 Spring,Sociology,SOCIOL,Sociology,H190B,002,Sr Honor Thesis Sem,Mary Kelsey,81960,5,7,,,,,,,,,,,,,,,,,12
