Grade Distribution for Fall 2016 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2016-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 2/28/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Grades for Course
2016 Fall,Physical Education,PHYSED,Physical Education,1,23,PE Activities,Jason Britton,21602,,18,,,1,,,,,,,,,8,,1,,,28
2016 Fall,Physical Education,PHYSED,Physical Education,1,24,PE Activities,Jason Britton,21603,,13,,,,,,,,,,,,15,1,,,,29
2016 Fall,Physical Education,PHYSED,Physical Education,1,25,PE Activities,Jason Britton,21637,,8,,,1,,,,,,,,,14,,,,,23
2016 Fall,Physical Education,PHYSED,Physical Education,1,26,PE Activities,Jason Britton,21638,,10,,,1,,,,,,,,,10,2,,,,23
2016 Fall,Physical Education,PHYSED,Physical Education,1,27,PE Activities,Toni Mar,21639,,5,,,3,,,,,,,,1,19,2,3,1,,34
2016 Fall,Physical Education,PHYSED,Physical Education,1,28,PE Activities,Toni Mar,21640,,8,,,2,,,,,,,,2,12,,2,,,26
2016 Fall,Physical Education,PHYSED,Physical Education,1,29,PE Activities,Toni Mar,21641,,7,3,,5,,,1,,,1,,1,13,1,3,,,35
2016 Fall,Physical Education,PHYSED,Physical Education,1,30,PE Activities,Toni Mar,21567,,7,1,2,4,,,,,,1,,,14,2,2,,,33
2016 Fall,Physical Education,PHYSED,Physical Education,1,31,PE Activities,Toni Mar,21568,,11,,,2,,,1,,,,,2,13,,6,,,35
2016 Fall,Physical Education,PHYSED,Physical Education,1,32,PE Activities,Jason Britton,21569,,12,,,,,,,,,,,,14,2,1,,,29
2016 Fall,Physical Education,PHYSED,Physical Education,1,33,PE Activities,Russell Ahn,21570,,5,,1,,1,,,,,,,1,7,,,,,15
2016 Fall,Physical Education,PHYSED,Physical Education,1,34,PE Activities,Russell Ahn,21571,,1,,3,1,,1,1,,,,,1,10,,1,1,,20
2016 Fall,Physical Education,PHYSED,Physical Education,1,35,PE Activities,Russell Ahn,21572,,3,1,1,3,,,,,,,,2,14,,1,,,25
2016 Fall,Physical Education,PHYSED,Physical Education,1,36,PE Activities,Russell Ahn,21573,,3,,,2,,1,,,,,,,7,,1,,,14
2016 Fall,Physical Education,PHYSED,Physical Education,1,37,PE Activities,Russell Ahn,21574,,5,,,4,,,,,,,,,12,1,1,,,23
2016 Fall,Physical Education,PHYSED,Physical Education,1,38,PE Activities,Russell Ahn,21604,,2,,2,4,,,,,,,,,6,,,,,14
2016 Fall,Physical Education,PHYSED,Physical Education,1,39,PE Activities,Russell Ahn,21605,,2,,1,1,,,,,,,,,9,,,,,13
2016 Fall,Physical Education,PHYSED,Physical Education,1,40,PE Activities,Russell Ahn,21606,,1,,3,2,,1,,,,,,,13,1,,,,21
2016 Fall,Physical Education,PHYSED,Physical Education,1,41,PE Activities,Russell Ahn,21607,,3,,,,,,,,,,,,14,,,,,17
2016 Fall,Physical Education,PHYSED,Physical Education,1,42,PE Activities,Russell Ahn,21541,,1,,1,1,,,,,,,,1,13,,,,,17
2016 Fall,Physical Education,PHYSED,Physical Education,1,43,PE Activities,Lon Rork,21542,,1,,,1,,,,,,,,,14,,1,,,17
2016 Fall,Physical Education,PHYSED,Physical Education,1,44,PE Activities,Richard Morris,21543,2,3,,,,,1,,,,,,,10,4,2,,,22
2016 Fall,Physical Education,PHYSED,Physical Education,1,45,PE Activities,Richard Morris,21523,1,2,,,,,,,,,,,,14,3,,,,20
2016 Fall,Physical Education,PHYSED,Physical Education,1,46,PE Activities,Lon Rork,21524,,6,3,1,,,,,,,,,,6,,,1,,17
2016 Fall,Physical Education,PHYSED,Physical Education,1,47,PE Activities,William Caraway,21666,,,,,1,,,,,,,,2,13,,1,,,17
2016 Fall,Physical Education,PHYSED,Physical Education,2,1,PE Activities,Elmar Stefke,21512,,,,,,,,,,,,,,14,2,1,,,17
2016 Fall,Physical Education,PHYSED,Physical Education,2,2,PE Activities,Elmar Stefke,21513,,,,,,,,,,,,,,18,2,,2,,22
2016 Fall,Physical Education,PHYSED,Physical Education,2,3,PE Activities,Elmar Stefke,21514,,,,,,,,,,,,,,12,1,2,,,15
2016 Fall,Physical Education,PHYSED,Physical Education,2,4,PE Activities,Vishnupriya Shah,21515,,8,,,,,,,,,,,,12,5,,,,25
2016 Fall,Physical Education,PHYSED,Physical Education,2,5,PE Activities,Susanna Li-Jue,21516,,3,2,2,,,,,,,,,,19,3,,,,29
2016 Fall,Physical Education,PHYSED,Physical Education,2,7,PE Activities,Jason Britton,21518,,3,,,1,,,,,,,,,10,2,,,,16
2016 Fall,Physical Education,PHYSED,Physical Education,2,8,PE Activities,Toni Mar,21519,,5,,,1,,,1,,,,,,15,6,5,,,33
2016 Fall,Physical Education,PHYSED,Physical Education,2,9,PE Activities,Toni Mar,21525,,7,4,2,1,,,,,,,,,16,3,3,,,36
2016 Fall,Physical Education,PHYSED,Physical Education,2,10,PE Activities,Toni Mar,21526,,5,6,1,2,,,,,,,,,11,2,4,,,31
2016 Fall,Physical Education,PHYSED,Physical Education,2,11,PE Activities,Toni Mar,21499,,4,1,1,,,,,,,,,2,18,6,3,,,35
2016 Fall,Physical Education,PHYSED,Physical Education,2,12,PE Activities,Russell Ahn,21500,,3,,1,1,,,,,,,,,9,,,,,14
2016 Fall,Physical Education,PHYSED,Physical Education,2,13,PE Activities,Lon Rork,21501,,6,,1,,,,,,,,,,20,1,2,,,30
2016 Fall,Physical Education,PHYSED,Physical Education,2,14,PE Activities,Lon Rork,21502,,3,,1,,,,,,,,,,10,3,1,,,18
2016 Fall,Physical Education,PHYSED,Physical Education,2,15,PE Activities,Richard Morris,21503,1,9,,1,,,,,,,,,,4,2,3,,,20
2016 Fall,Physical Education,PHYSED,Physical Education,2,16,PE Activities,Richard Morris,21504,2,8,,1,,,,,,,,,,11,1,1,,,24
2016 Fall,Physical Education,PHYSED,Physical Education,2,17,PE Activities,Lon Rork,21505,,3,,,,,,,,,,,,16,2,1,,,22
2016 Fall,Physical Education,PHYSED,Physical Education,2,18,PE Activities,William Caraway,21506,,1,,,,,,,,,,,,16,,,,,17
2016 Fall,Physical Education,PHYSED,Physical Education,3,1,PE Activities,Elmar Stefke,21329,,,,,,,,,,,,,,9,1,1,1,,12
2016 Fall,Physical Education,PHYSED,Physical Education,3,2,PE Activities,Elmar Stefke,21330,,,,1,1,,,1,,,,,,14,2,1,,,20
2016 Fall,Physical Education,PHYSED,Physical Education,3,3,PE Activities,Elmar Stefke,21331,,,,,,,,,,,,,1,13,,,1,,15
2016 Fall,Physical Education,PHYSED,Physical Education,3,4,PE Activities,Vishnupriya Shah,21332,,4,,,,,,,,,,,,14,3,,,,21
2016 Fall,Physical Education,PHYSED,Physical Education,3,6,PE Activities,Lon Rork,21349,,8,2,1,,,,,,,,,,20,,1,,,32
2016 Fall,Physical Education,PHYSED,Physical Education,3,7,PE Activities,Lon Rork,21350,,6,1,,,,,,,,,,,18,2,1,,,28
2016 Fall,Physical Education,PHYSED,Physical Education,3,8,PE Activities,Richard Morris,21351,,4,,1,,,1,,,,,,,10,2,2,,,20
2016 Fall,Physical Education,PHYSED,Physical Education,3,9,PE Activities,Lon Rork,21335,,5,2,,,,,,,,,,,8,1,,,,16
2016 Fall,Physical Education,PHYSED,Physical Education,3,10,PE Activities,Lon Rork,21353,,3,,,,,,,,,,,,10,3,,,,16
2016 Fall,Physical Education,PHYSED,Physical Education,3,11,PE Activities,William Caraway,21337,,,,2,,,,,,,,,,13,2,1,,,18
2016 Fall,Physical Education,PHYSED,Physical Education,4,1,PE Activities,Elmar Stefke,20999,1,,,,,,,,,,,,,16,4,,,,21
2016 Fall,Physical Education,PHYSED,Physical Education,4,2,PE Activities,Elmar Stefke,21000,1,,,,,,,,,,,,,12,1,1,,,15
2016 Fall,Physical Education,PHYSED,Physical Education,4,3,PE Activities,Elmar Stefke,21001,,,,,,,,,,,,,,9,,1,,,10
2016 Fall,Physical Education,PHYSED,Physical Education,4,4,PE Activities,Lon Rork,21002,,4,1,,1,,,,,,,,,18,,2,,,26
2016 Fall,Physical Education,PHYSED,Physical Education,4,5,PE Activities,Richard Morris,21003,,11,,,,,2,,,,,,,6,,,,,19
2016 Fall,Physical Education,PHYSED,Physical Education,4,6,PE Activities,Lon Rork,21004,,3,,,,,,1,,,,,,9,1,1,,,15
2016 Fall,Physical Education,PHYSED,Physical Education,4,7,PE Activities,William Caraway,21008,,2,,3,1,,,,,,,,,16,3,,,,25
2016 Fall,Physical Education,PHYSED,Physical Education,5,1,PE Activities,William Caraway,22701,,1,,1,,,,1,,,,,,13,1,,,,17
2016 Fall,Physical Education,PHYSED,Physical Education,11,1,PE Activities,Susanna Li-Jue,21050,,,,,,,,,,,,,,30,,1,,,31
2016 Fall,Physical Education,PHYSED,Physical Education,11,2,PE Activities,Susanna Li-Jue,21051,,,,,,,,,,,,,,29,,1,,,30
2016 Fall,Physical Education,PHYSED,Physical Education,11,5,PE Activities,Susanna Li-Jue,21078,,,,,,,,,,,,,,39,,3,,,42
2016 Fall,Physical Education,PHYSED,Physical Education,11,6,PE Activities,Susanna Li-Jue,21079,,,,,,,,,,,,,,39,,3,,,42
2016 Fall,Physical Education,PHYSED,Physical Education,11,7,PE Activities,Susanna Li-Jue,21080,,,,,,,,,,,,,,108,,4,,,112
2016 Fall,Physical Education,PHYSED,Physical Education,11,8,PE Activities,Susanna Li-Jue,21081,,,,,,,,,,,,,,108,,4,,,112
2016 Fall,Physical Education,PHYSED,Physical Education,11,9,PE Activities,Susanna Li-Jue,21082,,,,,,,,,,,,,,16,,1,,,17
2016 Fall,Physical Education,PHYSED,Physical Education,11,10,PE Activities,Susanna Li-Jue,21083,,,,,,,,,,,,,,16,,1,,,17
2016 Fall,Physical Education,PHYSED,Physical Education,11,13,PE Activities,Susanna Li-Jue,21086,,,,,,,,,,,,,,23,,1,,,24
2016 Fall,Physical Education,PHYSED,Physical Education,11,14,PE Activities,Susanna Li-Jue,21041,,,,,,,,,,,,,,23,,1,,,24
2016 Fall,Physical Education,PHYSED,Physical Education,11,19,PE Activities,Susanna Li-Jue,21054,,,,,,,,,,,,,,39,,1,,,40
2016 Fall,Physical Education,PHYSED,Physical Education,11,20,PE Activities,Susanna Li-Jue,21055,,,,,,,,,,,,,,38,,1,,,39
2016 Fall,Physical Education,PHYSED,Physical Education,11,21,PE Activities,Susanna Li-Jue,21056,,,,,,,,,,,,,,28,,1,,,29
2016 Fall,Physical Education,PHYSED,Physical Education,11,22,PE Activities,Susanna Li-Jue,21057,,,,,,,,,,,,,,28,,1,,,29
2016 Fall,Physical Education,PHYSED,Physical Education,11,23,PE Activities,Susanna Li-Jue,21058,,,,,,,,,,,,,,363,,11,,,374
2016 Fall,Physical Education,PHYSED,Physical Education,11,24,PE Activities,Susanna Li-Jue,21059,,,,,,,,,,,,,,361,,11,,,372
2016 Fall,Physical Education,PHYSED,Physical Education,11,25,PE Activities,Susanna Li-Jue,34344,,,,,,,,,,,,,,42,,1,,,43
2016 Fall,Physical Education,PHYSED,Physical Education,11,26,PE Activities,Susanna Li-Jue,34345,,,,,,,,,,,,,,42,,1,,,43
2016 Fall,Physical Education,PHYSED,Physical Education,12,3,PE Activities,Susanna Li-Jue,21021,,,,,,,,,,,,,,13,,1,,,14
2016 Fall,Physical Education,PHYSED,Physical Education,12,4,PE Activities,Susanna Li-Jue,21022,,,,,,,,,,,,,,13,,1,,,14
2016 Fall,Physical Education,PHYSED,Physical Education,12,5,PE Activities,Susanna Li-Jue,21023,,,,,,,,,,,,,,38,,2,,,40
2016 Fall,Physical Education,PHYSED,Physical Education,12,6,PE Activities,Susanna Li-Jue,21024,,,,,,,,,,,,,,38,,2,,,40
2016 Fall,Physical Education,PHYSED,Physical Education,12,13,PE Activities,Susanna Li-Jue,21369,,,,,,,,,,,,,,25,,1,,,26
2016 Fall,Physical Education,PHYSED,Physical Education,12,14,PE Activities,Susanna Li-Jue,21370,,,,,,,,,,,,,,25,,1,,,26
2016 Fall,Physical Education,PHYSED,Physical Education,12,15,PE Activities,Susanna Li-Jue,21371,,,,,,,,,,,,,,19,,3,,,22
2016 Fall,Physical Education,PHYSED,Physical Education,12,16,PE Activities,Susanna Li-Jue,21372,,,,,,,,,,,,,,19,,3,,,22
2016 Fall,Physical Education,PHYSED,Physical Education,12,17,PE Activities,Susanna Li-Jue,21373,,,,,,,,,,,,,,16,,1,,,17
2016 Fall,Physical Education,PHYSED,Physical Education,12,18,PE Activities,Susanna Li-Jue,21341,,,,,,,,,,,,,,16,,1,,,17
2016 Fall,Physical Education,PHYSED,Physical Education,12,23,PE Activities,Susanna Li-Jue,21346,,,,,,,,,,,,,,32,1,,,,33
2016 Fall,Physical Education,PHYSED,Physical Education,12,24,PE Activities,Susanna Li-Jue,21347,,,,,,,,,,,,,,32,1,,,,33
2016 Fall,Physical Education,PHYSED,Physical Education,12,29,PE Activities,Susanna Li-Jue,33327,,,,,,,,,,,,,,263,1,8,,,272
2016 Fall,Physical Education,PHYSED,Physical Education,12,30,PE Activities,Susanna Li-Jue,33328,,,,,,,,,,,,,,263,1,8,,,272
2016 Fall,Physical Education,PHYSED,Physical Education,32,1,Fitness: Phs Ada/Ex,Sue Johannessen,22808,1,10,12,9,10,,1,5,3,1,4,,2,7,,2,,,67
2016 Fall,Physical Education,PHYSED,Physical Education,98,1,Directed Group Stdy,Jason Britton,21488,,,,,,,,,,,,,,21,,1,,,22
2016 Fall,Physics,PHYSICS,Physics,5A,1,Intro Mech And Rel,Matt Pyle,31803,7,12,7,14,12,11,4,4,4,,1,,,3,,,,,79
2016 Fall,Physics,PHYSICS,Physics,7A,1,Scient Engin Phys,Matthias Reinsch,21482,3,9,7,11,11,10,8,6,4,,,,3,,,3,,2,77
2016 Fall,Physics,PHYSICS,Physics,7A,2,Scient Engin Phys,Zachary Stone,31921,1,24,21,15,25,18,19,9,12,,7,,2,8,,5,,1,167
2016 Fall,Physics,PHYSICS,Physics,7A,3,Scient Engin Phys,Zachary Stone,31935,2,12,7,17,15,12,6,7,5,,,,4,3,,1,,2,93
2016 Fall,Physics,PHYSICS,Physics,7B,1,Scient Engin Phys,Robert Birgeneau,21311,14,36,28,18,49,24,,36,,,,,2,1,,3,,,211
2016 Fall,Physics,PHYSICS,Physics,7B,2,Scient Engin Phys,ALESSANDRA LANZARA,21312,7,20,9,9,21,8,,10,3,,5,,7,,,,,,99
2016 Fall,Physics,PHYSICS,Physics,7B,3,Scient Engin Phys,Vetri Velan,21313,6,24,24,58,40,5,2,28,4,,7,,4,1,,,,1,204
2016 Fall,Physics,PHYSICS,Physics,H7B,1,Scient Engin Phys,Irfan Siddiqi,21453,1,3,2,4,10,4,,,1,,,,,,,,,,25
2016 Fall,Physics,PHYSICS,Physics,7C,1,Scient Engin Phys,William Holzapfel,21558,4,22,4,7,13,6,,5,2,,,,3,,,,,2,68
2016 Fall,Physics,PHYSICS,Physics,H7C,1,Scient Engin Phys,Andrew Charman,21492,2,10,12,13,6,3,5,4,2,,1,,1,1,,,,,60
2016 Fall,Physics,PHYSICS,Physics,8A,1,Intro Physics,Achilles Speliotopoulos,21417,20,23,22,40,31,33,30,30,13,,2,,4,5,,5,,2,260
2016 Fall,Physics,PHYSICS,Physics,8A,2,Intro Physics,Achilles Speliotopoulos,21209,23,29,26,39,41,44,34,28,25,,,,7,5,,4,,3,308
2016 Fall,Physics,PHYSICS,Physics,8B,1,Intro Physics,Chien-i Chiang,21277,1,15,10,11,16,12,9,15,4,,3,,6,,,,,1,103
2016 Fall,Physics,PHYSICS,Physics,8B,2,Intro Physics,Chien-i Chiang,32022,7,46,34,34,33,33,28,22,23,,7,,9,,,3,,3,282
2016 Fall,Physics,PHYSICS,Physics,77,1,Intro Comp Tech Phy,Yury Kolomensky,21224,5,13,4,5,4,,,1,,,1,,,9,,,,,42
2016 Fall,Physics,PHYSICS,Physics,89,1,Intro To Math Phys,James Analitis,21167,1,8,14,11,6,7,6,1,2,1,2,2,4,8,,1,,1,75
2016 Fall,Physics,PHYSICS,Physics,98,2,Directed Group Stdy,Robert Jacobsen,21029,,,,,,,,,,,,,,27,,1,,,28
2016 Fall,Physics,PHYSICS,Physics,98BC,1,Directed Group Stud,Bernard Sadoulet,21031,,,,,,,,,,,,,,19,,2,,,21
2016 Fall,Physics,PHYSICS,Physics,98BC,2,Directed Group Stud,Paul Riggins,21032,,,,,,,,,,,,,,18,,2,,,20
2016 Fall,Physics,PHYSICS,Physics,98BC,4,Directed Group Stud,Victoria Xu,21034,,,,,,,,,,,,,,20,,1,,,21
2016 Fall,Physics,PHYSICS,Physics,105,1,Analytic Mechanics,Edgar Knobloch,21105,2,8,8,8,11,6,2,1,1,,,1,1,,,,,,49
2016 Fall,Physics,PHYSICS,Physics,105,2,Analytic Mechanics,Matthias Reinsch,21106,2,11,4,6,9,6,2,2,2,,5,,3,,,1,,,53
2016 Fall,Physics,PHYSICS,Physics,110A,2,Electromagnet Optic,Michael Crommie,22767,2,13,11,8,10,10,3,10,1,,1,,2,1,,,,1,73
2016 Fall,Physics,PHYSICS,Physics,110B,1,Electromagnet Optic,Joseph Orenstein,21917,,9,,7,1,5,,2,,,,,,1,,,,1,26
2016 Fall,Physics,PHYSICS,Physics,111A,1,Instrumentation Lab,Alwina Liu,21728,6,21,10,14,11,2,,,,,,,,,,,,,64
2016 Fall,Physics,PHYSICS,Physics,111B,1,Adv Exp Lab,Hartmut Haeffner,21731,3,19,11,2,3,7,1,,1,,1,,3,,,,,,51
2016 Fall,Physics,PHYSICS,Physics,112,1,Stat Thermal Phys,Dung-Hai Lee,21546,3,7,7,7,3,,,2,1,,,,3,2,,1,,,36
2016 Fall,Physics,PHYSICS,Physics,112,2,Stat Thermal Phys,Zi Qiu,21547,6,14,7,6,13,9,,6,3,,2,,1,,,1,,,68
2016 Fall,Physics,PHYSICS,Physics,129,1,Particle Physics,Surjeet Rajendran,21520,8,4,9,3,3,2,2,,,1,1,,1,3,,,,,37
2016 Fall,Physics,PHYSICS,Physics,137A,1,Quantum Mechanics,Austin Hedeman,21456,7,7,4,7,9,8,5,5,2,,1,,4,1,,1,,,61
2016 Fall,Physics,PHYSICS,Physics,137A,2,Quantum Mechanics,Joel Moore,21457,3,12,2,13,4,6,,4,,,,,1,1,,1,,,47
2016 Fall,Physics,PHYSICS,Physics,137A,3,Quantum Mechanics,Austin Hedeman,21458,3,12,7,5,10,5,7,4,1,,,,2,,,,,,56
2016 Fall,Physics,PHYSICS,Physics,137B,1,Quantum Mechanics,Feng Wang,21669,5,1,4,7,9,2,4,2,2,,2,,1,2,,,,,41
2016 Fall,Physics,PHYSICS,Physics,137B,2,Quantum Mechanics,Holger Mueller,21642,3,6,4,3,4,2,,,,,,,,,,,,,22
2016 Fall,Physics,PHYSICS,Physics,141A,1,Solid State Physics,James Analitis,21107,,6,8,7,5,2,1,,,,2,,2,,,,,1,34
2016 Fall,Physics,PHYSICS,Physics,198BC,2,Directed Group Stud,Bernard Sadoulet,21015,,,,,,,,,,,,,,20,,1,,,21
2016 Fall,Physics,PHYSICS,Physics,198BC,3,Directed Group Stud,Bernard Sadoulet,20997,,,,,,,,,,,,,,19,,2,,,21
2016 Fall,Physics,PHYSICS,Physics,198BC,4,Directed Group Stud,Bernard Sadoulet,20998,,,,,,,,,,,,,,19,,2,,,21
2016 Fall,Plant & Microbial Biology,PLANTBI,Plant & Microbial Biology,10,1,"Plants, Agri & Soc",Brian Staskawicz,26189,,8,13,10,10,2,1,2,1,,,,2,20,,9,,,78
2016 Fall,Plant & Microbial Biology,PLANTBI,Plant & Microbial Biology,20,1,Intro To Plant Sci,Brian Staskawicz,26181,,1,,,,,,,,,,,,17,,2,,,20
2016 Fall,Plant & Microbial Biology,PLANTBI,Plant & Microbial Biology,22,1,Intro To Microbes,Adrien Burch,26182,,21,8,4,4,5,1,2,,,,,,3,,,,,48
2016 Fall,Plant & Microbial Biology,PLANTBI,Plant & Microbial Biology,C107L,1,Plant Morphol W Lab,Chelsea Specht,26064,,4,1,1,1,2,1,3,,,,,,,,1,,,14
2016 Fall,Plant & Microbial Biology,PLANTBI,Plant & Microbial Biology,C110L,1,Biol Fungi With Lab,Thomas Bruns,26065,2,2,2,,3,1,2,2,1,,,,,1,,1,,,17
2016 Fall,Plant & Microbial Biology,PLANTBI,Plant & Microbial Biology,C112,1,Gen Microbiology,Kathleen Ryan,26175,,2,9,5,9,6,5,5,4,,4,,2,,,2,,,53
2016 Fall,Plant & Microbial Biology,PLANTBI,Plant & Microbial Biology,C112L,1,Microbiology Lab,Kathleen Ryan,26163,8,5,,,,,,,,,,,,,,,,,13
2016 Fall,Plant & Microbial Biology,PLANTBI,Plant & Microbial Biology,C112L,2,Microbiology Lab,Kathleen Ryan,26164,5,3,,,2,1,,,,,,,,,,,,,11
2016 Fall,Plant & Microbial Biology,PLANTBI,Plant & Microbial Biology,C116,1,Microbial Diversity,John Coates,26143,,2,1,1,3,3,,6,,,,1,2,1,,1,,,21
2016 Fall,Plant & Microbial Biology,PLANTBI,Plant & Microbial Biology,135,1,Physiol Biochem Pl,Norman Terry,26099,12,7,9,7,2,2,2,,,,,,1,1,,,,,43
2016 Fall,Plant & Microbial Biology,PLANTBI,Plant & Microbial Biology,150,1,Plant Cell Biology,Peter Quail,26056,2,4,,3,3,4,4,5,2,,1,,1,,,,,2,31
2016 Fall,Plant & Microbial Biology,PLANTBI,Plant & Microbial Biology,185,1,Tech Lt Microscopy,Steven Ruzin,26116,,3,2,6,7,2,,3,,,,,,,,,,,23
2016 Fall,Political Science,POLSCI,Political Science,1,1,Intro American Pol,Eric Schickler,20670,6,31,53,46,57,27,11,13,2,4,2,2,4,52,,3,,2,315
2016 Fall,Political Science,POLSCI,Political Science,2,1,Intro Comparat Pol,Adnan Naseemullah,20753,1,13,6,1,1,,,,,,,,,3,,,,,25
2016 Fall,Political Science,POLSCI,Political Science,3,1,Empirical Analysis,Laura Stoker,20562,15,63,58,42,47,34,18,21,6,4,5,1,9,2,,2,,2,329
2016 Fall,Political Science,POLSCI,Political Science,5,1,Intro To Intern Rel,Amy Gurowitz,20661,,35,54,72,71,30,9,9,4,2,1,,1,35,,1,,1,325
2016 Fall,Political Science,POLSCI,Political Science,102,1,American Presidency,Michael Dougal,20778,2,9,13,3,14,5,3,3,,,1,,2,,,,,,55
2016 Fall,Political Science,POLSCI,Political Science,106A,1,Camp Strat/Media,Geoffrey Upton,20743,,21,15,9,6,1,,4,,,1,,,1,,,,5,63
2016 Fall,Political Science,POLSCI,Political Science,112B,1,Hist Pol Theory,Eric Schickler,20504,,19,17,22,20,10,5,5,1,1,,,4,2,,,,1,107
2016 Fall,Political Science,POLSCI,Political Science,114A,1,Thry Gov: Late 20c,Sam Stevens,20750,,9,13,14,6,10,1,,,,,,1,,,,,,54
2016 Fall,Political Science,POLSCI,Political Science,123H,1,Topics Intntl Rel,Jason Klocek,20524,4,50,20,12,7,6,1,3,,,,,1,1,,,,1,106
2016 Fall,Political Science,POLSCI,Political Science,123S,1,Topics Intntl Rel,Helene Silverberg,20674,,4,13,2,6,8,3,3,1,1,,1,3,1,,1,,1,48
2016 Fall,Political Science,POLSCI,Political Science,124M,1,Sci Stdy Of Intl Co,Michaela Mattes,22369,,21,17,23,18,10,2,3,3,1,2,1,3,4,,1,,1,110
2016 Fall,Political Science,POLSCI,Political Science,125,1,Civ Con & Intl Intr,Aila Matanock,20671,,2,21,10,12,3,3,1,1,,,,,1,,,,1,55
2016 Fall,Political Science,POLSCI,Political Science,C135,1,Game Theory Soc Sci,Shachar Kariv,20529,4,7,6,14,4,5,3,3,1,,,,,16,,1,,,64
2016 Fall,Political Science,POLSCI,Political Science,139B,1,Development Politic,Leonid Kil,32251,,,20,10,6,6,3,,,,,,1,1,,2,,,49
2016 Fall,Political Science,POLSCI,Political Science,139D,1,Urban Sub Nati Poli,Alison Post,31738,3,9,11,10,10,1,3,1,1,,,,2,1,,,,1,53
2016 Fall,Political Science,POLSCI,Political Science,143A,1,Politics Ne Asia,Lowell Dittmer,20836,,10,12,10,7,,1,1,1,,,,,2,,,,,44
2016 Fall,Political Science,POLSCI,Political Science,143B,1,Japanese Politics,Benjamin Bartlett,20747,,5,12,11,13,6,2,2,,,,,,,,1,,,52
2016 Fall,Political Science,POLSCI,Political Science,143E,1,Pol Econ China,Sarah Lee,20740,5,10,11,8,8,1,3,1,,,,,,,,1,,,48
2016 Fall,Political Science,POLSCI,Political Science,144,1,Amer Pol Twrd Asia,Christopher Chambers-Ju,31739,,27,55,46,41,12,4,,,,1,,4,5,,3,,,198
2016 Fall,Political Science,POLSCI,Political Science,149E,1,Topics In Area Stdy,Aparajita Basu,20746,1,26,36,34,37,16,6,1,,,,,1,2,,,,,160
2016 Fall,Political Science,POLSCI,Political Science,166,1,Latinos Us Politica,Rodney Hero,20601,5,14,18,10,17,10,7,5,2,1,2,1,3,,,,,3,98
2016 Fall,Political Science,POLSCI,Political Science,171,1,California Politics,Anna Duning,20591,2,13,12,9,4,4,4,2,,1,,,,1,,,,,52
2016 Fall,Political Science,POLSCI,Political Science,179,1,Colloq On Pol Sci,Alan Ross,20520,,,,,,,,,,,,,,439,,38,1,1,479
2016 Fall,Political Science,POLSCI,Political Science,181,1,Pub Organ Admin,Christopher Ansell,20531,,15,20,20,9,,,,,,,,,,,,,1,65
2016 Fall,Political Science,POLSCI,Political Science,H190A,2,Honors Seminar,Terri Bimes,20514,,,,,,,,,,,,,,14,,,,1,15
2016 Fall,Political Science,POLSCI,Political Science,191,3,Junior Seminar,Kevin O'Brien,20729,,4,3,2,1,,,,,,,,,1,,,,3,14
2016 Fall,Political Science,POLSCI,Political Science,191,5,Junior Seminar,Aila Matanock,20731,,2,6,,1,1,,,,,,,,1,,,,1,12
2016 Fall,Political Science,POLSCI,Political Science,191,6,Junior Seminar,Gabriel Lenz,20812,2,13,6,,,,,,,,,,,,,,,,21
2016 Fall,Political Science,POLSCI,Political Science,191,7,Junior Seminar,Paul Pierson,20813,,4,4,4,4,2,,,,,,,,,,,,,18
2016 Fall,Political Science,POLSCI,Political Science,191,9,Junior Seminar,Pradeep Chhibber,34169,,4,6,2,,,,,,,,,,1,,,,,13
2016 Fall,Political Science,POLSCI,Political Science,C196A,2,UCDC Core Seminar,Michael Austin,34861,,10,4,1,,,,,,,,,,,,,,,15
2016 Fall,Political Science,POLSCI,Political Science,198,1,Directed Group Stdy,Wendy Brown,22126,,,,,,,,,,,,,,17,,1,,,18
2016 Fall,Political Science,POLSCI,Political Science,198,3,Directed Group Stdy,Jeremy Saraie,22128,,,,,,,,,,,,,,38,,1,,,39
2016 Fall,Political Science,POLSCI,Political Science,198,5,Directed Group Stdy,Darren Zook,34619,,,,,,,,,,,,,,18,,4,,,22
2016 Fall,Psychology,PSYCH,Psychology,1,1,General Psychology,Christopher Gade,21904,48,164,88,60,44,20,16,20,9,3,2,2,3,22,,6,,,507
