Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Enrollments
2017 Spring,Dutch,DUTCH,Dutch,166,1,Anne Frank & After,Jeroen Dewulf,32216,2,23,8,3,1,,1,,,,,,,,,,,,38
2017 Spring,Information,INFO,Information,88A,1,Data And Ethics,Anna Hoffmann,28565,,24,4,3,,,,,1,,,1,,5,,,,,38
2017 Spring,History of Art,HISTART,History of Art,87AC,1,Vis Cult Of Calif,Ellen Feiss; Lauren Kroiz,33526,,18,8,3,1,,,,,,,,,8,,1,,,39
2017 Spring,Buddhist Studies,BUDDSTD,Buddhist Studies,C128,1,Buddhism Contemp,Alexander Von Rospatt,13345,5,13,9,,1,2,,,,,,,,9,,,,,39
2017 Spring,Music,MUSIC,Music,128,1,Historical Topics,Emily Zazulia,19626,,16,8,6,4,1,,,,,,,,6,,,,,41
2017 Spring,Engineering,ENGIN,Engineering,270D,1,Entrepreneurship,Naeem Zafar,32191,2,8,10,12,5,4,,,,,,,,,,,,,41
2017 Spring,Gender & Womens Studies,LGBT,Gender & Womens Studies,104,1,Feminist Theory,Barbara Barnes,15819,,19,10,5,3,,,,,1,,,,3,,,,,41
2017 Spring,English,ENGLISH,English,130A,1,Am Lit: Before 1800,Kathleen Donegan,31122,2,14,14,8,1,,,,,,,,,3,,,,,42
2017 Spring,Korean,KOREAN,Korean,7B,1,Modern Korean Lit,Jinsoo An,17598,,13,8,5,,3,1,,,,,,,12,,,,,42
2017 Spring,English,ENGLISH,English,137B,1,Chic Lit Since 1910,R Gonzalez,14640,,17,12,4,5,3,,,,,,,,2,,,,,43
2017 Spring,Philosophy,PHILOS,Philosophy,189,1,Top/Rec Europe Phil,Hans Sluga,32902,,11,12,12,5,2,,,,,,,,1,,,,,43
2017 Spring,Public Health,PB HLTH,Public Health,196,8,Spec Topics Pb Hlth,Jaspal Sandhu,34087,11,23,5,1,1,,,,,,,,,3,,,,,44
2017 Spring,English,ENGLISH,English,141,1,Modes Of Writing,Cecil Giscombe,14643,,10,16,11,3,,,,,,,,1,3,,,,,44
2017 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",165,1,Int'L Rural Dev Pol,Claudia Carr,24686,15,17,6,2,4,,,,,,,,,1,,,,,45
2017 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",144,1,Insect Physiology,Mark Tanouye,24659,6,29,2,,3,,,,,,,,,4,,1,,,45
2017 Spring,Media Studies,MEDIAST,Media Studies,160,1,International Media,Edward Timke,19512,,8,14,11,8,2,,,,,,,,3,,,,,46
2017 Spring,Gender & Womens Studies,LGBT,Gender & Womens Studies,101,1,Doing Feminist Res,Laura Nelson,15818,,28,9,6,1,1,,,,,,,,,,1,,,46
2017 Spring,Business Admin-Undergrad,UGBA,Business Admin-Undergrad,C5,1,Intro To Entrep,Aaron McDaniel,33896,3,8,6,3,,,,,,,,,,24,,2,,,46
2017 Spring,Bioengineering,BIO ENG,Bioengineering,111,1,Func Bio Dev & Char,Seung-Wuk Lee,25721,11,17,,10,6,,,2,,,,,,1,,,,,47
2017 Spring,Music,MUSIC,Music,80,1,World Musics,Jocelyne Guilbault,19602,12,17,14,3,1,1,,,,,,,,,,,,,48
2017 Spring,Engineering,ENGIN,Engineering,270D,2,Entrepreneurship,Naeem Zafar,32192,3,8,15,15,2,5,,,,,,,,,,,,,48
2017 Spring,South Asian,S ASIAN,South Asian,1B,1,Civ Med & Mod India,Munis Faruqui,22339,,14,10,5,6,1,,,,,,,,13,,,,,49
2017 Spring,Military Affairs,MIL AFF,Military Affairs,1,1,Mil Phys Fit,Christopher Crager; Stephen Suhr,19528,,28,,,10,,,1,,,,,,8,1,1,,,49
2017 Spring,Engineering,ENGIN,Engineering,270F,3,Data Analytics,Donatella Taurasi,32202,3,3,24,13,5,3,,,,,,,,,,,,,51
2017 Spring,Engineering,ENGIN,Engineering,270F,2,Data Analytics,Donatella Taurasi,32201,2,5,18,19,5,2,,,,,,,,,,,,,51
2017 Spring,Engineering,ENGIN,Engineering,270D,3,Entrepreneurship,Kenneth Marshall; Naeem Zafar,32193,3,11,12,15,8,2,,,,,,,,,,,,,51
2017 Spring,Music,MUSIC,Music,143,1,Gospel Chorus,Doniel Wilson,33616,17,22,6,1,2,,,,,,,,,4,,,,,52
2017 Spring,Philosophy,PHILOS,Philosophy,110,1,Aesthetics,Robert Noe,31093,,4,18,13,10,4,,,,,,,,3,,,,,52
2017 Spring,Art Practice,ART,Art Practice,8,1,Intro Vis Thinking,John Mcnamara,12835,21,16,6,5,3,,,,,,,,,1,,,,,52
2017 Spring,Ethnic Studies,NATAMST,Ethnic Studies,101B,1,Humanities Methods,Keith Feldman,15057,,42,4,1,3,2,,,,,,,1,,,,,,53
2017 Spring,Computer Science,COMPSCI,Computer Science,160,2,User Interfaces,John Canny,32714,,10,18,18,2,3,2,,,,,,,,,,,,53
2017 Spring,Engineering,ENGIN,Engineering,270F,1,Data Analytics,Donatella Taurasi,32199,4,5,19,17,6,3,,,,,,,,,,,,,54
2017 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,122,1,Proc Of Mat In Mfg,Hayden Taylor,27578,16,31,3,2,,,,,,,,,,2,2,,,,56
2017 Spring,Bioengineering,BIO ENG,Bioengineering,295,1,Bringing Biomedical,Hayley Lam; -,32000,3,34,11,5,3,,,,,,,,,,1,,,,57
2017 Spring,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,103,1,Intro To Hydrology,Sally Thompson,25972,2,16,,22,11,3,4,,,,,,,,,,,,58
2017 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,186,1,Product Management,Kenneth Sandy,34252,10,18,20,5,1,,,,,,,,,6,,,,,60
2017 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,1,1,Draw Green Future,Charles Sullivan; Robert Glass,12138,10,23,18,6,1,,,,,,,,,2,,,,,60
2017 Spring,Business Admin-Undergrad,UGBA,Business Admin-Undergrad,131,1,Corp Fin Analysis,Stephen Etter,10700,2,33,4,4,13,,,,,,,,,4,,,,,60
2017 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,229,1,Elect-Mech Devices,Dennis Lieu,32015,3,24,15,11,7,,,,,,,,,,2,,,,62
2017 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,242,1,Data Analysis Apps,Carlos Deck; Paul Grigas,27388,7,22,18,9,5,,,,,,,,,,3,,,,64
2017 Spring,Optometry,OPTOM,Optometry,270C,1,Eyecare Bus/Prof Ma,Charles Bailey,28797,19,24,14,5,1,,,,,,1,,,,,,,,64
2017 Spring,Optometry,OPTOM,Optometry,236B,1,Ocular Manifestions,Karen Walker-Brandreth; Patsy Harvey,28787,3,13,20,17,10,3,,,,,,,,,,,,,66
2017 Spring,Optometry,OPTOM,Optometry,260A,1,Contact Lenses,John Corzine,28793,2,14,19,17,13,1,,,,,,,,,,,,,66
2017 Spring,Optometry,OPTOM,Optometry,240,1,Diag/Treat Anomalie,Marianne Pia Hoenig; Robert Dister,28788,3,30,21,3,6,3,,,,,,,,,,,,,66
2017 Spring,Optometry,OPTOM,Optometry,226B,1,Ocular Pharmacology,Christine Wildsoet; Karsten Gronert,28784,4,11,10,17,20,5,,,,,,,,,,,,,67
2017 Spring,Public Health,PB HLTH,Public Health,W200F,2172,Ehs Breadth,Amod Pokhrel,33810,15,18,21,6,5,2,,,,,,,,,,,,,67
2017 Spring,Statistics,STAT,Statistics,151A,2,Linear Modelling,Seema Singh Saharan,33549,,57,7,2,2,1,,,,,,,1,,,,,,70
2017 Spring,Optometry,OPTOM,Optometry,222A,1,Ophthalmic Lenses,Daniel Harvitt; George Lee,28783,1,22,12,18,16,2,,,,,,,,,,,,,71
2017 Spring,Vision Science,VIS SCI,Vision Science,203B,1,Optical System,Austin Roorda; Daniel Harvitt,28818,3,16,25,11,13,3,,,,,,,,,,,,,71
2017 Spring,Optometry,OPTOM,Optometry,200B,1,Clinical Exam,John Corzine; Robert Dister,28775,2,20,14,20,11,4,,,,,,,,,,,,,71
2017 Spring,Education,EDUC,Education,183,1,High School In Amer,Daniel Perlstein,28069,,39,6,6,8,2,,,,,,,,12,,,,,73
2017 Spring,Public Health,PB HLTH,Public Health,241,1,Anal Categor Data,Nicholas Jewell,32517,2,25,18,18,17,,,,,,,,,,8,,,,88
2017 Spring,Engineering,ENGIN,Engineering,270H,2,Acctng & Finance,Donatella Taurasi,33136,2,19,35,46,9,3,,,,,,,,,,,,,114
2017 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,102B,1,Mechatronics Design,Homayoon Kazerooni,27541,32,52,37,13,8,,,,,,,,,3,,,,,145
2017 Spring,Engineering,ENGIN,Engineering,270H,1,Acctng & Finance,Donatella Taurasi,33135,3,30,53,46,13,3,,,,,,,,,,,,,148
2017 Spring,Public Health,PB HLTH,Public Health,200K,1,Ehs Breadth,Kirk Smith,32498,4,97,26,8,10,4,,,,,,,,,,,,,149
2017 Spring,Chemistry,CHEM,Chemistry,3AL,2,Organic Chem Lab,John Lee; Michelle Chang,10892,7,65,125,,,,,4,,,,,1,1,,,,,203
2017 Spring,Chemistry,CHEM,Chemistry,3AL,1,Organic Chem Lab,John Lee; Michelle Chang,10891,8,105,185,,5,,,3,,,,,2,,,,,,308
2017 Spring,African American Studies,AFRICAM,African American Studies,118,1,Slv Trd & Clt Mod,G. Ugo NWOKEJI,32020,1,3,2,1,1,1,,,,,1,,,,,,,,10
2017 Spring,Russian,RUSSIAN,Russian,1,1,Elementary Russian,Lisa Little; Megan Barickman,22328,2,3,1,1,,,,1,,,,,,1,1,,,,10
2017 Spring,French,FRENCH,French,35,1,Prac Phon Listn Com,Elyse Ritchey; Richard Kern,15306,,3,,1,1,1,,1,,,,,,3,,1,,,11
2017 Spring,Comparative Literature,COM LIT,Comparative Literature,165,1,Myth And Literature,Annalee Rejhon,31549,1,4,1,2,1,1,,,,,,,,1,,,,,11
2017 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,126,2,Perform Literatures,Shannon Steen,23714,1,2,4,,1,,2,1,,,,,1,,,,,,12
2017 Spring,Architecture,VIS STD,Architecture,102B,1,Capstone Project,Darell Fields,11870,,1,1,3,4,2,,1,1,,,,,,,,,,13
2017 Spring,College Writing Programs,COLWRIT,College Writing Programs,R1A,1,College Writing 1a,Caroline Cole,13849,,,,3,,1,1,,1,1,2,,4,,,,,,13
2017 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,116,1,Structural Geology,Roland Burgmann,14834,,3,2,1,4,,1,,1,,,,,1,,,,,13
2017 Spring,Rhetoric,RHETOR,Rhetoric,108,1,Philosophical Disc,Nancy Weston,22172,1,2,1,2,4,1,,2,,,,,,,,,,,13
2017 Spring,Art Practice,ART,Art Practice,117,1,"Rsrch, Mthds Draw",Aida Gamez,12869,1,6,2,1,1,1,,,,,,,,1,,,,,13
2017 Spring,College Writing Programs,COLWRIT,College Writing Programs,R1A,23,College Writing 1a,Stephanie Bobo,13871,,4,,3,2,1,,1,1,1,,,,,,,,,13
2017 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",C148,1,Pesticide Chem Tox,Breanna Ford; John Casida,24663,1,2,2,3,2,2,,1,,,,,,,,,,,13
2017 Spring,Electrical Engineering,EL ENG,Electrical Engineering,130,1,Ic Devices,Sayeef Salahuddin,26970,1,3,4,,1,2,,,,,,,2,1,,,,,14
2017 Spring,Chinese,CHINESE,Chinese,100B,1,Advanced Chinese,Damien Donnelly; Lihua Zhang,13594,,5,,2,1,1,,,,,,,1,3,1,,,,14
2017 Spring,College Writing Programs,COLWRIT,College Writing Programs,R1A,5,College Writing 1a,Daniel Husman,13853,,2,1,3,3,3,,1,,,,,1,,,,,,14
2017 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,126,1,Perform Literatures,Mark Griffith,23713,2,3,4,2,,1,,,1,,,,,1,,,,,14
2017 Spring,German,GERMAN,German,4,2,Intermed German Ii,Kumars Salehi; Nikolaus Euba,15696,,5,2,2,1,1,,,,,,,,2,1,,,,14
2017 Spring,Geography,GEOG,Geography,C136,1,Terrestrial Hydrolo,Laurel Larsen,15486,4,2,,1,2,1,,2,,,,,,2,,,,,14
2017 Spring,Mathematics,MATH,Mathematics,153,1,School Curriculum,Emiliano Gomez,18267,,2,2,3,4,1,,1,,,,,1,,,,,,14
2017 Spring,Spanish,SPANISH,Spanish,1,3,Elem Spanish,Miriam Hernandez-rodriguez; Victor Quiroz Ciriaco,23248,,2,,1,1,1,2,,,,,,,5,,2,,,14
2017 Spring,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,C133,1,Eng Analyfinite Mth,Tarek Zohdi,26001,,5,3,2,1,,1,1,,,,1,,,,,,,14
2017 Spring,American Studies,AMERSTD,American Studies,191,2,Senior Seminar,Christine Palmer,12412,,2,5,2,1,1,2,1,,,,,,,,,,,14
2017 Spring,Italian Studies,ITALIAN,Italian Studies,1,2,Elementary Italian,Giuliana Perco; Zachary Bekowies,17358,1,5,4,1,,,,,,,,,1,1,,1,,,14
2017 Spring,Spanish,SPANISH,Spanish,3,1,Intermed Spanish,Justin Berner; Miriam Hernandez-rodriguez,23258,,4,2,1,1,1,1,,,,,,,4,,,,,14
2017 Spring,Buddhist Studies,BUDDSTD,Buddhist Studies,C117,1,Mongolian Buddhism,Brian Baumann,30029,1,5,2,2,1,2,,,,,,,,1,,,,,14
2017 Spring,English,ENGLISH,English,R1B,15,Reading And Comp,Edward Alexander; Katherine Snyder,14558,,2,3,2,3,2,1,,1,,,,,,,,,,14
2017 Spring,Bioengineering,BIO ENG,Bioengineering,144,1,Intro To Pro Infor,Kimmen Sjolander,32130,3,4,1,2,1,,,,,,1,,2,,,,,,14
2017 Spring,French,FRENCH,French,1,6,Elementary French,Claire Tourmen Perron; Seda Chavdarian,15266,1,3,4,1,3,,,,,,,,,2,1,,,,15
2017 Spring,Social Welfare,SOC WEL,Social Welfare,260,1,Forensic Social Wk,Elizabeth Kita,29718,1,3,4,1,1,,,1,,,,,,,4,,,,15
2017 Spring,Engineering,ENGIN,Engineering,45L,2,Prop Of Mats L,Jose Fonseca Vega; Junpyo Kwon; Phillip Messersmith,32144,,7,1,2,1,2,,1,,,,,,1,,,,,15
2017 Spring,French,FRENCH,French,117A,1,17th Century Lit,Nicholas Paige,15312,1,5,4,2,1,1,1,,,,,,,,,,,,15
2017 Spring,German,GERMAN,German,182,1,German Cinema,Anton Kaes,32966,1,2,3,5,2,,,1,,,,,,,,1,,,15
2017 Spring,History of Art,HISTART,History of Art,R1B,5,Visual Experience,Efstathios Gerostathopoulos; Ivy Mills,15886,1,1,5,4,2,,1,1,,,,,,,,,,,15
2017 Spring,Japanese,JAPAN,Japanese,C115,1,Japanese Buddhism,Erez Joskovich,31468,1,4,1,2,1,,1,,,,,,,5,,,,,15
2017 Spring,Comparative Literature,COM LIT,Comparative Literature,R1A,9,Engl Comp World Lit,Aurelia Cojocaru; Victoria Kahn,13926,,1,2,1,4,3,3,1,,,,,,,,,,,15
2017 Spring,History,HISTORY,History,101,4,"Research, Writing",Thomas Laqueur,33354,1,5,3,1,3,1,,1,,,,,,,,,,,15
2017 Spring,South & SE Asian Studies,VIETNMS,South & SE Asian Studies,120,1,"Topics S,Seasn",Penelope Edwards,22361,,4,3,1,2,,1,,,,,,1,,,3,,,15
2017 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,112,1,Voice And Speech,Lisa Porter,23697,,6,1,3,,3,1,,,,,,,,,1,1,,16
2017 Spring,Physics,PHYSICS,Physics,177,1,Molec Biophysics,Oskar Hallatschek,20841,2,3,3,1,3,1,,,,,,,,3,,,,,16
2017 Spring,French,FRENCH,French,3,3,Intermediate French,Sarah Christofides; Vesna Rodic,15288,1,8,1,,1,1,,,,,,,,3,,1,,,16
2017 Spring,Spanish,SPANISH,Spanish,135,5,Hispanic Literature,Amelia Barili,31940,3,6,2,1,,2,,,1,,,,,1,,,,,16
2017 Spring,Chemistry,CHEM,Chemistry,223A,1,Chemical Kinetics,Daniel Neumark; Erin Sullivan,11364,1,3,3,2,5,1,,,,,,,,,,,1,,16
2017 Spring,Social Welfare,SOC WEL,Social Welfare,250N,1,Public Cd Welf Svcs,Catharine Ralph,29712,4,,3,4,2,1,1,,,,,,,,1,,,,16
2017 Spring,French,FRENCH,French,2,1,Elementary French,Nelly Timmons; Seda Chavdarian,15277,,6,3,3,,,1,1,,,,,1,,1,,,,16
2017 Spring,Buddhist Studies,BUDDSTD,Buddhist Studies,C115,1,Japanese Buddhism,Erez Joskovich,31464,,1,,1,2,1,3,1,,,,,,7,,,,,16
2017 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,23,Engl Comp World Lit,Erin Bennett; Victoria Kahn,13949,,2,4,3,2,3,,1,,,,,1,,,,,,16
2017 Spring,English,ENGLISH,English,R1B,17,Reading And Comp,Brian Gillis; Katherine Snyder,14560,1,6,3,4,1,,1,1,,,,,,,,,,,17
2017 Spring,Comparative Literature,COM LIT,Comparative Literature,R1B,2,Engl Comp World Lit,Molly Bronstein; Victoria Kahn,13928,,2,1,5,2,3,3,,,,1,,,,,,,,17
2017 Spring,Anthropology,ANTHRO,Anthropology,134,1,Anal Archaeo Record,Lisa Maher,12548,6,6,1,1,1,,,1,,,,1,,,,,,,17
2017 Spring,Celtic Studies,CELTIC,Celtic Studies,173,1,Celtic Christianity,Annalee Rejhon,13400,1,5,1,2,1,,,,,,,,,6,,1,,,17
2017 Spring,College Writing Programs,COLWRIT,College Writing Programs,R4B,11,"Read,Comp,Research",Patricia Steenland,13884,,6,4,2,2,1,,1,,,,,1,,,,,,17
2017 Spring,Public Health,PB HLTH,Public Health,C256A,1,Genome Env Hum Hlth,Lisa Barcellos; Nina Holland,34549,2,6,3,1,1,,,,,,,,,1,3,,,,17
2017 Spring,College Writing Programs,COLWRIT,College Writing Programs,R4B,1,"Read,Comp,Research",David Wiese,13874,1,1,6,2,5,1,,,,,,1,,,,,,,17
2017 Spring,South & SE Asian Studies,VIETNMS,South & SE Asian Studies,R5B,2,Under Western Eyes,Evan Winet; Jacob Dalton,22349,,4,5,2,1,3,1,,,,,,1,,,,,,17
2017 Spring,Legal Studies,LEGALST,Legal Studies,88,1,Crime & Punishment,Dag Macleod,33617,,3,4,3,1,,,,,1,,,1,5,,,,,18
2017 Spring,French,FRENCH,French,2,5,Elementary French,Claire Kunesh; Seda Chavdarian,15281,,8,3,,1,2,,1,,,,,1,2,,,,,18
2017 Spring,Interdisciplinary Studies,ISF,Interdisciplinary Studies,189,1,Isf Research Method,Fang Xu,17338,6,3,4,2,,1,,,,,,,1,,,1,,,18
2017 Spring,Near Eastern Studies,TURKISH,Near Eastern Studies,109,1,Mesopotamian Hist,Francesca Rochberg,19843,1,7,4,1,,,,,,,,,1,3,,1,,,18
2017 Spring,History of Art,HISTART,History of Art,C109,1,Dig. Hum. Vis. Cult,Elizabeth Honig; Jess Bailey,33562,,4,4,4,3,1,,,,,,1,,1,,,,,18
2017 Spring,Spanish,SPANISH,Spanish,25,4,Read And Analysis,Daylet Dominguez; Holly Jackson,23277,3,4,4,3,2,,1,,,,,,,1,,,,,18
2017 Spring,Journalism,JOURN,Journalism,220,1,Coding For Journ,Jeremy Rue,28706,1,8,2,2,3,,,,1,,,1,,,,,,,18
2017 Spring,Linguistics,LINGUIS,Linguistics,R1B,1,Endangered Language,Andrew Garrett; Clare Sandy,17771,,5,5,3,2,,1,1,,,,,1,,,,,,18
2017 Spring,Japanese,JAPAN,Japanese,1B,2,Elementary Japanese,Chika Shibahara; Kayoko Imagawa; Yasuko Baker; Yuriko Caltabiano,17499,,2,1,5,4,2,,,,,,1,,4,,,,,19
2017 Spring,Legal Studies,LEGALST,Legal Studies,R1B,1,Reading & Comp,Jonathan Marshall; Mark Leinauer,30836,1,4,10,1,,1,,1,,1,,,,,,,,,19
2017 Spring,Spanish,SPANISH,Spanish,25,5,Read And Analysis,Daniel Rodriguez; Daylet Dominguez,23278,,5,5,2,1,2,,1,,,,,,3,,,,,19
2017 Spring,Economics,ECON,Economics,202B,1,Macro Theory,Benjamin Schoefer; Yuriy Gorodnichenko,14365,1,3,5,6,1,2,,1,,,,,,,,,,,19
2017 Spring,Spanish,SPANISH,Spanish,3,2,Intermed Spanish,Maria Lilly; Miriam Hernandez-rodriguez,23259,,3,5,,3,,,1,,,,,1,5,1,,,,19
2017 Spring,Japanese,JAPAN,Japanese,100B,2,Advanced Japanese,Wakae Kambara,17523,,7,4,2,3,1,,,,,,,1,,1,,,,19
2017 Spring,Japanese,JAPAN,Japanese,10B,3,Interm Japanese,Maki Takata; Noriko Wallace,17513,,5,5,,2,1,1,,,,,,,4,1,,,,19
2017 Spring,Mathematics,MATH,Mathematics,104,2,Intro To Analysis,Mariusz Wodzicki,18218,1,6,,,3,,,1,1,,,,4,,,4,,,20
2017 Spring,Spanish,SPANISH,Spanish,135,1,Hispanic Literature,Estelle Tarica,23290,1,9,4,2,1,,,,,,,,1,2,,,,,20
2017 Spring,Rhetoric,RHETOR,Rhetoric,104,1,Historical Rhetoric,James Porter,32929,4,7,1,1,3,,,,,,,,1,3,,,,,20
2017 Spring,Japanese,JAPAN,Japanese,1B,5,Elementary Japanese,Chika Shibahara; Kayoko Imagawa; Yuriko Caltabiano,17502,,6,1,2,4,,,,,,,,,5,1,1,,,20
2017 Spring,Education,EDUC,Education,140AC,1,Art Of Making Mean,Glynda Hull; Jessica Adams,28052,,1,8,3,1,2,,2,,,,,,3,,,,,20
2017 Spring,International & Area Stds,IAS,International & Area Stds,150,1,Adv Std In Ias,Peter Bartu,16390,,7,3,2,,3,2,,1,,,,,2,,,,,20
2017 Spring,Chinese,CHINESE,Chinese,10B,2,Inter Chinese,Xianghua Wu,13558,,7,3,3,1,1,1,,,,,,,4,,,,,20
2017 Spring,History,HISTORY,History,100F,1,Topics-Asia,Michael Nylan,16111,,7,,2,1,1,1,1,,,,,,7,,,,,20
2017 Spring,History of Art,HISTART,History of Art,C145A,1,Roman Picture Rep,Christopher Hallett; Jon Ryan Soriano; Lisa Pieraccini,33100,2,6,6,,1,3,,1,,,,,,1,,,,,20
2017 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,104,1,Math Meth Geophys,Steven Pride,33083,3,6,5,1,,1,,3,,,,,1,,,,,,20
2017 Spring,Film,FILM,Film,108,1,Film Genre,Anton Kaes,15167,1,7,5,3,2,,,1,,,,,,1,,,,,20
2017 Spring,Peace & Conflict Studies,PACS,Peace & Conflict Studies,195,1,Senior Thesis,Manuela Travaglianti,20093,1,6,3,4,3,3,,1,,,,,,,,,,,21
2017 Spring,History,HISTORY,History,104,1,Craft Of History,Brian DeLay,16153,,7,2,2,6,,,2,1,,,,,1,,,,,21
2017 Spring,Spanish,SPANISH,Spanish,135,3,Hispanic Literature,Natalia Brizuela,23293,1,10,5,2,,,,,,,,1,1,,,1,,,21
2017 Spring,Chinese,CHINESE,Chinese,10Y,1,Int Chinese Dialec,Hsinyu Lin,13571,,11,3,1,,1,1,1,,,,,,3,,,,,21
2017 Spring,Nuclear Engineering,NUC ENG,Nuclear Engineering,104,1,Rad Detection Lab,Kai Vetter,27894,,1,9,7,2,1,,1,,,1,,,,,,,,22
2017 Spring,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,222,1,Finite Element Meth,Khalid Mosalam; Yingjie Wu,26046,1,4,3,4,7,2,,,,,,,,,1,,,,22
2017 Spring,Japanese,JAPAN,Japanese,155,1,Modern Japanese Lit,John Wallace,17528,4,9,3,2,1,1,,,,,,,,2,,,,,22
2017 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",290,18,Special Topics Espm,Carl Boettiger; Carl Boettiger,33807,2,14,,1,2,1,,,,,,,,,1,,,1,22
2017 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,170,1,Engr Mech Iii,James Casey,27601,1,6,5,4,3,2,,1,,,,,,,,,,,22
2017 Spring,East Asian Languages,EA LANG,East Asian Languages,112,1,East Asian Sixties,Andrew Jones,31455,,5,7,5,1,1,,,,,,,1,2,,,,,22
2017 Spring,African American Studies,AFRICAM,African American Studies,159,1,Spec Top Afam Lit,Brandi Catanese,12329,,5,8,2,2,1,,,,,,,,3,,2,,,23
2017 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,125,1,Performance/History,Julia Fawcett,31403,,3,6,4,3,3,,,,,,,,3,,1,,,23
2017 Spring,Chinese,CHINESE,Chinese,10Y,2,Int Chinese Dialec,Hsinyu Lin; Xianghua Wu,13572,,9,4,1,2,1,,,,,,,,5,,1,,,23
2017 Spring,Rhetoric,RHETOR,Rhetoric,R1B,1,Craft Of Writing,Ivy Mills; Lilith Acadia; Ryan Ikeda,22144,1,8,10,1,,1,1,,1,,,,,,,,,,23
2017 Spring,Geography,GEOG,Geography,C32,1,Intro Development,Michael Watts,31168,,3,5,3,1,,1,1,,,,,,9,,,,,23
2017 Spring,Public Health,PB HLTH,Public Health,226C,1,Econ Pub Hlth,William Dow,32587,1,9,5,1,3,2,,,,,,,,,2,,,,23
2017 Spring,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,88B,1,Datsci Sealevelrise,Mark Stacey,32377,,15,2,,1,2,,1,,,,1,,1,,,,,23
2017 Spring,Sociology,SOCIOL,Sociology,190,3,Sem & Res In So,Daniel Schneider,22832,,16,1,1,2,1,1,,,,,,1,,,,,,23
2017 Spring,Spanish,SPANISH,Spanish,1,5,Elem Spanish,Diana Pacheco Montoya; Miriam Hernandez-rodriguez,23250,1,4,8,4,3,,,,1,,,,,2,,,,,23
2017 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,C201,1,Mod & Sim Adv M,Tarek Zohdi,27736,1,7,6,5,2,1,,,,,,,,,1,,,,23
2017 Spring,Physical Education,PHYS ED,Physical Education,1,31,Pe Activities,Russell Ahn,20353,1,3,,1,5,1,,,,,,,,11,,2,,,24
2017 Spring,History,HISTORY,History,136B,1,Gender 20th Cent Us,Sandra Eder,33267,,7,5,3,5,1,,1,,,,,,2,,,,,24
2017 Spring,Health & Medical Sciences,HMEDSCI,Health & Medical Sciences,C133,1,Death And Medicine,Gaetan Micco; Thomas Laqueur,28887,1,5,8,3,,,1,,1,,,,,5,,,,,24
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,174LF,1,Ornithology Wth Lab,Rauri Bowie,31498,2,7,3,4,6,1,,,,,1,,,,,,,,24
2017 Spring,Classics,LATIN,Classics,180,1,Ancient Athletics,Nikolaos Papazarkadas,32933,2,12,5,1,1,,,,,,,,,2,,1,,,24
2017 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,150,1,Case Stdy-Earth Sys,Bruce Buffett,14842,1,3,2,,4,7,3,4,,,,,,,,,,,24
2017 Spring,Public Health,PB HLTH,Public Health,255A,1,Social Epidemiology,Amani Nuru-Jeter,32567,13,3,2,1,,2,,,,,,,,1,3,,,,25
2017 Spring,Music,MUSIC,Music,25A,2,Music Theory,David Pereira; Maija Hynninen,19553,2,10,6,1,1,,,,,,,,,3,,2,,,25
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,C176L,1,Fish Ecology,Stephanie Carlson,32370,2,7,7,3,3,,2,,,,,,,1,,,,,25
