Grade Distribution for Fall 2013 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2013-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 5/5/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Enrollments
2013 Fall,Physical Education,PHYS ED,Physical Education,198,001,Directed Group Stdy,Jason Britton,68450,,,,,,,,,,,,,,15,1,,,,16
2013 Fall,Physics,PHYSICS,Physics,7A,001,Scient Engin Phys,Steven Stahler,68603,2,30,24,22,48,32,11,24,11,1,3,3,2,2,,2,,,217
2013 Fall,Physics,PHYSICS,Physics,7A,002,Scient Engin Phys,Alex Zettl,68672,3,53,8,35,38,11,18,27,8,2,,,5,4,,4,,,216
2013 Fall,Physics,PHYSICS,Physics,H7A,001,Scient Engin Phys,Gabriel Orebi Gann,68741,6,13,7,8,11,4,4,6,5,,1,,,1,,2,,,68
2013 Fall,Physics,PHYSICS,Physics,7B,001,Scient Engin Phys,Catherine Bordel,68762,14,17,24,37,31,22,18,16,16,2,,,13,,,,,,210
2013 Fall,Physics,PHYSICS,Physics,7B,002,Scient Engin Phys,Alessandra Lanzara,68831,7,11,11,13,17,16,7,10,12,,,,8,2,,1,,,115
2013 Fall,Physics,PHYSICS,Physics,7B,003,Scient Engin Phys,Alessandra Lanzara,68864,4,28,26,17,50,27,18,37,10,,,,9,5,,,,2,233
2013 Fall,Physics,PHYSICS,Physics,H7B,001,Scient Engin Phys,Shannon Mccurdy,68939,1,2,2,5,5,6,2,,,,,,,,,,,,23
2013 Fall,Physics,PHYSICS,Physics,7C,001,Scient Engin Phys,Ruza Markov,68948,4,8,4,6,15,7,6,7,4,,4,,2,1,,,,1,69
2013 Fall,Physics,PHYSICS,Physics,H7C,001,Scient Engin Phys,Adrian Lee,68975,4,4,8,10,5,4,4,3,3,,,,,1,,,,,46
2013 Fall,Physics,PHYSICS,Physics,8A,001,Intro Physics,Marjorie Shapiro,68990,8,78,,42,61,6,28,13,3,,,,10,7,,7,,5,268
2013 Fall,Physics,PHYSICS,Physics,8A,002,Intro Physics,Achilles Speliotopoulos,69089,5,44,38,44,51,31,27,36,21,,1,,3,4,,3,,2,310
2013 Fall,Physics,PHYSICS,Physics,8B,001,Intro Physics,Melvin Pomerantz,69194,5,41,5,11,44,2,,32,,,1,,2,2,,,,,145
2013 Fall,Physics,PHYSICS,Physics,8B,002,Intro Physics,Achilles Speliotopoulos,69245,3,34,21,34,27,46,28,33,17,,2,,2,1,,5,,1,254
2013 Fall,Physics,PHYSICS,Physics,C10,001,Descriptive Intro,Robert Jacobsen,69338,,36,18,22,15,10,10,13,3,,4,,,53,,8,,,192
2013 Fall,Physics,PHYSICS,Physics,98,001,Directed Group Stdy,Daniel Corral; Joel Fajans; Max Chartier,69406,,,,,,,,,,,,,,14,,1,,,15
2013 Fall,Physics,PHYSICS,Physics,105,001,Analytic Mechanics,Andrew Charman,69419,1,9,16,11,7,7,4,3,2,2,,,2,,,1,,,65
2013 Fall,Physics,PHYSICS,Physics,110A,001,Electromagnet Optic,Zi Qiu,69428,4,14,4,8,14,10,,13,,,4,2,4,1,1,,,,79
2013 Fall,Physics,PHYSICS,Physics,110A,002,Electromagnet Optic,Zi Qiu,69437,2,2,2,2,7,2,,2,,,,,,2,,2,,,23
2013 Fall,Physics,PHYSICS,Physics,110B,001,Electromagnet Optic,Joseph Orenstein,69446,7,7,8,4,2,2,,2,,,,,2,2,,,,,36
2013 Fall,Physics,PHYSICS,Physics,111,001,Mod Phys Elect Lab,Alexey Drobizhev; Arielle Little; Celeste Carruth; Eric Hunter; Erik Urban; Joel Fajans; Matthew Kramer,69455,5,19,11,7,12,9,,1,1,,,,3,,,1,,,69
2013 Fall,Physics,PHYSICS,Physics,111,002,Mod Phys Elect Lab,Brian Amadio; Feng Wang; Thaned Pruttivarasin; William Holzapfel,69461,4,10,2,2,10,1,,2,3,,,,1,,,,,1,36
2013 Fall,Physics,PHYSICS,Physics,112,001,Stat Thermal Phys,Dung-Hai Lee,69467,4,12,9,16,11,3,14,3,3,,1,,,1,,,,,77
2013 Fall,Physics,PHYSICS,Physics,129,001,Particle Physics,Kam-Biu Luk,69476,2,2,8,3,4,2,2,2,2,,,,2,2,,,,,31
2013 Fall,Physics,PHYSICS,Physics,137A,001,Quantum Mechanics,Irfan Siddiqi,69485,6,19,9,11,18,12,6,16,3,,,,3,1,,1,,,105
2013 Fall,Physics,PHYSICS,Physics,137A,002,Quantum Mechanics,Irfan Siddiqi,69494,3,8,8,8,7,2,3,2,,,,,2,1,,,,,44
2013 Fall,Physics,PHYSICS,Physics,137B,001,Quantum Mechanics,Ori Ganor,69503,4,14,7,10,15,10,7,3,,,,,,,,2,,1,73
2013 Fall,Physics,PHYSICS,Physics,141A,001,Solid State Physics,Michael Crommie,69512,1,16,4,2,10,3,,2,,,,2,1,4,,2,,,47
2013 Fall,Physics,PHYSICS,Physics,151,001,Phys Special Topics,Dmitry Budker,69521,,13,,,,,,,,,,,,1,,,,,14
2013 Fall,Physics,PHYSICS,Physics,198,001,Directed Group Stdy,Daniel Corral; Joel Fajans; Max Chartier,69592,,,,,,,,,,,,,,22,1,2,,,25
2013 Fall,Physics,PHYSICS,Physics,198,002,Directed Group Stdy,Athena Ierokomos; Bernard Sadoulet; Hilary Jacks,70229,,,,,,,,,,,,,,19,,,,1,20
2013 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,10,001,"Plants, Agri & Soc",David Zilberman,70303,4,20,17,6,7,4,2,4,,1,2,,,17,,8,,2,94
2013 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,20,001,Intro To Plant Sci,Lewis Feldman,70305,,,,,,,,,,,,,,31,,1,,,32
2013 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,22,001,Intro To Microbes,N. Louise Glass,71152,2,2,5,3,3,1,2,5,1,,,,,9,,2,,,35
2013 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,C112,001,Gen Microbiology,Kathleen Ryan,70474,1,2,6,6,6,6,3,12,3,2,2,1,2,,,,,2,54
2013 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,C112L,001,Microbiology Lab,Arash Komeili,70495,,5,1,3,1,2,,1,,,,,,,,,,,13
2013 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,C112L,002,Microbiology Lab,Arash Komeili,70498,,,2,4,3,1,,1,2,,,,,,,,,,13
2013 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,113,001,California Mushroom,Thomas Bruns,70504,1,9,,1,4,,1,1,,,,,,3,,,,,20
2013 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,113,002,California Mushroom,Thomas Bruns,70507,1,11,1,2,7,,,2,1,,,,1,,,,,,26
2013 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,C116,001,Microbial Diversity,John Coates,70513,1,1,3,1,,4,,1,1,,,,,,,,,,12
2013 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,135,001,Physiol Biochem Pl,Anastasios Melis; Norman Terry,70522,18,7,1,7,1,,1,1,,2,,,,,,,,,38
2013 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,180,001,Envir Plant Biology,Norman Terry,70531,14,4,3,4,1,,,,,1,1,,1,4,,1,,,34
2013 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,185,001,Tech Lt Microscopy,Steven Ruzin,70534,,5,7,2,1,1,1,,,,,,,1,,,,1,19
2013 Fall,Political Science,POL SCI,Political Science,3,001,Empirical Analysis,Jason Wittenberg,71487,,38,34,39,38,40,28,10,8,9,3,3,2,4,,8,,3,267
2013 Fall,Political Science,POL SCI,Political Science,5,001,Intro To Intern Rel,Amy Gurowitz,71526,,39,63,64,64,29,10,8,3,,1,,,28,,3,,1,313
2013 Fall,Political Science,POL SCI,Political Science,106A,001,Camp Strat/Media,Daniel Schnur,71601,,25,16,7,5,2,,1,,,,,,,,,,5,61
2013 Fall,Political Science,POL SCI,Political Science,112C,001,Hist Pol Theory,Andrius Galisanka,71616,,10,12,16,9,2,4,,,,,,,,,,,,53
2013 Fall,Political Science,POL SCI,Political Science,123H,001,Topics Intntl Rel,Ron Hassner,71634,3,45,21,14,14,3,3,1,2,,,1,2,,,1,,,110
2013 Fall,Political Science,POL SCI,Political Science,123M,001,Topics Intntl Rel,Michaela Mattes,71654,,7,9,13,12,5,4,1,,,1,,,1,,1,,,54
2013 Fall,Political Science,POL SCI,Political Science,123S,001,Topics Intntl Rel,Helene Silverberg,73065,,3,12,19,15,3,2,,,,,,,,,,,,54
2013 Fall,Political Science,POL SCI,Political Science,C135,001,Game Theory Soc Sci,Robert Powell,71655,,22,12,11,6,13,16,18,9,6,2,,2,11,1,12,,1,142
2013 Fall,Political Science,POL SCI,Political Science,138E,001,Varieties Of Capita,Steven Vogel,71688,,7,13,15,8,6,2,,,,,,2,1,,,,,54
2013 Fall,Political Science,POL SCI,Political Science,C139,001,Urban Sub Nati Poli,Alison Post,71712,,5,8,2,5,3,,,1,,,,2,,,1,,,27
2013 Fall,Political Science,POL SCI,Political Science,143A,001,Politics Ne Asia,Lowell Dittmer,71730,1,5,13,10,11,4,4,,1,,,,1,1,,1,,,52
2013 Fall,Political Science,POL SCI,Political Science,143B,001,Japanese Politics,T J Pempel,71739,4,35,10,9,15,5,6,7,1,2,2,,2,,,1,,,99
2013 Fall,Political Science,POL SCI,Political Science,144B,001,Korean Politics,Hong Lee,71760,4,15,8,17,3,2,1,2,,,,,,,,,,1,53
2013 Fall,Political Science,POL SCI,Political Science,146A,001,African Politics,Leonardo Arriola,71769,,13,29,24,16,9,6,3,,,,,1,2,,3,,1,107
2013 Fall,Political Science,POL SCI,Political Science,147F,001,Contemp French Pol,Jonah Levy,71784,4,14,9,4,7,1,3,4,1,,,,,1,,,,2,50
2013 Fall,Political Science,POL SCI,Political Science,149E,001,Topics In Area Stdy,Darren Zook,71802,,32,36,16,10,3,,,,,,,1,2,,1,,2,103
2013 Fall,Political Science,POL SCI,Political Science,164A,001,Pol Psych Involv,Laura Stoker,71823,12,38,30,21,21,16,11,7,6,2,2,,1,1,,2,,,170
2013 Fall,Political Science,POL SCI,Political Science,166,001,Latinos Us Politica,Rodney Hero,71838,3,7,11,12,8,6,4,1,1,1,,2,2,1,,,,,59
2013 Fall,Political Science,POL SCI,Political Science,171,001,California Politics,Edward Lempert,71853,4,15,11,5,7,5,3,,,,,,1,3,,1,,,55
2013 Fall,Political Science,POL SCI,Political Science,175A,001,Metro Govt Pol,Margaret Weir,71862,,22,15,6,10,2,1,1,,,,,,,,,,1,58
2013 Fall,Political Science,POL SCI,Political Science,179,001,Colloq On Pol Sci,Alan Ross,71877,,,,,,,,,,,,,,617,2,45,,,664
2013 Fall,Political Science,POL SCI,Political Science,181,001,Pub Organ Admin,Christopher Ansell,71880,,20,19,12,7,,,,,,,,,2,,,,4,64
2013 Fall,Political Science,POL SCI,Political Science,191,001,Junior Seminar,T J Pempel,71889,,3,5,5,4,,,,,,,,,,,,,,17
2013 Fall,Political Science,POL SCI,Political Science,191,002,Junior Seminar,Helene Silverberg,71892,,2,7,4,3,,,,,,,,1,,,,,,17
2013 Fall,Political Science,POL SCI,Political Science,191,004,Junior Seminar,Michael Fish,71898,,12,3,1,,,,,,,,,,,,,,,16
2013 Fall,Political Science,POL SCI,Political Science,191,005,Junior Seminar,J Ziegler,71901,,3,6,4,,,,,,,,,,,,1,,1,15
2013 Fall,Political Science,POL SCI,Political Science,C196W,001,Special Research,Melanie Dupuis,71946,1,12,6,,,,,,,,,,,,,,,,19
2013 Fall,Psychology,PSYCH,Psychology,1,001,General Psychology,Christopher Gade,73803,18,111,76,50,78,25,20,26,11,5,9,2,7,25,,5,,,468
2013 Fall,Psychology,PSYCH,Psychology,2,003,Principles Of Psych,Amy Cook,73893,1,41,38,17,44,8,2,9,2,1,1,,2,27,,3,,,196
2013 Fall,Psychology,PSYCH,Psychology,C19,001,Drugs And The Brain,David Presti,73896,4,19,14,17,30,9,4,6,2,,,,2,34,,8,,1,150
2013 Fall,Psychology,PSYCH,Psychology,101,001,Res & Data Analysis,Christopher Gade,74079,10,71,40,30,26,10,6,8,4,2,2,2,3,6,,3,,,223
2013 Fall,Psychology,PSYCH,Psychology,102,001,Research Stats,Frederic Theunissen,74124,1,5,,1,4,1,,,,,,,2,5,,1,,,20
2013 Fall,Psychology,PSYCH,Psychology,110,001,Introd Biol Psych,Jonathan Wallis,74133,10,16,9,11,35,13,10,10,2,4,3,1,3,4,,8,,3,142
2013 Fall,Psychology,PSYCH,Psychology,C127,001,Cognitive Neurosci,Richard Ivry,74163,2,9,14,3,16,3,3,10,6,1,1,,3,8,,7,,,86
2013 Fall,Psychology,PSYCH,Psychology,130,001,Clinical Psychology,Ann Kring,74193,,93,47,29,33,7,2,3,1,,,,1,2,,,,,218
2013 Fall,Psychology,PSYCH,Psychology,133,001,Psychology Of Sleep,Matthew Walker,74232,90,133,41,15,6,,1,,,,,,,4,,,,,290
2013 Fall,Psychology,PSYCH,Psychology,141,001,Devel Dur Infancy,Irena Keller,74301,9,82,6,4,2,2,1,,1,,,1,,1,,2,,,111
2013 Fall,Psychology,PSYCH,Psychology,150,001,Personality Psych,Oliver John,74346,37,107,59,16,13,12,3,8,,,,,1,28,,,,8,292
2013 Fall,Psychology,PSYCH,Psychology,156,001,Human Emotion,Dacher Keltner,74385,13,111,23,36,75,11,7,22,1,,,,1,41,,2,,2,345
2013 Fall,Psychology,PSYCH,Psychology,160,001,Social Psychology,Serena Chen,74433,20,61,54,33,31,16,10,11,5,1,5,1,1,34,,8,,,291
2013 Fall,Psychology,PSYCH,Psychology,198,001,Directed Group Stdy,Lucia Jacobs,74700,,,,,,,,,,,,,,22,,1,,,23
2013 Fall,Psychology,PSYCH,Psychology,198,008,Directed Group Stdy,Iris Mauss,74721,,,,,,,,,,,,,,12,1,,,,13
2013 Fall,Psychology,PSYCH,Psychology,198,011,Directed Group Stdy,Ozlem Ayduk,74730,,,,,,,,,,,,,,47,,3,,,50
2013 Fall,Public Health,PB HLTH,Public Health,98,001,Directed Group Stdy,David Potts,75409,,,,,,,,,,,,,,14,,1,,,15
2013 Fall,Public Health,PB HLTH,Public Health,98,022,Directed Group Stdy,Cathy Kodama,75448,,,,,,,,,,,,,,12,,2,,,14
2013 Fall,Public Health,PB HLTH,Public Health,116,001,Sem Hlth Med Issues,David Potts,75538,,,,,,,,,,,,,,526,,33,,,559
2013 Fall,Public Health,PB HLTH,Public Health,C129,001,Aging Brain,William Jagust,75541,1,12,8,12,10,8,5,9,3,1,,1,,6,,2,,,78
2013 Fall,Public Health,PB HLTH,Public Health,142,001,Intro Prob Stat,Steve Selvin,75547,25,100,83,30,31,5,2,3,,,,,,,4,,,3,286
2013 Fall,Public Health,PB HLTH,Public Health,150B,001,Intro Env Hlth Sci,John Balmes,75583,1,26,18,22,17,10,6,7,,1,1,,,7,,,,1,117
2013 Fall,Public Health,PB HLTH,Public Health,150D,001,Intro Hlth Pol Mgt,Joan Bloom; Robin Flagg,75598,8,45,57,18,20,6,1,,1,,,,1,3,,,,,160
2013 Fall,Public Health,PB HLTH,Public Health,162A,001,Pub Hlth Microbiol,Peter Dailey,75619,7,18,12,30,25,33,14,25,7,,15,,7,1,,,,,194
2013 Fall,Public Health,PB HLTH,Public Health,162L,001,Pub Hlth Microb Lab,Kathleen Loretz,75640,,5,5,,10,1,2,1,,,,,,,,,,,24
2013 Fall,Public Health,PB HLTH,Public Health,162L,002,Pub Hlth Microb Lab,Kathleen Loretz,75643,1,7,3,,7,1,1,,2,,,,,1,,,,1,24
2013 Fall,Public Health,PB HLTH,Public Health,162L,003,Pub Hlth Microb Lab,Kathleen Loretz,75646,,5,3,2,8,,2,1,,,,,1,1,,,,,23
2013 Fall,Public Health,PB HLTH,Public Health,162L,004,Pub Hlth Microb Lab,Kathleen Loretz,75649,1,4,4,1,8,1,1,,1,,,,,,,1,,,22
2013 Fall,Public Health,PB HLTH,Public Health,181,001,Poverty/Population,David Potts,75652,48,122,9,10,13,8,2,4,,1,1,,1,7,,1,,,227
2013 Fall,Public Health,PB HLTH,Public Health,183,001,History Of Medicine,Ernest Hook,75673,4,2,7,2,1,3,1,,3,,,,,7,,3,,,33
2013 Fall,Public Health,PB HLTH,Public Health,198,006,Directed Group Stdy,Cathy Kodama,75754,,,,,,,,,,,,,,17,,1,,,18
2013 Fall,Public Policy,PUB POL,Public Policy,101,001,Intro Pub Pol Anal,Sarah Anzia,77109,,23,16,23,10,7,6,3,,,,,1,2,,1,,1,93
2013 Fall,Public Policy,PUB POL,Public Policy,C184,001,"Energy, Society",Daniel Kammen,77121,1,4,2,1,2,3,,1,,,,1,,5,,1,,,21
2013 Fall,Public Policy,PUB POL,Public Policy,190,001,Spec Topics Pub Pol,Amy Lerman,77148,,8,29,17,9,7,1,4,,,,,1,8,,2,,,86
2013 Fall,Public Policy,PUB POL,Public Policy,190,002,Spec Topics Pub Pol,Robert Stern,77151,,1,,2,2,2,1,2,,,,,,1,,2,,1,14
2013 Fall,Public Policy,PUB POL,Public Policy,190,005,Spec Topics Pub Pol,Roy Ulrich,77157,,2,5,3,4,3,,2,2,1,,,,2,,,,,24
2013 Fall,Public Policy,PUB POL,Public Policy,190,006,Spec Topics Pub Pol,Timothy Dayonot,77160,,9,21,3,,,,,,,,,,1,,,,1,35
2013 Fall,Public Policy,PUB POL,Public Policy,190,007,Spec Topics Pub Pol,Blas Perez Henriquez,77162,,14,8,3,,,,,,,,,,,,,,,25
2013 Fall,Public Policy,PUB POL,Public Policy,190,009,Spec Topics Pub Pol,Rucker Johnson,77163,6,7,9,5,3,3,1,,,,,,,3,,,,1,38
2013 Fall,Public Policy,PUB POL,Public Policy,190,010,Spec Topics Pub Pol,Stephen Maurer,77166,,12,12,7,4,1,,,,,,,,6,,,,,42
2013 Fall,Rhetoric,RHETOR,Rhetoric,R1A,001,Craft Of Writing,Alexandra Budny; Felipe Gutterriez; Jennifer Lum,77803,,1,18,9,,,,,,,,,1,,,,,,29
2013 Fall,Rhetoric,RHETOR,Rhetoric,R1A,002,Craft Of Writing,Felipe Gutterriez; Lilith Dornhuber De Bellisiles; Ryan Roberts,77806,,6,4,3,2,7,3,2,,,,,,3,,,,1,31
2013 Fall,Rhetoric,RHETOR,Rhetoric,R1A,003,Craft Of Writing,Felipe Gutterriez; Kelianne Montalvo; Kevin Block,77809,,4,5,10,5,5,,,,,,,,1,,,,1,31
2013 Fall,Rhetoric,RHETOR,Rhetoric,R1A,005,Craft Of Writing,Emily O'Rourke; Felipe Gutterriez; Zachary - John Manfredi,77815,,2,4,5,8,6,,,1,,,,1,,,,,,27
2013 Fall,Rhetoric,RHETOR,Rhetoric,R1B,001,Craft Of Writing,Felipe Gutterriez; Janice Yu; Liana Ogden,77818,,9,14,8,3,,1,,,,1,,,,,,,1,37
2013 Fall,Rhetoric,RHETOR,Rhetoric,R1B,002,Craft Of Writing,Felipe Gutterriez; Jacob Friedman; Simon Porzak,77821,1,4,10,1,9,4,,,,,,,1,,,,,,30
2013 Fall,Rhetoric,RHETOR,Rhetoric,R1B,003,Craft Of Writing,Amirah Silmi; Felipe Gutterriez; Michelle Potts,77824,,7,9,6,2,1,2,,,,,,,,,,,,27
2013 Fall,Rhetoric,RHETOR,Rhetoric,10,001,Reason And Argument,Amy Jamgochian,77830,1,45,42,17,7,2,3,2,,,,,,8,,,,,127
2013 Fall,Rhetoric,RHETOR,Rhetoric,24,001,Freshman Seminars,Daniel Melia,77856,,8,,,,,,,,,,,,6,,,,,14
2013 Fall,Rhetoric,RHETOR,Rhetoric,103A,001,Hist Of Rhet I,Ramona Naddaff,77863,3,18,30,22,9,1,2,1,,,,,1,1,,,,1,89
2013 Fall,Rhetoric,RHETOR,Rhetoric,104,001,Historical Rhetoric,Mario Wimmer,77884,2,2,3,1,,,,1,,,,,,1,,,,,10
2013 Fall,Rhetoric,RHETOR,Rhetoric,106,001,Historical Disc,Aaron Wintroub,77887,1,17,13,9,1,,,1,,,,,,,,,,1,43
2013 Fall,Rhetoric,RHETOR,Rhetoric,118,001,Undergrad Seminar,Amy Jamgochian,77896,,10,3,1,1,,,1,1,1,,,1,1,,1,,,21
2013 Fall,Rhetoric,RHETOR,Rhetoric,129,001,Autobiography,Emily Carpenter,77905,,13,,1,,,,,,,,,,,,,,,14
2013 Fall,Rhetoric,RHETOR,Rhetoric,131T,001,Genre In Film & Lit,Linda Williams,77908,,6,2,1,,1,1,,,1,,,,1,,,,,13
2013 Fall,Rhetoric,RHETOR,Rhetoric,131T,002,Genre In Film & Lit,Eileen Jones,77910,1,4,4,5,,,,,,,,,,2,,,,1,17
2013 Fall,Rhetoric,RHETOR,Rhetoric,135T,001,Selected Film Topic,Eileen Jones,77914,3,12,5,2,1,1,,,,,,,,1,,,,1,26
2013 Fall,Rhetoric,RHETOR,Rhetoric,138,001,Tv Criticism,Felipe Gutterriez,77916,3,6,8,,,,,,,,,,1,,,,,2,20
2013 Fall,Rhetoric,RHETOR,Rhetoric,150,001,Comtem Politics,Aaron Wintroub,77917,,22,1,,1,,,,,,,,1,1,,,,,26
2013 Fall,Rhetoric,RHETOR,Rhetoric,152AC,001,Race/New Republic,Nadesan Permaul,77920,1,7,1,3,11,,,,,,,,,3,,,,,26
2013 Fall,Rhetoric,RHETOR,Rhetoric,165,001,Legal Philosophy,Nancy Weston,77929,,3,3,5,,,,,2,,,,1,7,,,,,21
2013 Fall,Rhetoric,RHETOR,Rhetoric,166,001,Rhet Law Politics,Diana Anders,77931,,1,8,3,,,1,1,1,,,,1,1,,1,,,18
2013 Fall,Rhetoric,RHETOR,Rhetoric,171,001,Mass Culture,Felipe Gutterriez,77932,,10,8,12,,,,,,,,,,1,,2,,2,35
2013 Fall,Rhetoric,RHETOR,Rhetoric,198,001,Directed Group Stdy,Nadesan Permaul,78040,,,,,,,,,,,,,,33,,1,,,34
2013 Fall,Scandinavian,SCANDIN,Scandinavian,1A,001,Beginning Swedish,Christian Gullette; Karen Moller,78703,,5,6,,2,,,2,,,,,1,4,,1,,,21
2013 Fall,Scandinavian,SCANDIN,Scandinavian,2A,001,Beginning Finnish,Sirpa Tuomainen,78706,,2,4,,,,,,,,,,,3,1,,,,10
2013 Fall,Scandinavian,SCANDIN,Scandinavian,4A,001,Beginning Danish,Karen Moller; Monica Hidalgo,78712,,2,3,,2,,,,,,,,,2,1,,,,10
2013 Fall,Scandinavian,SCANDIN,Scandinavian,R5A,001,Reading & Comp,Linda Rugg; Verena Hoefig,78715,,9,4,2,1,1,,,,,,,,,,,,,17
2013 Fall,Scandinavian,SCANDIN,Scandinavian,R5B,001,Reading & Comp,Ian Thompson; Linda Rugg,78718,,2,2,4,4,2,,2,,,,,,,,,,,16
2013 Fall,Scandinavian,SCANDIN,Scandinavian,R5B,002,Reading & Comp,Benjamin Bigelow; Linda Rugg,78721,,4,6,2,2,,1,1,,,,,1,,,,,,17
2013 Fall,Scandinavian,SCANDIN,Scandinavian,R5B,003,Reading & Comp,Katherine Guerra; Linda Rugg,78724,,6,2,3,3,1,,1,,,,,,,,,,,16
2013 Fall,Scandinavian,SCANDIN,Scandinavian,R5B,004,Reading & Comp,Linda Rugg; Molly Bauer,78727,1,2,3,2,4,,1,1,1,1,1,,,,,,,,17
2013 Fall,Scandinavian,SCANDIN,Scandinavian,R5B,005,Reading & Comp,Linda Rugg; Sanjay Hukku,78730,,3,1,1,1,4,,,,,,,1,,,1,,,12
2013 Fall,Scandinavian,SCANDIN,Scandinavian,125,001,Old Norse Lit,Jonas Wellendorf,78769,,5,3,,2,,,,,,,,,1,,,,,11
2013 Fall,Scandinavian,SCANDIN,Scandinavian,150,001,Studies Scandin Lit,Linda Rugg,78808,,6,6,,1,,1,,1,,,,,,,,,,15
2013 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,1,002,Elementary Russian,Anna Muza; Isobel Palmer,79706,1,1,6,2,1,,,,,,,,,1,,,,,12
2013 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,1,003,Elementary Russian,Anna Muza; Piper Wheeler,79709,,3,1,2,4,,1,,,,,,,1,,,,,12
2013 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,2,001,Elementary Russian,Anna Muza; Daniel Brooks,79712,,1,1,2,1,2,,,,,,,,2,1,,,,10
2013 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5A,001,Reading And Comp,Lyubov Golburt; Thomas Dyne,79721,1,4,7,2,1,1,,,,,,,,1,,,,,17
2013 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5B,001,Reading And Comp,Lyubov Golburt; Shota Papava,79730,,3,7,1,3,1,1,,,,,,,,,,,,16
2013 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5B,002,Reading And Comp,Javier Huerta; Lyubov Golburt,79733,,3,5,5,2,,,1,,,,,,,,,,,16
2013 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5B,003,Reading And Comp,Lyubov Golburt; Zachary Johnson,79736,,7,4,3,1,1,,,,,,,,,,,,,16
2013 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,24,002,Freshman Seminar,Ronelle Alexander,79747,,,,,,,,,,,,,,10,,1,,,11
2013 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,39N,001,Lower Div Seminar,David Frick,79757,,3,5,4,2,1,,,,,,,,1,,,,,16
2013 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,45,001,19th Cent Russ Lit,Lyubov Golburt,79760,,8,9,3,1,6,,,,,,,,7,,1,,,35
2013 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,120A,001,Adv Russ Conv/Comm,Mark Kaiser,79823,,4,,,1,1,,,,,,,,3,1,,,,10
2013 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,131,001,20th C Russia,Harsha Ram,79826,2,5,3,4,2,,,,,,,,,2,,,,,18
2013 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,134A,001,Gogol,Lyubov Golburt,79829,,6,2,3,1,,,,,,,,1,1,,,,,14
2013 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,181,001,Russian Readings,Anna Muza,79847,2,7,2,,2,,,1,,,,,,,1,,,1,16
2013 Fall,Social Welfare,SOC WEL,Social Welfare,98,001,Directed Group Stdy,Gregory Merrill,80736,,,,,,,,,,,,,,15,,2,,,17
2013 Fall,Social Welfare,SOC WEL,Social Welfare,98,002,Directed Group Stdy,Jill Berrick,80739,,,,,,,,,,,,,,28,,1,,,29
2013 Fall,Social Welfare,SOC WEL,Social Welfare,110,001,Soc Wk As A Prof,Susan Stone,80748,,41,1,2,1,,1,1,,,,,,,,,,,47
