Grade Distribution for Fall 2014 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2014-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall  (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (Sereeta Alexander) 3/16/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Grades for Course
2014 Fall,Physical Education,PHYS ED,Physical Education,1,038,Pe Activities,Russell Ahn,67914,1,6,,1,,,1,1,,,,,,6,,,,,16
2014 Fall,Physical Education,PHYS ED,Physical Education,1,039,Pe Activities,Russell Ahn,67917,,3,,,3,,,,,,,,,7,,,1,,14
2014 Fall,Physical Education,PHYS ED,Physical Education,1,040,Pe Activities,Russell Ahn,67920,,1,,1,1,,,,,,,,,10,1,,,,14
2014 Fall,Physical Education,PHYS ED,Physical Education,1,041,Pe Activities,Russell Ahn,67923,,2,,1,1,,,,,,,,,10,,1,,,15
2014 Fall,Physical Education,PHYS ED,Physical Education,1,042,Pe Activities,Russell Ahn,67926,,3,,4,4,,,,,,,,,3,,2,,,16
2014 Fall,Physical Education,PHYS ED,Physical Education,1,043,Pe Activities,Richard Morris,67929,,3,,1,,,1,1,,,,,,13,3,2,,,24
2014 Fall,Physical Education,PHYS ED,Physical Education,1,044,Pe Activities,Richard Morris,67932,2,1,,2,,,,,,,,,,9,3,2,,,19
2014 Fall,Physical Education,PHYS ED,Physical Education,1,045,Pe Activities,Lon Rork,67935,,,1,,,,,,,,,,,11,2,,,,14
2014 Fall,Physical Education,PHYS ED,Physical Education,1,046,Pe Activities,William Caraway,67938,,,,1,,,1,,,,,,,8,,1,,,11
2014 Fall,Physical Education,PHYS ED,Physical Education,2,001,Pe Activities,Elmar Stefke,67941,,,,,,,,,,,,,,7,2,1,,,10
2014 Fall,Physical Education,PHYS ED,Physical Education,2,002,Pe Activities,Elmar Stefke,67944,,,,,,1,,,,,,,,17,1,1,1,,21
2014 Fall,Physical Education,PHYS ED,Physical Education,2,003,Pe Activities,Elmar Stefke,67947,,,,,,,,,,,,,,14,,1,,,15
2014 Fall,Physical Education,PHYS ED,Physical Education,2,004,Pe Activities,Lon Rork,67950,,3,,2,1,,,,,,,,,8,1,,,,15
2014 Fall,Physical Education,PHYS ED,Physical Education,2,005,Pe Activities,Lon Rork,67953,,1,,,1,,,,,,,,,15,,,,,17
2014 Fall,Physical Education,PHYS ED,Physical Education,2,006,Pe Activities,Susanna Li-Jue,67956,,,1,,,,,,,,,,,13,2,,,,16
2014 Fall,Physical Education,PHYS ED,Physical Education,2,007,Pe Activities,Susanna Li-Jue,67959,,1,,,,,1,,,,,,,17,5,1,,,25
2014 Fall,Physical Education,PHYS ED,Physical Education,2,008,Pe Activities,Jason Britton,67962,,3,,,,,,,,,,,,14,1,,,,18
2014 Fall,Physical Education,PHYS ED,Physical Education,2,009,Pe Activities,Susanna Li-Jue,67965,,1,,,,,,,,,,,,9,,,,,10
2014 Fall,Physical Education,PHYS ED,Physical Education,2,010,Pe Activities,Toni Mar,67968,,4,,,2,,,,,,,,,10,2,1,,,19
2014 Fall,Physical Education,PHYS ED,Physical Education,2,011,Pe Activities,Susanna Li-Jue,67971,,1,1,,,,,,,,,,,7,4,,,,13
2014 Fall,Physical Education,PHYS ED,Physical Education,2,012,Pe Activities,Toni Mar,67974,,5,,,1,,,1,,,2,,,20,,3,,,32
2014 Fall,Physical Education,PHYS ED,Physical Education,2,013,Pe Activities,Toni Mar,67977,,7,,,,,,,,,,,,12,,,,,19
2014 Fall,Physical Education,PHYS ED,Physical Education,2,014,Pe Activities,Toni Mar,67980,,2,,,,,,,,,,,1,5,3,2,,,13
2014 Fall,Physical Education,PHYS ED,Physical Education,2,015,Pe Activities,Russell Ahn,67983,,4,,,1,,,,,,,,1,6,,,,,12
2014 Fall,Physical Education,PHYS ED,Physical Education,2,016,Pe Activities,Richard Morris,67986,1,4,,,1,,,,,,,,,13,1,,,,20
2014 Fall,Physical Education,PHYS ED,Physical Education,2,017,Pe Activities,Richard Morris,67989,,6,,,,,,,,,,,1,12,1,2,,,22
2014 Fall,Physical Education,PHYS ED,Physical Education,2,018,Pe Activities,Lon Rork,67992,,3,,,,,,,,,,,,20,1,,,,24
2014 Fall,Physical Education,PHYS ED,Physical Education,2,019,Pe Activities,William Caraway,67995,,1,,1,,,,,,,,,,24,1,2,,,29
2014 Fall,Physical Education,PHYS ED,Physical Education,2,020,Pe Activities,William Caraway,67998,,,,,,,,1,,,,,,25,,,,,26
2014 Fall,Physical Education,PHYS ED,Physical Education,3,001,Pe Activities,Elmar Stefke,68001,,,,2,,1,,,,,,,,8,1,2,,,14
2014 Fall,Physical Education,PHYS ED,Physical Education,3,002,Pe Activities,Elmar Stefke,68004,,,2,,,,,,,,,,,13,,1,,,16
2014 Fall,Physical Education,PHYS ED,Physical Education,3,003,Pe Activities,Elmar Stefke,68007,1,,,,,2,,,,,,,,10,1,,,,14
2014 Fall,Physical Education,PHYS ED,Physical Education,3,004,Pe Activities,Lon Rork,68010,,3,,,,,,,,,,,,9,1,4,,,17
2014 Fall,Physical Education,PHYS ED,Physical Education,3,005,Pe Activities,Lon Rork,68013,,6,3,,,,,,,,,,,17,,,,,26
2014 Fall,Physical Education,PHYS ED,Physical Education,3,006,Pe Activities,Susanna Li-Jue,68016,,2,,,,,,,,,,,,13,3,,,,18
2014 Fall,Physical Education,PHYS ED,Physical Education,3,007,Pe Activities,Jason Britton,68019,,1,,,,,,,,,,,,11,1,,,,13
2014 Fall,Physical Education,PHYS ED,Physical Education,3,008,Pe Activities,Toni Mar,68022,,4,3,,1,,,,,,,,1,4,4,3,,,20
2014 Fall,Physical Education,PHYS ED,Physical Education,3,009,Pe Activities,Richard Morris,68025,1,4,,1,,,,1,,,,,,12,,1,,,20
2014 Fall,Physical Education,PHYS ED,Physical Education,3,010,Pe Activities,Lon Rork,68028,,6,,1,,,,,,,,,,12,1,1,,,21
2014 Fall,Physical Education,PHYS ED,Physical Education,3,011,Pe Activities,Lon Rork,68031,,4,,,,,,,,,,,1,17,2,2,,,26
2014 Fall,Physical Education,PHYS ED,Physical Education,3,012,Pe Activities,William Caraway,68034,,2,,,,,,1,,,,,,9,1,1,,,14
2014 Fall,Physical Education,PHYS ED,Physical Education,4,001,Pe Activities,Elmar Stefke,68037,,1,,,,,,,,,,,,10,3,1,,,15
2014 Fall,Physical Education,PHYS ED,Physical Education,4,002,Pe Activities,Elmar Stefke,68040,1,1,,,,,,,,,,,,17,,,,,19
2014 Fall,Physical Education,PHYS ED,Physical Education,4,003,Pe Activities,Elmar Stefke,68043,,1,2,,,,,,,,,,,14,2,1,,,20
2014 Fall,Physical Education,PHYS ED,Physical Education,4,004,Pe Activities,Lon Rork,68046,,8,4,2,,,,1,,,,,,15,,,,,30
2014 Fall,Physical Education,PHYS ED,Physical Education,4,005,Pe Activities,Richard Morris,68049,1,8,,,1,,,1,,,,,,8,,1,,,20
2014 Fall,Physical Education,PHYS ED,Physical Education,4,006,Pe Activities,Lon Rork,68052,,4,3,,,,,,,,,,,9,1,,,,17
2014 Fall,Physical Education,PHYS ED,Physical Education,4,007,Pe Activities,William Caraway,68055,,4,,1,2,,,,,,,,,8,,,,,15
2014 Fall,Physical Education,PHYS ED,Physical Education,5,002,Pe Activities,William Caraway,68061,,1,,1,,,,,,,,,,9,,,,,11
2014 Fall,Physical Education,PHYS ED,Physical Education,11,003,Pe Activities,Cuonzo Martin; M. Scott,68070,,,,,,,,,,,,,,12,,1,,,13
2014 Fall,Physical Education,PHYS ED,Physical Education,11,005,Pe Activities,M. Scott; Michael Teti,68076,,,,,,,,,,,,,,49,,5,,,54
2014 Fall,Physical Education,PHYS ED,Physical Education,11,006,Pe Activities,M. Scott; Michael Teti,68079,,,,,,,,,,,,,,49,,5,,,54
2014 Fall,Physical Education,PHYS ED,Physical Education,11,007,Pe Activities,Daniel Dykes; M. Scott,68082,,,,,,,,,,,,,,104,,6,,,110
2014 Fall,Physical Education,PHYS ED,Physical Education,11,008,Pe Activities,Daniel Dykes; M. Scott,68085,,,,,,,,,,,,,,104,,6,,,110
2014 Fall,Physical Education,PHYS ED,Physical Education,11,011,Pe Activities,Brett Mcclure; M. Scott,68094,,,,,,,,,,,,,,13,,1,,,14
2014 Fall,Physical Education,PHYS ED,Physical Education,11,012,Pe Activities,Brett Mcclure; M. Scott,68097,,,,,,,,,,,,,,13,,1,,,14
2014 Fall,Physical Education,PHYS ED,Physical Education,11,013,Pe Activities,Kevin Grimes; M. Scott,68100,,,,,,,,,,,,,,21,,1,,,22
2014 Fall,Physical Education,PHYS ED,Physical Education,11,014,Pe Activities,Kevin Grimes; M. Scott,68103,,,,,,,,,,,,,,21,,1,,,22
2014 Fall,Physical Education,PHYS ED,Physical Education,11,019,Pe Activities,Anthony Sandoval; M. Scott,68118,,,,,,,,,,,,,,41,,1,,,42
2014 Fall,Physical Education,PHYS ED,Physical Education,11,020,Pe Activities,Anthony Sandoval; M. Scott,68121,,,,,,,,,,,,,,40,,1,,,41
2014 Fall,Physical Education,PHYS ED,Physical Education,11,023,Pe Activities,M. Scott; Mike Blasquez,68130,,,,,,,,,,,,,,386,,7,,,393
2014 Fall,Physical Education,PHYS ED,Physical Education,11,024,Pe Activities,M. Scott; Mike Blasquez,68133,,,,,,,,,,,,,,384,,9,,,393
2014 Fall,Physical Education,PHYS ED,Physical Education,12,023,Pe Activities,M. Scott; Richard Feller,68202,,,,,,,,,,,,,,19,,6,,,25
2014 Fall,Physical Education,PHYS ED,Physical Education,12,024,Pe Activities,M. Scott; Richard Feller,68205,,,,,,,,,,,,,,19,,6,,,25
2014 Fall,Physical Education,PHYS ED,Physical Education,12,027,Pe Activities,M. Scott; Mike Blasquez,68214,,,,,,,,,,,,,,274,,9,,,283
2014 Fall,Physical Education,PHYS ED,Physical Education,12,028,Pe Activities,M. Scott; Mike Blasquez,68217,,,,,,,,,,,,,,273,,8,,,281
2014 Fall,Physical Education,PHYS ED,Physical Education,32,001,Fitness: Phs Ada/Ex,Sue Johannessen,68220,,16,12,2,6,2,,4,1,,1,,1,20,,2,,,67
2014 Fall,Physical Education,PHYS ED,Physical Education,47B,001,Intermediate Scuba,M. Scott,68235,,,,1,1,1,,,,,,,,6,1,,,1,11
2014 Fall,Physical Education,PHYS ED,Physical Education,C165,001,Intro Biomech Anal,M. Scott,68241,,4,2,1,4,,,,,,,,,,,,,,11
2014 Fall,Physical Education,PHYS ED,Physical Education,198,001,Directed Group Stdy,Jason Britton,68253,,,,,,,,,,,,,,9,1,,,,10
2014 Fall,Physics,PHYSICS,Physics,7A,001,Scient Engin Phys,Achilles Speliotopoulos,68403,1,11,7,8,9,8,6,7,5,,2,,,5,,2,,,71
2014 Fall,Physics,PHYSICS,Physics,7A,002,Scient Engin Phys,Oskar Hallatschek,68472,1,25,25,29,30,29,17,16,16,,4,,2,4,,3,,,201
2014 Fall,Physics,PHYSICS,Physics,7A,003,Scient Engin Phys,Eric Corsini,68541,14,13,10,23,19,18,13,19,15,,3,,,2,,5,,1,155
2014 Fall,Physics,PHYSICS,Physics,H7A,001,Scient Engin Phys,Gabriel Orebi Gann,68610,4,12,5,3,7,4,2,5,3,,,,,3,,,,,48
2014 Fall,Physics,PHYSICS,Physics,7B,001,Scient Engin Phys,Achilles Speliotopoulos,68637,5,23,26,29,25,29,24,23,17,,1,,7,3,,2,,1,215
2014 Fall,Physics,PHYSICS,Physics,7B,002,Scient Engin Phys,Alessandra Lanzara,68706,3,28,14,22,19,24,20,14,11,3,1,,4,5,,1,,,169
2014 Fall,Physics,PHYSICS,Physics,7B,003,Scient Engin Phys,Alessandra Lanzara,68775,5,21,29,29,33,23,32,22,15,3,,,5,2,,,,2,221
2014 Fall,Physics,PHYSICS,Physics,H7B,001,Scient Engin Phys,Sugiharto Winoto,68850,2,3,4,4,3,,2,1,,,,,,1,,,,,20
2014 Fall,Physics,PHYSICS,Physics,7C,001,Scient Engin Phys,Nathan Moore,68859,1,5,19,14,17,3,5,3,5,,,,,1,,2,,1,76
2014 Fall,Physics,PHYSICS,Physics,H7C,001,Scient Engin Phys,Adrian Lee,68886,8,10,4,9,13,2,2,5,2,,,,,2,,,,1,58
2014 Fall,Physics,PHYSICS,Physics,8A,001,Intro Physics,Timothy Shokair,68901,12,41,11,26,41,19,28,27,11,,,,7,5,,7,,3,238
2014 Fall,Physics,PHYSICS,Physics,8A,002,Intro Physics,Michael Deweese,69012,16,73,14,64,65,13,32,64,16,,,,4,9,,3,,5,378
2014 Fall,Physics,PHYSICS,Physics,8B,001,Intro Physics,Catherine Bordel,69135,2,20,16,18,18,19,9,13,11,,3,,4,1,,,,2,136
2014 Fall,Physics,PHYSICS,Physics,8B,002,Intro Physics,Catherine Bordel,69186,2,41,36,37,38,37,22,33,20,,4,,2,3,,5,,2,282
2014 Fall,Physics,PHYSICS,Physics,C10,001,Descriptive Intro,Steven Stahler,69279,4,33,7,16,11,6,5,8,3,,2,,1,85,,4,,2,187
2014 Fall,Physics,PHYSICS,Physics,98,002,Directed Group Stdy,Daniel Rietz; Joel Fajans; Nolan Wong,70221,,,,,,,,,,,,,,16,,3,,,19
2014 Fall,Physics,PHYSICS,Physics,98BC,003,Directed Group Stud,Bernard Sadoulet; Jesse Livezey,69354,,,,,,,,,,,,,,17,,1,,,18
2014 Fall,Physics,PHYSICS,Physics,105,001,Analytic Mechanics,Edgar Knobloch,69369,1,7,3,2,8,3,,2,3,,,,4,3,,1,,1,38
2014 Fall,Physics,PHYSICS,Physics,105,002,Analytic Mechanics,Zi Qiu,69377,3,2,5,4,7,12,,8,,,2,1,2,,,,,,46
2014 Fall,Physics,PHYSICS,Physics,110A,001,Electromagnet Optic,Matthias Reinsch,69378,3,5,5,5,6,5,1,5,3,,4,,2,1,,2,,1,48
2014 Fall,Physics,PHYSICS,Physics,110A,002,Electromagnet Optic,Matthias Reinsch,69387,1,4,4,3,5,4,2,4,2,,6,,2,1,,,,,38
2014 Fall,Physics,PHYSICS,Physics,110B,001,Electromagnet Optic,Ori Ganor,69396,4,11,9,11,10,3,1,1,,,,,,,,1,,,51
2014 Fall,Physics,PHYSICS,Physics,111,001,Mod Phys Elect Lab,Arielle Little; Celeste Carruth; Joel Fajans; John Groh; Jonathan Han Son Ma; Samantha Dixon; Victoria Xu,69405,9,27,10,13,10,3,1,,,,,,,,,,,,73
2014 Fall,Physics,PHYSICS,Physics,111,002,Mod Phys Elect Lab,Alexey Drobizhev; Dan Stamper-Kurn; Hartmut Haeffner; Sachinthya Wagaarachchi; Tsz Him Leung,69411,1,5,6,1,5,7,2,,,,,1,1,,,,,,29
2014 Fall,Physics,PHYSICS,Physics,112,001,Stat Thermal Phys,Jeffrey Neaton,69414,2,11,10,10,12,13,3,7,2,,,,1,,,1,,,72
2014 Fall,Physics,PHYSICS,Physics,112,002,Stat Thermal Phys,William Holzapfel,69423,4,9,3,5,12,3,4,3,3,,,,3,,,,,,49
2014 Fall,Physics,PHYSICS,Physics,129,001,Particle Physics,Kam-Biu Luk,69432,1,8,4,2,2,4,2,3,1,,,,2,1,,1,,,31
2014 Fall,Physics,PHYSICS,Physics,137A,001,Quantum Mechanics,Andrew Charman,69441,1,6,5,7,8,4,2,2,1,,,,1,1,,2,,,40
2014 Fall,Physics,PHYSICS,Physics,137A,002,Quantum Mechanics,Yasunori Nomura,69450,2,7,5,9,10,6,3,4,,,,,3,1,,3,,1,54
2014 Fall,Physics,PHYSICS,Physics,137A,003,Quantum Mechanics,Andrew Charman,69459,2,13,4,10,8,9,2,1,1,,2,,,1,,2,,,55
2014 Fall,Physics,PHYSICS,Physics,137B,001,Quantum Mechanics,Feng Wang,69468,4,2,6,8,5,7,7,1,,,1,,,,1,1,,,43
2014 Fall,Physics,PHYSICS,Physics,137B,002,Quantum Mechanics,Michael Crommie,69476,2,3,5,4,3,2,3,,1,,1,,2,1,,1,,,28
2014 Fall,Physics,PHYSICS,Physics,141A,001,Solid State Physics,James Analitis,69477,3,1,7,8,4,,1,1,1,,,,3,1,,,,,30
2014 Fall,Physics,PHYSICS,Physics,C191,001,Quant Inf Sci Techn,K Whaley,69485,,5,4,,3,,,3,,,,,,,,2,,,17
2014 Fall,Physics,PHYSICS,Physics,198,002,Directed Group Stdy,Daniel Rietz; Joel Fajans; Nolan Wong,70218,,,,,,,,,,,,,,20,,1,,,21
2014 Fall,Physics,PHYSICS,Physics,198,003,Directed Group Stdy,Christopher Mckee; Trevor Dolinajec,70224,,,,,,,,,,,,,,9,,,,1,10
2014 Fall,Physics,PHYSICS,Physics,198BC,001,Directed Group Stud,Bernard Sadoulet; Dinah Bouma,69567,,,,,,,,,,,,,,17,,1,,,18
2014 Fall,Physics,PHYSICS,Physics,198BC,004,Directed Group Stud,Bernard Sadoulet; Punit Gandhi,69576,,,,,,,,,,,,,,17,,1,,,18
2014 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,10,001,"Plants, Agri & Soc",Brian Staskawicz; Daniel Zilberman,70303,4,27,4,3,19,2,5,4,2,,4,,7,20,,7,,,108
2014 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,22,001,Intro To Microbes,N. Louise Glass,70315,2,6,6,7,,3,3,1,1,,,,,12,,,,,41
2014 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,C107L,001,Plant Morphol W Lab,Chelsea Specht,70464,1,11,1,2,4,1,,1,,,,,,1,,1,,,23
2014 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,C110L,001,Biol Fungi With Lab,John Taylor; Thomas Bruns,71176,1,5,1,1,5,1,1,4,,,1,,1,,,1,,,22
2014 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,C112,001,Gen Microbiology,Kathleen Ryan,70465,,,7,13,7,8,8,1,,3,2,1,4,,,1,,,55
2014 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,C112L,001,Microbiology Lab,Arash Komeili,70486,,3,1,4,1,2,1,2,,,,,,,,,,1,15
2014 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,C112L,002,Microbiology Lab,Arash Komeili,70489,,3,3,2,4,2,1,,,,,,,,,,,,15
2014 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,135,001,Physiol Biochem Pl,Anastasios Melis; Norman Terry,70513,3,8,10,5,5,2,,1,,,,,,1,,,,,35
2014 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,150,001,Plant Cell Biology,Peter Quail; Sheng Luan,70528,5,3,4,,3,4,1,1,,,,,1,,,,,1,23
2014 Fall,Plant & Microbial Biology,PLANTBI,Plant Biology,185,001,Tech Lt Microscopy,Steven Ruzin,70534,,1,6,6,3,2,2,,,,,,,,,,,,20
2014 Fall,Political Science,POL SCI,Political Science,1,001,Intro American Pol,Robert Van Houweling,71403,3,56,76,50,54,16,8,7,3,,,,3,20,,5,,6,307
2014 Fall,Political Science,POL SCI,Political Science,3,001,Empirical Analysis,Laura Stoker,71469,16,89,67,40,48,32,18,19,8,6,3,,12,4,,2,,4,368
2014 Fall,Political Science,POL SCI,Political Science,5,001,Intro To Intern Rel,Steven Weber,71508,5,65,74,39,28,13,10,15,3,,2,,4,39,,6,,1,304
2014 Fall,Political Science,POL SCI,Political Science,102,001,American Presidency,Terri Bimes,71550,,15,14,8,9,3,1,,2,,,,2,,,,,,54
2014 Fall,Political Science,POL SCI,Political Science,106A,001,Camp Strat/Media,Daniel Schnur,71562,,19,21,11,3,3,,1,,,,,1,,,,,2,61
2014 Fall,Political Science,POL SCI,Political Science,109G,001,Topics In Amer Pol,Gabriel Lenz,71565,6,18,13,4,7,2,1,,1,,1,,,1,,2,,,56
2014 Fall,Political Science,POL SCI,Political Science,114A,001,Thry Gov: Late 20c,Mark Bevir,71595,,12,2,4,11,2,6,11,3,1,,,1,,,,,,53
2014 Fall,Political Science,POL SCI,Political Science,124C,001,Int'L Ethics & Just,Amy Gurowitz,71643,,25,38,33,25,15,6,6,2,1,1,1,3,1,,1,,3,161
2014 Fall,Political Science,POL SCI,Political Science,C135,001,Game Theory Soc Sci,Robert Powell,71667,,11,16,17,10,9,12,12,17,,2,,2,14,1,7,,,130
2014 Fall,Political Science,POL SCI,Political Science,138E,001,Varieties Of Capita,Steven Vogel,71700,,15,39,15,16,13,1,2,,,,,1,2,,,,1,105
2014 Fall,Political Science,POL SCI,Political Science,143A,001,Politics Ne Asia,Lowell Dittmer,71724,,8,14,8,15,7,,,1,1,,,1,1,,1,,1,58
2014 Fall,Political Science,POL SCI,Political Science,144B,001,Korean Politics,Hong Lee,71748,4,16,16,8,3,4,3,,,,,,,,1,,,,55
2014 Fall,Political Science,POL SCI,Political Science,147G,001,Welfare State Comp,Jonah Levy,71772,1,32,19,21,12,9,1,1,1,,1,1,4,2,,,,1,106
2014 Fall,Political Science,POL SCI,Political Science,149E,001,Topics In Area Stdy,Darren Zook,71781,,8,11,33,33,9,6,1,,,,,1,2,,,,4,108
2014 Fall,Political Science,POL SCI,Political Science,149W,001,Topics In Area Stdy,Jason Wittenberg,71784,,7,10,6,8,9,4,2,2,2,2,,,1,,,,,53
2014 Fall,Political Science,POL SCI,Political Science,161,001,Pub Opinion Vote,Jacob Citrin,71793,,12,18,18,31,20,15,11,10,5,4,,6,3,,1,,3,157
2014 Fall,Political Science,POL SCI,Political Science,167AC,001,Racial Ethnic Pol,Taeku Lee,71808,3,15,17,9,4,4,,2,,,1,,,,,,,,55
2014 Fall,Political Science,POL SCI,Political Science,171,001,California Politics,Edward Lempert,71817,6,13,14,6,6,4,1,,1,,,1,1,,,,,,53
2014 Fall,Political Science,POL SCI,Political Science,179,001,Colloq On Pol Sci,Alan Ross,71826,,,,,,,,,,,,,,593,,69,,,662
2014 Fall,Political Science,POL SCI,Political Science,181,001,Pub Organ Admin,Christopher Ansell,71829,,16,28,14,3,1,,1,,,,,,,,,,1,64
2014 Fall,Political Science,POL SCI,Political Science,191,001,Junior Seminar,Lowell Dittmer,71844,,4,2,5,,,,,,,,,,,,,,,11
2014 Fall,Political Science,POL SCI,Political Science,191,002,Junior Seminar,Helene Silverberg,71847,,4,6,1,4,2,,,,,,,,1,,,,,18
2014 Fall,Political Science,POL SCI,Political Science,191,003,Junior Seminar,Shannon Stimson,71850,2,13,1,1,,,,,,,,,,,,,,,17
2014 Fall,Political Science,POL SCI,Political Science,191,004,Junior Seminar,Steven Vogel,71853,,2,8,1,,,,,,,,,,,,,,,11
2014 Fall,Political Science,POL SCI,Political Science,191,007,Junior Seminar,Helene Silverberg,72996,,4,3,6,1,2,,,,,,,,,,,,,16
2014 Fall,Political Science,POL SCI,Political Science,191,008,Junior Seminar,Peter Lorentzen,73008,1,6,2,1,1,,,,,,,,,1,,,,,12
2014 Fall,Political Science,POL SCI,Political Science,C196W,001,Special Research,Michael Austin,71892,,8,3,3,,,,,,,,,,,,,,,14
2014 Fall,Political Science,POL SCI,Political Science,198,003,Directed Group Stdy,Brittney Wong; Christopher Ansell,73026,,,,,,,,,,,,,,9,,1,,,10
2014 Fall,Psychology,PSYCH,Psychology,1,001,General Psychology,Christopher Gade,73803,45,136,87,56,66,29,21,18,7,6,4,4,5,14,,,,1,499
2014 Fall,Psychology,PSYCH,Psychology,W1,001,General Psychology,Alice Moon; Christopher Gade,73896,1,7,14,6,12,7,10,12,3,,3,,1,31,,6,,,113
2014 Fall,Psychology,PSYCH,Psychology,C19,001,Drugs And The Brain,David Presti,73905,,44,4,24,30,7,5,6,1,,2,,1,26,,,,,150
2014 Fall,Psychology,PSYCH,Psychology,C64,001,Exploring The Brain,Natalia Caporale,73983,,9,5,8,9,3,6,6,4,2,3,2,5,6,,7,,,75
2014 Fall,Psychology,PSYCH,Psychology,98,005,Superv Group Study,Iris Mauss,74022,,,,,,,,,,,,,,11,,1,,,12
2014 Fall,Psychology,PSYCH,Psychology,98,008,Superv Group Study,Ozlem Ayduk,74031,,,,,,,,,,,,,,110,,2,,,112
2014 Fall,Psychology,PSYCH,Psychology,101,001,Res & Data Analysis,Jennifer Lee,74109,6,33,36,28,40,13,8,19,4,3,2,,5,1,,2,,,200
2014 Fall,Psychology,PSYCH,Psychology,102,001,Research Stats,Frederic Theunissen,74148,3,8,7,5,9,2,3,1,,,,,,5,,3,,,46
2014 Fall,Psychology,PSYCH,Psychology,110,001,Introd Biol Psych,Matthew Walker,74157,23,64,63,26,22,9,7,3,,1,,,,2,,1,,,221
2014 Fall,Psychology,PSYCH,Psychology,114,001,Biol Of Memory,Linda Wilbrecht,74178,8,9,10,6,9,3,4,2,1,,,,,3,,,,1,56
2014 Fall,Psychology,PSYCH,Psychology,117,001,Human Neuropsych,Mark D'Esposito,74181,1,42,20,21,24,10,10,10,1,1,,,2,1,,1,,,144
2014 Fall,Psychology,PSYCH,Psychology,125,001,Developing Brain,Silvia Bunge,74187,6,25,7,11,3,1,2,,,1,,,,5,,,,2,63
2014 Fall,Psychology,PSYCH,Psychology,C127,001,Cognitive Neurosci,Jack Gallant,74190,2,3,13,9,14,4,5,1,3,,,,2,16,,2,,,74
2014 Fall,Psychology,PSYCH,Psychology,C129,001,Consciousness,John Kihlstrom,74219,,24,7,9,3,6,4,2,6,,,,,8,,,,,69
2014 Fall,Psychology,PSYCH,Psychology,130,001,Clinical Psychology,Sheri Johnson,74220,4,48,33,22,42,12,11,6,2,,1,,,6,,2,,3,192
2014 Fall,Psychology,PSYCH,Psychology,131,001,Dev Psychopathology,Qing Zhou,74250,12,49,,,40,,,5,,,3,,,4,,3,,,116
2014 Fall,Psychology,PSYCH,Psychology,134,001,Health Psychology,Aaron Fisher,74255,2,40,42,24,21,12,1,1,,,2,,1,5,,1,,,152
2014 Fall,Psychology,PSYCH,Psychology,140,001,Development Psych,Fei Xu,74256,25,72,22,14,31,6,6,3,,,,,2,9,,1,,,191
2014 Fall,Psychology,PSYCH,Psychology,141,001,Devel Dur Infancy,Joseph Campos,74259,108,3,1,,1,2,,6,1,,1,,1,3,,1,,2,130
2014 Fall,Psychology,PSYCH,Psychology,146,001,Attachment Process,Erik Hesse; Mary Main,74262,1,8,10,5,4,3,1,,3,,,,,2,,2,,,39
2014 Fall,Psychology,PSYCH,Psychology,150,001,Personality Psych,Oliver John,74265,25,58,45,13,18,13,1,4,,2,1,,1,17,,1,,,199
2014 Fall,Psychology,PSYCH,Psychology,160,001,Social Psychology,Serena Chen,74307,26,87,43,31,29,17,4,8,6,3,2,,6,20,,11,,,293
2014 Fall,Psychology,PSYCH,Psychology,167AC,001,Stigma,Rodolfo Mendoza-Denton,74352,8,56,46,42,32,12,10,11,2,2,,3,3,54,,8,,,289
2014 Fall,Psychology,PSYCH,Psychology,H194A,001,Honors Seminar,Frederic Theunissen,74358,,28,,,,,,,,,,,,2,,,,,30
2014 Fall,Psychology,PSYCH,Psychology,198,003,Directed Group Stdy,Lucia Jacobs,74598,,,,,,,,,,,,,,9,,1,,,10
2014 Fall,Psychology,PSYCH,Psychology,198,005,Directed Group Stdy,Iris Mauss,74604,,,,,,,,,,,,,,18,,1,,,19
