Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
SPANISH,135,13268,001,Hispanic Literature,Tanya Varela,under,0,6,6,1,1,1,0,1,0,0,0,0,0,1,0
COLWRIT,R4A,11128,002,Reading & Comp,Mary Grover,under,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,9O,11248,001,Esp Legal Writing,M Catherine Beck; Margi Wald,under,0,10,4,0,0,0,0,0,0,0,0,0,0,1,0
ISF,100A,11981,001,Soc Thry Cult Anlys,Rakesh Bhandari,under,0,8,4,1,1,1,1,0,0,0,0,0,0,0,0
UGBA,104,10086,001,Sprdsheetmodeling,Richard Huntsinger,under,0,10,6,0,0,3,0,1,0,0,0,0,0,1,0
ASTRON,W12,10985,001,The Planets,Burkhard Militzer,under,1,11,3,4,3,2,1,1,2,0,0,0,2,38,14
LEGALST,138,15228,001,Sup Ct & Pub Pol,Karen Seif; Sean Farhang,under,3,17,6,5,2,1,1,1,0,0,0,0,1,1,0
ESPM,105B,13496,001,For Measurements,Robert York,under,2,26,4,1,1,0,0,0,0,0,0,0,0,1,0
UGIS,W157,13372,001,Experiential Learn,Joel Clark,under,0,8,3,0,1,0,0,0,0,0,0,0,1,1,0
ECON,119,15563,001,Psych And Econ,Grant Graziani; Michael Jansson,under,5,10,7,8,9,4,3,2,3,0,3,0,1,2,0
ESPM,50AC,13473,002,Intro Cult/Res Mgt,Kenneth Worthy,under,0,8,12,6,1,2,0,0,0,0,0,0,0,1,0
ASAMST,R2A,10953,001,Reading&Composition,Ariko Ikehara,under,0,10,4,0,0,0,0,0,0,1,0,0,0,0,0
COLWRIT,5C,11133,002,Engl Thru Film,Kelle Mason; Margi Wald,under,0,3,4,3,0,0,1,0,1,0,1,0,2,0,0
COLWRIT,7D,11195,002,Food Culture,Margi Wald; Peter Vahle,under,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
UGBA,101B,10061,001,Macroeconomics,John Gonzales,under,0,12,3,4,2,2,2,0,0,0,0,0,1,2,0
COLWRIT,5A,11131,001,Engl Brdwy Musicals,David Frasca; Margi Wald,under,1,7,3,3,2,0,2,0,1,0,0,0,0,0,0
COLWRIT,9R,15238,005,Esp Speaking,Margi Wald; Thomas Mcnichol,under,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0
CHICANO,159,11052,001,Mexican Immigration,Francisco Casique,under,0,10,2,2,0,0,0,0,0,0,0,0,0,0,1
THEATER,166,15025,005,Special Topics,Ben Estabrook,under,0,3,4,1,3,1,0,0,0,0,0,0,0,1,0
HISTORY,7B,11776,001,The Us Civ War Pres,Daniel Robert,under,2,5,6,5,2,3,1,0,0,0,0,0,2,7,0
ENVECON,C1,15297,001,Intro To Env Econ,Claire Duquennois,under,3,3,1,1,1,0,0,1,0,0,0,0,1,0,1
MATH,104,16148,004,Intro To Analysis,Khalilah Beal,under,0,2,1,2,0,2,2,4,3,2,1,0,0,0,1
MATH,1B,12093,002,Calculus,Bo Li; Richard Borcherds,under,0,10,4,6,5,4,1,4,0,0,0,0,1,0,0
NATAMST,158,12530,001,"Nat Am, Cinema",Enrique Lima,under,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0
STAT,155,13306,001,Game Theory,Shobhana Murali Stoyanov; Soumendu Mukherjee,under,6,11,11,7,10,12,9,9,6,2,1,0,1,3,1
EDUC,146A,15626,001,Educ And Migration,Sahara Baquedano-Lopez,under,3,8,6,2,0,0,0,0,0,0,0,0,0,7,0
AFRICAM,39D,10776,001,Fresh/Soph Seminar,Cara Stanley,under,0,1,3,1,2,2,0,0,0,0,0,0,0,3,0
POL SCI,W145A,12857,001,Poli Dev India,Pradeep Chhibber,under,0,10,20,18,4,6,9,1,1,2,0,0,1,28,8
MUSIC,20A,15116,005,Basic Musicianship,Robert Yamasato,under,1,11,6,1,1,2,0,0,0,1,0,0,1,4,2
ESPM,72,13485,001,Gis,Christine Gehrig Downie,under,3,5,2,0,0,0,0,0,0,0,0,1,0,2,0
IAS,196,15738,008,Special Research,Alan Karras; Randeep Kullar,under,3,3,4,2,1,1,0,0,0,0,0,0,0,12,0
LEGALST,103,15041,001,Theor Of Law & Soc,Justin O'neill; Kitty Calavita,under,1,6,3,3,6,3,1,6,0,5,0,0,0,1,0
COLWRIT,6A,11151,004,Esl Acad Speaking,Margi Wald; Paula Runnals,under,0,3,3,3,2,3,1,0,1,1,0,0,0,1,0
GREEK,15,11750,001,The Greek Workshop,Tom Recht,under,2,4,3,2,4,0,0,1,0,0,0,0,1,3,0
MATH,113,12189,001,Abstract Algebra,Dan-Virgil Voiculescu,under,6,8,2,2,13,1,1,2,0,1,0,0,0,0,1
GWS,10,15080,001,Int Gender/Wom Stdy,Barbara Barnes,under,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0
PHYSICS,137A,12766,001,Quantum Mechanics,Charles Wohl,under,2,13,8,11,8,8,6,4,3,0,0,0,2,1,0
LATAMST,160,12064,001,Politics Devl Chile,Tiffany Page,under,0,4,8,4,0,0,0,0,0,0,0,0,0,3,0
ARCH,124A,10667,001,3-D Computer Tech,Joris Komen,under,3,2,7,0,0,0,0,2,0,0,0,0,0,3,0
EDUC,N190,16033,002,Critical Studies,Glynda Hull; Joanne Tien,under,1,9,1,0,0,0,0,0,0,0,1,0,0,1,0
ENGLISH,N180Z,11483,001,Science Fiction,Donna Jones,under,0,6,2,6,7,1,0,0,0,0,0,0,0,3,1
MUSIC,46,15200,001,Guitar Performance,Michael Goldberg; Michael Goldberg,under,12,6,3,1,0,0,0,0,0,0,0,0,0,3,2
ART,102,10947,002,Approaches To Ptng,Isaac Vazquez Avila,under,1,2,7,0,0,0,0,0,0,0,0,0,0,1,0
ENVECON,C118,15303,001,Intro Econometrics,Gregory Lane,under,0,5,1,7,3,3,2,1,1,0,2,0,2,0,2
UGBA,120AB,15548,001,Int Fin Accnting 2,Francis Stanton,under,3,2,6,0,5,0,0,0,0,0,0,0,0,0,0
ECON,105,11327,001,Hist Econ Thought,Joseph Lough,under,3,1,0,4,1,4,1,1,0,0,0,0,2,2,0
SPANISH,121,13265,001,Cont Span Hist/Cult,Michael Iarocci,under,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0
FILM,187,15661,001,Special Topics,Colin Brant; David Borengasser,under,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0
AFRICAM,W111,10780,001,"Race, Class & Gen",Kathryn Benjamin; Mariko Pegs; Stephen Small,under,5,13,10,10,6,4,4,1,1,0,0,0,4,35,12
EDUC,39A,14611,002,Fresh/Soph Seminar,Jabari Mahiri; Rexis de Guia,under,0,3,2,1,6,0,0,1,0,0,0,0,1,0,0
VIS STD,185X,10757,001,Word And Image,Kate Hawkinson,under,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0
SOCIOL,145,15112,001,Social Change,Dylan Riley,under,1,4,7,2,0,2,1,0,0,0,0,0,0,2,1
POL SCI,142A,12852,001,Middle East Pol,Claire Tam; Mahmood Monshipouri,under,0,39,8,5,4,0,0,0,0,0,0,1,1,0,0
FRENCH,145,15386,001,Hist Of Fr Lang,Debarati Sanyal; Kathryn Levine,under,0,2,5,1,0,1,0,0,0,0,0,0,0,1,0
SOCIOL,110,13207,001,Org & Soc Institut,Linus Huang,under,4,6,9,2,7,1,2,0,1,3,1,0,1,0,1
MUSIC,N26AC,15117,002,Music In Amer Cul,Arathi Govind; Edmund Campion,under,11,27,6,0,3,1,1,1,0,0,0,0,1,4,1
UGBA,190T,10129,001,Topics Innov/Design,Omar Romero-hernandez,under,1,3,7,3,3,0,2,0,0,0,0,0,0,5,0
COLWRIT,6A,11152,005,Esl Acad Speaking,Margi Wald; Ruth Acker,under,0,2,9,6,0,0,0,0,0,0,0,0,0,0,0
MUSIC,140,12470,002,Javanese Gamelan,Midiyanto Midiyanto,under,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0
UGIS,W157,13382,011,Experiential Learn,Joel Clark,under,0,9,1,0,0,0,0,0,0,0,0,0,0,4,0
COLWRIT,7K,15221,002,Humor & Us Culture,Ingrid Farnbach; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
VIS STD,187A,10760,001,Freehand Drawing,Kate Hawkinson,under,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
CHICANO,135C,11051,001,Latino Doc Film,Omar Davila; Raymond Telles,under,1,15,22,3,3,0,0,0,0,0,0,0,1,6,1
MCELLBI,C112,12341,001,Gen Microbiology,Melinda Grosser,under,7,2,1,1,4,3,1,1,1,1,1,0,1,0,0
COLWRIT,6A,11150,003,Esl Acad Speaking,Alice Savage; Margi Wald,under,3,6,2,1,2,1,0,0,0,0,0,0,1,1,0
UGBA,102A,10066,001,Intro Fin Account,John Lord,under,2,5,13,2,10,4,0,0,0,0,0,0,0,0,0
COMPSCI,10,13989,001,Beauty Joy Computng,Steven Traversi; Yifat Amir,under,6,19,2,6,8,2,3,2,0,0,0,0,0,2,0
COMPSCI,61BL,14022,001,Data Strs Prog Meth,Daniel Nguyen; Daniel Sochor,under,9,60,70,52,43,23,21,5,2,0,2,0,8,18,4
IAS,196,15731,001,Special Research,Alan Karras; Randeep Kullar,under,17,0,1,0,0,0,0,0,0,0,0,0,0,6,2
POLECON,N100,15713,001,Theory Of Pol Econ,Stephanie Ballenger,under,0,0,4,3,3,6,3,1,0,0,0,0,0,1,0
FRENCH,43A,11625,001,Aspects Fr Culture,Daniel Hoffmann,under,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0
STAT,135,13303,001,Concepts Of Stat,Adam Lucas,under,5,10,5,5,4,13,2,6,6,0,0,0,3,1,4
BIOLOGY,1B,11014,001,General Biology,Alan Shabel; Brett Boltz; Joshua Povich,under,3,25,26,19,18,16,11,12,9,3,4,0,3,1,6
LEGALST,151,15053,001,"Law,Self, & Society",Colin Christensen; Meir Dan-Cohen,under,1,5,7,5,8,3,0,1,0,0,0,0,0,1,0
PHYSICS,89,12760,001,Intro To Math Phys,Omar Gamel,under,1,2,2,1,3,2,3,1,0,0,1,0,1,1,1
COLWRIT,9J,15234,003,Esp Grammar Style,Harry Seng; Margi Wald,under,1,1,2,3,2,0,2,0,0,0,0,0,1,0,0
MATH,53,12132,006,Multivar Calculus,Richard Borcherds; Ritwik Ghosh,under,2,4,3,2,6,2,1,0,0,0,0,0,0,0,0
ESPM,72,15325,002,Gis,Christine Gehrig Downie; Christine Gehrig Downie,under,0,6,6,2,9,0,1,0,0,0,0,0,0,1,0
THEATER,118AC,13365,001,"Perf, Tv, Soc Media",Abigail De Kosnik; Aparna Nambiar; Caleb Luna; Juan Aldape Munoz; Julia Havard; Lyndsey Ogle; Megan Hoetger,under,89,42,8,8,2,5,3,2,1,1,1,0,2,65,12
SPANISH,N4,13259,001,Intermed Spanish,Victoria Robertson,under,1,6,4,0,0,2,0,0,0,0,0,0,0,4,0
MUSIC,N148,12474,001,African Mus Perf,Cornelius Ladzekpo,under,10,35,0,0,0,0,0,1,0,0,0,0,0,2,0
DES INV,22,15584,001,Prototype & Fab,Christopher Myers; Michael Shiloh,under,0,13,6,0,0,0,0,0,0,0,0,0,0,7,0
ECON,140,11333,001,Econometrics,Scott Carson,under,0,37,11,8,8,6,4,7,4,0,2,1,5,4,1
ARCH,129,10670,001,Spec Top Digit Des,Jonathan Kershner,under,0,9,4,1,0,0,0,0,0,0,0,0,1,2,0
GEOG,70AC,11647,001,Urban Experience,Seth Lunine,under,0,14,2,3,2,1,1,0,0,0,0,0,0,4,0
MATH,55,12158,002,Discrete Math,Richard Borcherds; Zixin Jiang,under,4,4,3,9,5,4,3,6,2,0,1,0,2,1,0
MATH,115,12193,001,Intro Number Theory,Alexander Youcis; Richard Borcherds,under,4,2,3,4,6,3,4,2,0,0,0,0,3,1,3
DATASCI,W201,14702,003,Res Dsgn Data Analy,Yoonjung Lee,grad,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0
ECON,204,11386,001,Math Tools For Econ,Christina Shannon,grad,0,14,1,7,1,3,0,1,0,0,0,0,0,0,0
EDUC,460A,16146,002,School Site Mgt. I,Charles Flores,grad,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W207,14718,002,Applied Mach Learn,Daniel Percival,grad,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0
HMEDSCI,201,14806,001,Hum Anat & Develop,Kamla Ahluwalia,grad,1,6,2,4,3,0,0,0,0,0,0,0,0,0,0
PB HLTH,W258,14867,001,Globl Disaster Prep,Robyn Gershon,grad,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
EDUC,262A,14641,001,Urbschldship/Mgt 1,Tina Trujillo,grad,0,6,16,2,0,0,0,0,0,0,0,0,0,0,0
XMBA,201A,10146,001,Managerial Econ,Catherine Wolfram,grad,2,12,17,21,15,3,0,0,0,0,0,0,0,0,0
EWMBA,290T,10016,001,Spec Top Inn/Desgn,Andrew Isaacs,grad,0,7,12,9,8,0,0,0,0,0,0,0,0,0,0
DATASCI,W203,14709,004,Stat For Data Sci,Ying Yau,grad,0,2,3,3,1,1,0,0,0,0,1,0,1,0,0
EDUC,211B,14637,001,Soc & Enit Develop,Larry Nucci,grad,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0
PUB AFF,235,15726,001,Research Methods,Sarah Anzia,grad,4,19,6,8,0,0,0,0,0,0,0,0,0,0,0
XMBA,200C,10144,001,Communications,Mark Rittenberg,grad,1,15,35,19,1,0,0,0,0,0,0,0,0,0,0
PB HLTH,W204,14864,001,Mass Communication,Caricia Catalani; Caricia Catalani,grad,5,29,9,0,2,2,0,0,0,0,0,0,1,0,0
DATASCI,W207,14720,004,Applied Mach Learn,Isabella Konrad,grad,1,4,6,0,0,1,0,0,0,0,0,2,0,0,0
PUB AFF,255,15770,001,Risk Decision Model,Michael O'Hare,grad,0,3,5,4,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W261,14741,001,Mach Lrn At Scale,Kyle Hamilton; Michael Tamir,grad,3,7,2,3,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W241,14735,002,Exp & Causal Infer,Douglas Hughes,grad,0,8,5,0,1,0,0,1,0,0,0,0,0,0,0
DATASCI,W266,16020,003,Nlp Deep Learning,James Kunz,grad,3,5,2,2,3,0,0,0,0,0,0,0,0,0,0
MFE,230P,15991,001,Financial Data Sci,Laurent El Ghaoui; Mustafa Eisa,grad,2,34,12,15,2,3,0,0,0,0,0,0,0,0,0
XMBA,202A,10147,001,Financial Acct,Xiao-Jun Zhang,grad,9,22,20,11,7,1,0,0,0,0,0,0,0,0,0
PUB AFF,245,15987,002,Inferential Stats,Larry Rosenthal,grad,2,8,5,1,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W210,14728,002,Capstone,David Steier; Katherine Krumme,grad,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W210,14729,003,Capstone,Alberto Todeschini; Juanjie Joyce Shen,grad,0,0,5,6,2,0,0,0,0,0,0,0,0,0,0
MFE,230I,10045,001,Fixed Income Markts,Richard Stanton,grad,0,17,18,18,10,4,0,0,0,0,0,0,0,0,0
DATASCI,W241,16008,003,Exp & Causal Infer,Douglas Hughes,grad,3,5,6,1,0,0,0,0,0,0,0,0,0,0,0
OPTOM,441A,14785,002,Specialty Clinics,Christina Wilmer; Erika Racklin,grad,2,24,23,12,1,0,0,0,0,0,0,0,0,0,0
SOC WEL,250T,14956,001,Sw Practice In Schl,Corey Cohen,grad,0,11,3,0,1,0,0,0,0,0,0,0,0,1,0
OPTOM,430A,14779,001,Optometry Clinics,Christina Wilmer; Erika Racklin,grad,0,0,18,43,4,1,0,0,0,0,0,0,0,0,0
SOC WEL,W232,15311,001,Soc Work And Educ,Christina Feliciana,grad,0,26,1,0,0,0,0,0,0,0,0,0,0,2,0
OPTOM,432,14781,001,Clinical Topics,Glen Ozawa,grad,1,13,17,23,9,3,0,0,0,0,0,0,0,0,0
EDUC,262H,14642,001,Urbschldship/Mgt 2,Rebecca Cheung; Thomas Green,grad,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0
EDUC,236A,14638,001,Science Educ Elem,Carrie Strohl,grad,3,14,0,0,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W251,14738,001,Scaling Up Big Data,Dmitry Rekesh,grad,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SOC WEL,W280,14958,001,Intro Soc Welf Res,Erin Kerrison,grad,1,4,2,1,0,0,0,0,0,0,0,0,2,1,0
DATASCI,W201,14700,001,Res Dsgn Data Analy,Brooks Ambrose,grad,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
EDUC,266C,14643,001,School Site Finance,Luz Cazares; Soraya Sablo-Sutton,grad,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0
PB HLTH,W206,14865,001,Mat&Child Nutrition,Cindy Leung,grad,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0
XMBA,200S,10145,001,Data And Decisions,Lucas Davis,grad,0,14,18,20,15,4,0,0,0,0,0,0,0,0,0
EWMBA,252,10011,001,"Negot, Conflict Res",Holly Schroth,grad,0,17,19,8,12,4,0,0,0,0,0,0,1,0,0
DATASCI,W201,14703,004,Res Dsgn Data Analy,Yoonjung Lee,grad,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0
PUB AFF,287,14686,001,Strategic Planning,Lawrence Magid,grad,4,29,2,2,0,0,0,0,0,0,0,0,0,0,0
XMBA,231,15775,1,Corporate Finance,Joshua Rauh,grad,1,9,11,14,7,3,0,0,0,0,0,0,0,0,0
PB HLTH,W200G,14863,001,Hsb Breadth,Evan Vandommelen-Gonzalez,grad,3,52,8,1,0,0,0,0,0,0,0,0,0,0,0
OPTOM,440A,14783,002,Adv Optom Clinic,Christina Wilmer; Erika Racklin,grad,2,24,23,12,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W209,14726,004,Data Viz/Comm,John Guerra Gomez,grad,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W203,14708,003,Stat For Data Sci,Ying Yau,grad,0,4,5,1,2,1,0,0,0,0,0,0,0,0,0
XMBA,236M,15778,1,Turnarounds,Peter Goodson,grad,2,3,16,15,6,0,0,0,0,0,0,0,0,0,0
XMBA,296,10179,003,Topics In Bus Adm,Laura Kray,grad,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
XMBA,296,10177,001,Topics In Bus Adm,Donatella Taurasi,grad,2,4,5,10,4,0,0,0,0,0,0,0,0,0,0
EDUC,271E,14644,001,Teach/Lrn Ed Lead 1,Rebecca Cheung; Thomas Green,grad,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0
PUB AFF,265,14683,001,Fin Mgmt & Budget,Brent Copen,grad,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W241,14734,001,Exp & Causal Infer,Douglas Hughes,grad,3,10,1,0,0,0,0,1,0,0,0,0,0,0,0
DATASCI,W200,15947,001,Python Fundamentals,Christopher Llop,grad,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0
EWMBA,292T,15777,1,Topics In Srb,Kellie Mcelhaney,grad,0,8,3,1,9,0,0,0,0,0,0,0,0,0,0
DATASCI,W205,14714,003,Stor/Retriev Dat,Edward Fine,grad,0,9,4,1,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W203,14706,001,Stat For Data Sci,Jennifer Shin,grad,0,2,3,2,5,0,0,0,0,0,0,0,0,0,0
DATASCI,W207,14719,003,Applied Mach Learn,Isabella Konrad,grad,0,7,4,1,1,0,0,0,1,0,0,0,0,0,0
EDUC,460A,16147,003,School Site Mgt. I,Soraya Sablo-Sutton,grad,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
PUB AFF,201,14680,001,Policy Challenges,Jane Mauldon; John Decker,grad,13,12,3,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W203,14710,005,Stat For Data Sci,Ryan Kappedal,grad,0,3,8,2,0,0,0,0,0,0,0,0,0,0,0
EDUC,460A,14674,001,School Site Mgt. I,Nives Wetzel De Cediel,grad,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W205,14715,004,Stor/Retriev Dat,Amit Bhattacharyya,grad,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W200,15948,002,Python Fundamentals,Gunnar Kleemann,grad,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
EDUC,290C,14648,001,Sp Topic Sem:Dcemst,Elisa Salasin,grad,1,19,0,1,0,0,0,0,0,0,0,0,0,0,0
EDUC,298C,14650,001,Group Study-Dcemst,P Pearson,grad,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W266,15955,002,Nlp Deep Learning,Arathi Mani,grad,3,5,4,3,1,0,0,2,0,0,0,0,0,0,0
DATASCI,W205,15951,006,Stor/Retriev Dat,Kevin Crook,grad,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0
XMBA,296,10181,005,Topics In Bus Adm,Mary Breen; Teck Ho,grad,0,0,0,0,0,0,0,0,0,0,0,0,1,63,0
DATASCI,W200,15949,003,Python Fundamentals,Gunnar Kleemann,grad,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0
PB HLTH,W200E,14862,001,Hpm Breadth,Robin Flagg; Robin Flagg; Robin Flagg,grad,7,32,15,4,5,3,0,1,0,0,0,0,0,0,0
EDUC,392C,14673,001,Art In Elem Class,Nives Wetzel De Cediel,grad,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0
PUB AFF,285,14685,001,Ethical Issues,Jane Mauldon,grad,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W266,15950,001,Nlp Deep Learning,James Kunz,grad,1,3,5,7,3,0,0,0,0,0,0,0,0,0,0
DATASCI,W261,14742,002,Mach Lrn At Scale,Michael Tamir; William Bowles,grad,6,6,1,2,0,0,1,0,0,0,0,0,0,0,0
PB HLTH,292,14871,001,M.P.H. Seminar,Anke Hemmerling; Karen Sokal-Gutierrez,grad,0,16,0,0,0,0,0,0,0,0,0,0,0,7,0
DATASCI,W201,14701,002,Res Dsgn Data Analy,Brooks Ambrose,grad,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W209,14725,003,Data Viz/Comm,John Guerra Gomez,grad,0,7,5,1,0,0,0,0,0,0,0,0,0,0,0
EWMBA,298S,10036,001,Seminar Intl Bus,Arman Zand,grad,2,4,2,1,2,3,0,0,0,0,0,0,0,0,0
PB HLTH,299,15937,001,Independnt Research,Arthur Reingold,grad,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0
EWMBA,290T,10017,011,Spec Top Inn/Desgn,Angele Beausoleil; Mary Breen,grad,0,5,0,5,2,1,0,0,0,0,0,0,0,0,0
PUB AFF,283,14684,001,Leading People,Daniel Mulhern; Michael Nacht,grad,0,16,8,2,0,0,0,0,0,0,0,0,0,0,0
PUB AFF,245,14682,001,Inferential Stats,Rucker Johnson,grad,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0
PUB AFF,225,15992,002,Policy Comm,Lawrence Magid; Randall Rentschler,grad,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W271,14745,002,Adv Data Sci Stats,Devesh Tiwari,grad,0,2,5,8,0,0,0,0,0,0,0,0,1,0,0
PB HLTH,250A,14866,001,Epidemiolog Meth I,Michael Bates,grad,11,20,17,21,7,0,0,0,0,0,0,0,0,1,0
XMBA,290T,10153,001,Topics In Inno/Des,Andrew Isaacs; Donald Proctor,grad,0,6,22,21,6,0,0,0,0,0,0,0,0,0,0
OPTOM,440A,14782,001,Adv Optom Clinic,Christina Wilmer; Erika Racklin,grad,2,24,23,12,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W209,14724,002,Data Viz/Comm,Daniel Perry,grad,0,9,2,0,1,0,0,0,0,0,0,0,1,0,0
EWMBA,217,15776,1,Topics In Eap,Gregory La Blanc,grad,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0
XMBA,296,10180,004,Topics In Bus Adm,Kellie Mcelhaney,grad,0,2,2,10,4,2,0,0,0,0,0,0,0,0,0
PUB AFF,225,15725,001,Policy Comm,Lawrence Magid; Randall Rentschler,grad,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0
EWMBA,237,10008,001,Topics In Finance,Peter Goodson,grad,2,5,9,12,8,0,0,0,0,0,0,0,0,0,0
DATASCI,W205,14716,005,Stor/Retriev Dat,Kevin Crook,grad,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
PB HLTH,W289,14868,001,Interdis Health,Robert Hosang,grad,14,28,24,3,3,1,1,0,0,0,0,0,0,0,0
EWMBA,211,10005,001,Game Theory,Shachar Kariv,grad,5,11,8,3,0,0,0,0,0,0,0,0,0,0,0
EDUC,271F,14645,001,Teach/Lrn Ed Lead 2,Frances Kendall; Rebecca Cheung,grad,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W271,14744,001,Adv Data Sci Stats,Devesh Tiwari,grad,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W205,14713,002,Stor/Retriev Dat,Edward Fine,grad,0,5,4,2,0,2,0,0,0,0,0,0,1,0,0
DATASCI,W203,14711,006,Stat For Data Sci,Ryan Kappedal,grad,0,2,6,4,2,0,0,0,0,0,0,0,0,0,0
OPTOM,441A,14784,001,Specialty Clinics,Christina Wilmer; Erika Racklin,grad,2,24,23,12,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W207,14717,001,Applied Mach Learn,Daniel Percival,grad,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W210,14727,001,Capstone,David Steier; Katherine Krumme,grad,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0
OPTOM,430A,14780,002,Optometry Clinics,Christina Wilmer; Erika Racklin,grad,0,0,18,43,4,1,0,0,0,0,0,0,0,0,0
PUB AFF,215,14681,001,Econ For Pol Makers,Daniel Acland,grad,2,17,17,1,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W207,14721,005,Applied Mach Learn,Zachary Alexander,grad,4,4,2,0,0,0,0,1,0,0,0,0,0,0,0
MFE,230D,10044,001,Deriv: Quant Meth,Eric Reiner,grad,2,5,30,16,13,1,0,0,0,0,0,0,0,0,0
EWMBA,296,10034,011,Special Topics,Frank Schultz,grad,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0
XMBA,296,10178,002,Topics In Bus Adm,Shachar Kariv,grad,0,7,5,3,0,0,0,0,0,0,0,0,0,0,0
XMBA,222,10149,001,Fin Info Analysis,Veselina Dinova,grad,0,1,22,8,5,1,0,0,0,0,0,0,0,0,0
DATASCI,W209,14723,001,Data Viz/Comm,Andrew Reagan,grad,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0
