Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
ECON,100A,32050,001,Micro Analysis,Scott Carson,under,0,35,18,15,8,14,7,18,14,6,3,4,16,12,5
MUSIC,128RM,62160,001,Jazz In America,David Milnes,under,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0
GWS,111,46015,001,Special Topics,Veronica Sanz Gonzalez,under,2,2,2,2,0,1,0,0,0,0,0,0,0,1,0
STAT,133,79690,001,Computing Data,Kenneth Millman; Philip Stark,under,1,11,2,6,11,1,2,1,0,0,0,0,0,3,2
PB HLTH,162A,72640,001,Pub Hlth Microbiol,Peter Dailey,under,4,4,5,9,6,9,4,6,1,0,3,0,1,1,1
COLWRIT,6E,26995,101,Esl Grammar Editing,Margi Wald; Matthew Barclay,under,0,9,0,5,0,0,0,1,0,0,0,0,0,3,0
PSYCH,166AC,71650,001,Cultural Psychology,Matt Goren,under,8,9,15,10,7,8,2,3,4,1,1,0,1,11,3
PACS,150,66030,001,Conflict Resolution,Karenjot Bhangoo Randhawa,under,0,3,3,6,4,1,0,0,0,0,0,0,0,3,0
ART,102,14050,101,Approaches To Ptng,Alicia Mccarthy,under,9,6,0,0,0,0,0,0,0,0,0,0,0,5,0
COLWRIT,8,27150,005,Engl As Second Lang,Margi Wald; Peter Vahle,under,1,5,2,2,4,1,0,0,1,0,0,0,0,1,0
UGBA,196,19470,001,Spec Topics Bus Adm,Ryan Sloan,under,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
POL SCI,116P,70293,001,Topics Pol Theory,David Peritz,under,2,7,9,9,8,7,1,2,2,1,0,0,3,1,0
MATH,185,58955,001,Complex Analysis,Mark Haiman,under,0,9,5,3,2,5,0,2,3,0,0,0,5,1,0
CHICANO,159,25300,001,Mexican Immigration,Francisco Casique,under,0,12,4,2,0,0,0,0,0,0,0,0,0,1,0
NWMEDIA,150AC,64405,001,New Media Amer Cult,Bonnie Ruberg,under,0,7,0,1,1,0,0,0,0,0,0,0,2,0,0
PACS,159,66035,001,Con Res Intes Train,Beth Roy,under,0,20,0,0,1,0,0,0,0,0,0,0,0,6,1
RHETOR,103B,74360,001,Hist Of Rhetoric Ii,Felipe Gutterriez,under,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0
PSYCH,N180,71655,001,Indust/Organ Psych,Shreya Sarkar-Barney,under,36,2,1,0,0,1,0,0,0,0,0,0,1,5,1
UGBA,103,19218,003,Intro To Finance,Donatella Taurasi,under,2,2,7,3,4,3,0,0,0,0,0,0,4,5,0
CHEM,1AL,22115,001,General Chem Lab,Mahin Hemmati,under,5,55,46,27,9,7,2,1,1,0,1,0,4,2,1
COLWRIT,9W,27400,001,Esp Speech Debate,Brandon Spars; Margi Wald,under,3,5,0,0,0,1,0,0,0,0,0,0,0,6,0
MATH,113,58905,001,Abstract Algebra,James Mcivor; Mark Haiman,under,3,4,6,4,7,4,1,3,0,0,0,0,2,2,1
MUSIC,25A,62125,001,Music Theory,Robert Yamasato,under,0,8,1,3,1,2,1,1,0,0,0,0,0,2,0
LEGALST,132AC,56420,001,Immgrtn & Citiznshp,Letitia Volpp,under,0,4,5,8,7,2,2,1,1,0,0,0,0,7,0
INFO,C103,49805,001,History Of Info,Blake Johnson,under,0,1,3,1,1,2,0,0,3,0,1,0,2,4,1
STAT,0PX,79605,001,Preparatory Stat,Michael Wong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2
CLASSIC,N28,26325,001,Classic Myths,Cindy Ausec,under,1,4,3,1,2,1,0,0,0,0,0,0,1,7,0
MUSIC,29,62143,001,Music Now,Edmund Campion,under,10,4,2,1,2,0,0,1,0,0,0,0,0,0,0
MUSIC,45,62148,001,Beginning Piano 1,Jacqueline Chew,under,2,3,3,0,0,0,0,0,0,0,0,0,1,4,2
COLWRIT,9L,27313,004,Esp Engl Thru Film,Ivy Mills; Margi Wald,under,0,2,4,6,1,0,0,0,1,0,0,0,0,1,0
UGBA,105,19225,002,Leading People,Holly Schroth,under,3,19,7,6,7,5,0,0,0,0,0,0,0,0,0
MATH,104,58865,001,Intro To Analysis,Harrison Chen; Mark Haiman,under,3,2,7,2,3,2,2,0,0,0,0,0,2,1,2
SOC WEL,105,76223,001,Current Topics,Catharine Ralph,under,2,3,11,4,4,2,1,1,0,0,0,0,1,1,2
AMERSTD,170AC,11510,001,Race And Ethnicity,Beth Piatote; Leigh Raiford; Michael Cohen,under,0,3,3,3,1,1,0,0,0,0,0,0,0,3,1
SOCIOL,131AC,76840,001,Race/Eth Rel:Am Cul,Andrew Barlow,under,0,5,10,4,3,4,3,0,0,0,0,0,1,1,0
MCELLBI,32,61005,001,Intro Human Physiol,Robin Ball,under,1,8,5,5,6,5,1,2,0,2,2,0,2,4,0
ASTRON,10,16305,001,General Astronomy,Steven Stahler,under,0,2,4,2,1,1,0,0,1,0,1,0,2,7,0
HISTORY,N100,49035,002,Short Course Topics,Robert Chester,under,0,4,6,2,4,11,1,1,1,1,0,0,7,19,4
UGBA,103,19210,002,Intro To Finance,Avinash Verma,under,6,10,6,13,12,4,3,1,1,0,0,0,1,2,0
PHYS ED,32,67135,001,Fitness: Phs Ada/Ex,Sue Johannessen,under,0,4,3,2,1,2,0,0,0,0,0,0,1,4,0
AFRICAM,W124,10180,001,Pol Phil M L King,Charles Henry,under,0,3,6,3,3,1,4,0,1,2,0,0,4,16,10
FRENCH,1,45410,002,Elementary French,Seda Chavdarian; Victoria Bergstrom,under,0,3,2,0,1,0,1,0,0,0,0,0,1,2,1
UGIS,82,81205,001,K-8 Teaching,Rebecca Poon,under,0,12,2,0,1,0,0,0,0,0,0,0,0,1,2
HISTORY,160,48983,001,Mod Internatl Econ,Andrej Milivojevic,under,1,2,5,1,5,1,3,1,0,0,0,0,0,3,1
MUSIC,20A,62115,003,Basic Musicianship,Cindy Cox; Eleanor Cloutier,under,3,14,8,0,2,0,0,0,0,0,0,0,1,2,0
MATH,113,58915,002,Abstract Algebra,George Melvin; Mark Haiman,under,1,5,3,2,3,2,1,2,1,0,0,0,2,2,2
THEATER,66,80935,002,Special Topics,Samuel Haley-Hill,under,0,12,2,2,0,1,0,0,0,0,0,0,0,1,0
EPS,20,31015,002,Earthquakes,Richard Allen,under,3,11,14,12,11,5,5,4,1,0,1,0,3,13,1
SCANDIN,R5B,75725,103,Reading & Comp,Benjamin Bigelow; David Frick,under,0,6,2,0,0,0,0,2,0,0,0,0,2,0,0
COLWRIT,8,27170,009,Engl As Second Lang,Joyce Podevyn; Margi Wald,under,0,2,1,2,0,5,0,0,0,0,0,0,0,5,0
UGBA,133,19370,001,Investments,Samuel Olesky,under,2,7,12,13,9,3,4,0,0,0,0,0,0,2,0
COLWRIT,9E,27240,001,Esp Business Engl,David Wiese; Margi Wald,under,0,7,4,1,2,0,0,0,0,0,0,0,0,4,0
MATH,128A,58945,002,Numerical Analysis,Mark Haiman; Weihua Liu,under,2,7,5,9,7,3,6,2,0,0,1,0,2,1,0
NATAMST,R1B,62735,002,"Reading,Composition",Michael Singh; Shari Huhndorf,under,1,9,4,1,0,0,0,0,0,0,0,0,0,0,0
SCANDIN,R5B,75715,101,Reading & Comp,Benjamin Bigelow; David Frick,under,0,6,5,1,2,0,0,0,0,0,0,0,0,1,0
HISTORY,N119A,48940,001,Postwar Japan,Andrew Barshay,under,0,2,4,5,5,0,0,0,0,0,0,0,0,1,1
COLWRIT,W9,27185,001,Eng As A Sec Lang,Linda O'Roke; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
UGBA,106,19235,001,Marketing,Meir Karlinsky,under,4,4,4,7,2,8,8,7,2,0,0,0,2,9,0
ASAMST,171,15270,001,"Asam In Film, Video",Roger Chung,under,0,11,1,0,0,0,1,0,0,0,0,0,0,1,0
UGBA,165,19420,001,Advertise Strategy,William Fanning,under,0,12,11,6,6,6,1,1,1,0,0,0,1,7,0
COLWRIT,9M,27315,001,Esp Engl Thru Lit,Margi Wald; Nancy Hunt,under,0,10,4,0,0,0,0,0,0,0,0,0,0,2,0
LEGALST,160,56450,001,Punishment Cult Soc,Richard Perry,under,2,11,8,11,2,8,6,1,0,0,0,0,0,0,0
ECON,1,32005,001,Intro To Economics,Archana Dube,under,12,40,32,35,24,20,8,7,6,0,5,0,5,9,4
ENGLISH,R1AN,41510,001,1st-Yr Read & Comp,Elizabeth Keithley,under,0,0,2,6,4,1,1,0,1,0,0,0,0,0,1
MUSIC,N26AC,62135,002,Music In Amer Cul,Carla Brunet,under,5,22,3,3,6,1,0,1,1,0,0,0,0,13,0
COLWRIT,8,27165,008,Engl As Second Lang,David Frasca; Margi Wald,under,0,3,0,3,0,0,3,1,0,0,0,0,1,7,0
POLECON,100,69405,001,Theory Of Pol Econ,Stephanie Ballenger,under,0,5,4,6,7,10,4,4,3,0,0,0,0,0,0
POLECON,101,69410,001,Contemp Theo Pol Ec,Atul Singh,under,1,14,19,8,4,1,0,0,0,0,0,0,2,0,1
COG SCI,C103,26630,001,History Of Info,Blake Johnson,under,0,8,3,0,5,0,0,1,0,0,0,0,0,3,0
ASAMST,172,15280,001,Asian Amer Lit,Fae Ng,under,4,9,2,0,0,0,0,0,0,0,0,0,1,0,0
STAT,135,79720,001,Concepts Of Stat,Fletcher Ibser,under,7,4,6,4,3,6,4,6,5,0,1,0,1,4,1
SOC WEL,112,76245,001,Soc Welfare Policy,Hanna Mark; Jill Berrick; Leah Jacobs,under,6,7,13,3,11,5,1,2,0,0,0,0,0,0,0
ASTRON,10,16320,002,General Astronomy,Bryan Mendez,under,0,3,16,9,5,4,1,0,3,1,0,2,3,5,0
MATH,54,58690,004,Lin Alg & Diff Eqns,James Moody; Mark Haiman,under,2,5,3,5,6,2,2,3,1,0,0,0,1,0,2
ANTHRO,128,12195,002,Spec Topics In Arch,Anna Harkey,under,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0
UGBA,191C,19445,001,Comm For Leaders,Ericka Lutz,under,0,8,21,8,1,0,0,1,0,0,0,0,4,5,1
ISF,W187,51650,008,Exprientl Lm Org Ct,Joel Clark,under,0,20,5,2,2,0,0,0,0,0,0,0,0,18,2
AFRICAM,4A,10130,001,Africa:  Hist & Cul,G. Ugo Nwokeji,under,1,2,0,5,0,0,1,1,0,0,0,0,1,1,0
PHILOS,25B,66595,002,Modern Philosophy,Janum Sethi; John Macfarlane,under,1,1,7,3,4,1,2,0,0,0,0,0,0,3,1
MATH,1B,58435,002,Calculus,Chen Shen; Mark Haiman,under,5,10,1,5,5,7,1,3,5,0,0,0,0,1,0
UGBA,102A,19140,002,Intro Fin Account,Rada Brooks,under,3,10,6,9,9,1,2,0,1,0,0,0,0,5,0
COLWRIT,9C,27215,001,Esp Acad Writing,Jordan Ruyle; Margi Wald,under,1,2,5,3,2,1,0,0,0,0,0,0,0,4,0
UGBA,136F,19390,001,Behavioral Finance,Konstantin Magin,under,0,2,2,0,9,8,0,0,0,0,0,0,0,4,0
UGBA,178,19430,001,Intro Internatl Bus,Daniel Himelstein,under,0,8,33,54,2,0,1,0,0,0,0,0,1,10,0
ARABIC,10,13005,001,Intens Elem Arabic,Anna Cruz; Elsa Elmahdy,under,0,4,2,0,0,0,0,0,0,1,0,0,1,2,0
ART,8,14010,002,Intro Vis Thinking,Sahar Khoury,under,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
ENV DES,9,42155,001,Intro To Env Des,Kimberly Suczynski,under,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0
THEATER,N10,80915,003,Intro To Acting,Drew Khalouf,under,0,5,0,0,7,0,0,1,0,0,0,0,0,4,0
RHETOR,103A,74345,001,Hist Of Rhet I,Dale Carrico,under,0,3,8,9,5,2,0,0,0,0,0,0,3,1,0
COLWRIT,7A,27063,104,Amer Culture Media,Margi Wald; Michael Clark,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
MATH,98,58795,001,Directed Group Stdy,Mark Haiman; Michael Wong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6
BIOLOGY,1B,18060,001,General Biology,Alan Shabel,under,4,26,40,25,19,42,10,13,5,2,2,4,0,3,2
COLWRIT,9O,27338,002,Esp Legal Writing,Gabrielle Goodwin; Margi Wald,under,1,3,4,3,1,0,0,0,0,0,0,0,0,1,1
COLWRIT,9L,27310,003,Esp Engl Thru Film,Jordan Ruyle; Margi Wald,under,0,6,2,3,0,1,3,0,1,0,0,0,1,1,0
RHETOR,R1B,74305,001,Craft Of Writing,Benjamin Lempert,under,0,3,3,3,2,2,1,0,0,0,0,0,0,1,0
NE STUD,R1A,63205,002,Read Comp Ne Stud,Carol Redmount; Linda Istanbulli,under,0,7,5,1,0,0,0,0,0,0,0,0,0,0,0
MATH,115,58925,001,Intro Number Theory,Paul Vojta,under,3,4,2,1,2,2,2,0,1,0,1,0,6,2,0
NUSCTX,10,64605,001,Intro Human Nutr,Mikelle Mccoin,under,1,3,3,2,4,4,2,7,2,0,2,0,0,12,3
RHETOR,R1B,74310,002,Craft Of Writing,Michael Mascuch; Paul Nadal,under,0,5,4,2,0,0,0,1,0,0,0,0,0,1,0
COLWRIT,W9,27195,003,Eng As A Sec Lang,Lisa Chou; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
COMPSCI,70,28795,001,Discrete Math&Prob,James Cook,under,7,39,16,26,57,25,15,17,3,0,0,0,13,4,5
COLWRIT,9L,27305,002,Esp Engl Thru Film,Gabrielle Goodwin; Margi Wald,under,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0
COLWRIT,8,27145,004,Engl As Second Lang,Jennifer Johnson; Margi Wald,under,0,8,1,1,2,0,1,0,0,0,0,0,0,4,0
UGBA,101B,19115,001,Macroeconomics,Steven Wood,under,0,8,13,13,12,17,7,7,2,0,6,0,4,23,6
ANTHRO,R5B,12160,004,Reading & Comp,Corinne Hayden; Michael D'Arcy,under,1,9,6,0,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,8,27140,003,Engl As Second Lang,Margi Wald; Thomas Mcnichol,under,0,10,0,5,1,0,0,0,0,0,0,0,1,0,0
FRENCH,1,45405,001,Elementary French,Matthew Evans; Seda Chavdarian,under,0,6,4,0,1,0,0,1,0,0,0,0,0,4,0
UGBA,102B,19180,001,Intro Manager Acct,Baris Korcan Ak,under,3,9,11,7,6,3,0,1,0,0,0,0,2,2,0
UGBA,193C,19465,001,Cpt Int'L Stdnts,Erika Walker,under,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8
INFO,155,49810,001,Intro Hi-Level Pgm,Bruce Rinehart,under,19,25,0,2,1,0,0,0,0,0,0,0,0,1,2
COLWRIT,8,27155,006,Engl As Second Lang,David Skolnick; Margi Wald,under,3,4,1,1,1,1,0,0,0,0,0,0,1,4,0
EL ENG,40,35705,001,Int Micro Circuits,Clark Nguyen; Gerd Grau,under,5,21,10,27,28,24,11,8,6,3,3,2,3,10,0
EDUC,N40AC,33305,001,Experiencing Educ,Sahara Baquedano-Lopez,under,2,11,2,0,0,1,0,1,0,0,0,0,0,0,1
EPS,20,31010,001,Earthquakes,Ingrid Johanson,under,1,3,3,3,2,2,2,0,0,0,0,1,0,2,0
PHILOS,12A,66545,001,Intro To Logic,Michael Rieppel,under,0,9,3,7,4,1,0,0,0,1,0,0,0,9,3
GREEK,15,47905,001,The Greek Workshop,Dylan Sailor; Eric Driscoll,under,2,3,1,2,2,2,1,0,0,0,0,0,1,5,0
INTEGBI,132L,50660,002,Mammal Physiol Lab,Natalia Caporale; Yuyang Mei,under,1,16,1,4,0,0,0,1,0,0,0,0,0,0,0
PHILOS,3,66535,002,Nature Of Mind,James Hutchinson; John Macfarlane,under,0,0,11,7,7,3,4,0,0,0,0,0,0,9,1
RHETOR,10,74315,001,Reason And Argument,Amy Jamgochian,under,0,6,5,5,1,1,1,0,0,0,0,0,0,0,0
ANTHRO,R5B,12145,001,Reading & Comp,Corinne Hayden; Ruth Goldstein,under,0,11,4,1,0,0,0,0,0,0,0,0,0,0,0
EDUC,39B,33665,002,Fresh/Soph Seminar,Nailah Suad-Bakari,under,0,3,3,2,4,1,2,0,0,0,0,0,0,4,0
JAPAN,10,53135,001,Inter Japan Intens,Maki Takata; Yuriko Caltabiano,under,0,5,0,1,1,0,0,0,0,1,0,0,0,5,0
LINGUIS,C146,57350,001,Lang Acquisition,Emily Cibelli; Gary Holland,under,6,6,9,2,1,1,1,0,2,0,0,0,1,4,1
COLWRIT,6I,27045,102,Conflict Res Skills,Barrie Roberts; Margi Wald,under,2,10,2,0,0,0,0,0,0,0,0,0,3,1,0
MATH,54,58680,003,Lin Alg & Diff Eqns,Kevin O'Neill; Mark Haiman,under,5,3,6,3,8,1,2,1,0,0,0,0,3,0,0
POL SCI,142A,70320,001,Middle East Pol,Mahmood Monshipouri,under,0,21,20,6,5,2,1,0,0,0,0,0,2,1,0
ECON,155,32150,001,Urban Econ,Marquise Mcgraw; Michael Jansson,under,3,15,6,5,2,1,2,5,1,0,0,0,3,5,0
BIOLOGY,1AL,18025,001,General Biology Lab,James Baxter; John Tarpey; Michael Meighan,under,1,14,14,11,18,14,3,9,4,0,4,0,2,0,0
COG SCI,N1,26605,001,Intro To Cog Sci,Paul Li,under,5,6,4,7,6,1,2,2,0,0,0,0,1,1,0
SPANISH,N3,78920,001,Intermed Spanish,Ignacio Navarrete; Victoria Robertson,under,1,3,2,2,0,1,0,0,0,0,0,0,0,4,0
COLWRIT,9P,27340,001,Esp Cr Buslawir,Barrie Roberts; Margi Wald,under,3,14,1,0,0,0,0,0,0,0,0,0,0,1,0
PSYCH,3,71515,001,How The Brain Works,Natalia Caporale,under,4,26,13,15,20,5,2,9,4,0,3,2,4,31,2
LINGUIS,R1B,57305,001,Endangered Language,Jessica Cleary-Kemp; Line Mikkelsen,under,0,10,5,1,0,0,0,0,0,0,0,0,0,0,0
MEC ENG,110,39875,001,Intro Product Dev,Donald Wroblewski,under,1,10,10,4,5,1,1,2,0,0,0,0,1,0,0
COLWRIT,9U,27385,002,Esp Tv Culture Comm,Lincoln Davis; Margi Wald,under,6,5,1,0,2,0,0,2,0,0,1,0,0,0,0
ARCH,108,13355,001,Arch Internship,Mark Schatz,under,0,9,2,1,2,0,0,0,0,0,0,0,0,4,0
FRENCH,4,45440,001,Adv Int French,Desiree Pries; Lilnda Louie,under,0,5,2,4,2,0,0,1,0,0,0,0,0,3,0
PHYSICS,7C,67485,001,Scient Engin Phys,James Little,under,0,4,4,4,9,5,5,3,2,0,2,0,0,1,1
FILM,108,44855,002,Film Genre,Russell Merritt,under,0,4,3,2,1,1,1,0,0,0,0,0,1,3,2
MCELLBI,C112,61160,001,Gen Microbiology,Adrien Burch,under,1,5,2,1,4,3,1,2,2,0,0,0,0,0,0
PHILOS,25B,66585,001,Modern Philosophy,Timothy Crockett,under,1,4,1,1,6,3,2,1,1,0,0,0,2,1,0
MEC ENG,132,39880,001,Dyn System/Feedback,George Anwar,under,2,5,1,5,5,5,0,0,0,1,0,0,1,0,0
ART,12,14030,002,Lang Of Draw,Aida Gamez,under,2,4,3,4,1,1,0,0,0,0,0,0,0,5,0
THEATER,N141,80950,001,Interm Modern Dance,Catherine Cole; Naomi Bragin,under,1,7,2,1,0,2,0,0,0,0,0,0,0,3,1
LATIN,15,55110,001,The Latin Workshop,Dylan Sailor; John Lanier,under,3,7,6,1,0,0,0,0,0,0,0,0,0,6,0
HISTORY,136AC,48970,001,Gender 20th C Us,Alison Weiss,under,0,3,3,1,3,0,0,3,0,0,0,0,0,2,0
COLWRIT,6H,27030,101,Esl Writing,Margi Wald; Teri Crisp,under,2,3,3,3,0,1,0,0,0,0,0,0,3,1,1
MATH,16A,58465,001,Anal Geo & Calculus,Kun Chen; Mark Haiman,under,2,5,1,2,8,3,2,6,2,0,1,0,1,1,0
MATH,1A,58415,002,Calculus,Jesse Elliott,under,1,6,2,1,4,1,3,1,0,0,6,0,6,3,2
ASIANST,10,16005,001,Intro To Asia,Crystal Cohen,under,0,5,6,3,1,1,1,0,0,0,0,0,1,1,0
ANTHRO,122C,12185,001,Arch Centrl America,Julie Wesp,under,1,12,7,1,1,0,0,0,0,0,0,0,0,2,0
MATH,1B,58455,004,Calculus,Mark Rinker,under,1,2,2,4,8,7,2,2,0,0,0,0,2,1,3
MUSIC,140,62168,001,Javanese Gamelan,Midiyanto Midiyanto,under,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0
INTEGBI,128,50610,001,Sports Medicine,Charles Mclaughlin,under,3,5,6,3,9,5,2,2,4,0,0,0,1,0,0
CHINESE,105,25640,001,Business Chinese,I-Hao Li,under,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0
POL SCI,157A,70403,001,Constitutl Law U.S.,Eric Schickler; Gregory Elinson,under,2,8,6,9,7,9,3,5,0,0,3,0,1,1,0
UGBA,102A,19160,004,Intro Fin Account,Dennis Geyer,under,1,2,7,14,10,5,1,1,1,0,0,0,2,14,0
COLWRIT,9R,27355,002,Esp Oral Present,Margi Wald; Rachel Kotok,under,5,8,2,0,0,0,0,0,0,0,0,0,1,2,0
UGBA,192T,19460,001,Topics In Csr,Omar Romero-Hernandez,under,1,2,12,1,4,3,0,0,0,0,0,0,0,22,0
SOCIOL,3AC,76805,001,Prin Soc: Am Cultur,Brian Powers,under,3,8,14,3,2,1,0,0,0,0,0,0,1,4,0
COLWRIT,9U,27380,001,Esp Tv Culture Comm,Ivy Mills; Margi Wald,under,0,1,2,7,3,1,0,1,0,0,0,0,0,2,0
NATAMST,151,62755,001,Nat Amer Philos,Diane Pearson,under,0,12,0,0,2,0,1,1,0,0,0,0,0,0,0
COLWRIT,9R,27350,001,Esp Oral Present,Janet Christensen; Margi Wald,under,0,8,4,0,1,0,0,0,0,0,1,0,0,0,0
PHYSICS,8A,67520,001,Intro Physics,William Golightly,under,9,15,13,10,22,15,10,6,7,1,4,1,7,0,6
MATH,53,58630,004,Multivar Calculus,Kevin Wray; Mark Haiman,under,1,10,8,7,2,3,0,1,0,0,0,0,1,0,0
UGBA,132,19360,001,Fin Instit & Mrkts,Samuel Olesky,under,1,12,8,6,8,8,2,1,0,0,1,0,0,10,0
NUSCTX,10,64615,002,Intro Human Nutr,Ruth Schrager,under,1,15,8,9,32,7,5,18,4,4,6,0,10,9,6
LINGUIS,55AC,57320,001,American Languages,Gary Holland; Tammy Stark,under,3,8,0,1,2,0,0,0,0,0,0,0,1,3,0
COLWRIT,7G,27095,101,Amer Cult Community,Jeff Mcclelland; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
MATH,54,58730,008,Lin Alg & Diff Eqns,Albert Ai; Mark Haiman,under,3,5,3,6,3,3,2,0,0,0,1,0,2,2,2
S ASIAN,R5A,78505,001,Great Books India,Jeffrey Hadler; Maria Packman,under,0,6,5,0,0,0,0,0,0,0,0,0,0,0,1
UGBA,196,19475,002,Spec Topics Bus Adm,Todd Fitch,under,2,9,2,1,0,0,0,0,0,0,0,0,0,0,0
EDUC,39B,33660,001,Fresh/Soph Seminar,Nailah Suad-Bakari,under,0,12,0,0,5,0,0,0,0,0,0,0,0,3,0
MATH,110,58895,002,Linear Algebra,Lasse Mannisto; Mark Haiman,under,3,5,3,6,2,2,1,0,1,0,4,0,6,1,2
COLWRIT,9A,27205,001,Esp Acad Research,Chisako Asakawa; Margi Wald,under,0,6,4,2,6,0,0,0,0,0,0,0,0,0,0
COLWRIT,9E,27245,002,Esp Business Engl,Margi Wald; Nancy Hunt,under,0,13,3,0,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,6E,27000,102,Esl Grammar Editing,Kaitlyn Gallagher; Margi Wald,under,0,2,3,3,1,1,1,2,0,0,1,0,3,2,1
UGBA,118,19275,002,International Trade,Steven Wood,under,1,5,7,7,10,3,4,4,2,0,1,0,9,5,0
MUSIC,20A,62110,002,Basic Musicianship,Benjamin Brinner; Rachana Vajjhala,under,1,4,0,0,1,0,0,0,0,0,0,0,0,9,1
COMPSCI,197,28865,001,Field Study,Paul Hilfinger,under,0,0,0,0,0,0,0,0,0,0,0,0,0,74,4
EDUC,188,33355,001,Latinas/Os And Ed,Sahara Baquedano-Lopez,under,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0
ANTHRO,R5B,12150,002,Reading & Comp,Annelise Morris; Corinne Hayden,under,2,10,1,1,1,1,0,0,0,0,0,0,0,0,0
COMPSCI,61AS,29435,001,Str Interp Comp Prg,Rohin Shah; Shidi Huang; Vivek Rangaswamy,under,3,1,3,5,1,2,1,2,0,1,0,0,3,3,1
MUSIC,N26AC,62130,001,Music In Amer Cul,Benjamin Brinner,under,3,9,6,2,2,1,0,0,0,0,0,0,0,12,0
FILM,151,44865,002,Auteur Theory,Eileen Jones,under,4,4,5,3,0,2,2,0,0,0,0,0,1,2,0
LEGALST,147,56435,001,Law & Economics,C. Daniel Vencill,under,5,10,4,6,4,0,1,2,1,0,0,0,0,6,0
UGBA,106,19245,003,Marketing,David Robinson,under,0,4,6,10,15,5,4,2,1,0,2,0,4,6,2
INTEGBI,116L,50570,001,Medical Parasit,Judith Sakanari,under,2,10,13,4,3,1,3,0,1,0,0,0,0,0,1
PHYS ED,1,67110,102,Pe Activities,Jason Britton,under,0,9,0,0,0,0,0,0,0,0,0,0,0,7,5
UGBA,103,19200,001,Intro To Finance,John Gonzales,under,0,23,20,14,15,5,2,6,0,0,1,0,2,6,3
EPS,N82,31030,001,Intro To Oceans,Rebecca Verity,under,0,35,0,0,17,0,0,9,0,0,9,0,8,16,2
AFRICAM,R1AN,10105,001,R & C Sum Bdg,Lindsey Herbert,under,0,1,7,4,3,0,1,0,0,0,0,0,1,0,0
CHICANO,50,25245,001,Intro Chicano Hist,Alex Saragoza; Edgar Mojica,under,0,20,15,4,1,1,0,0,0,0,0,0,0,12,0
HISTORY,N100,48929,001,Short Course Topics,Carlos Norena,under,0,3,4,2,10,4,1,0,0,0,0,0,0,11,0
ISF,W187,51625,003,Exprientl Lm Org Ct,Joel Clark,under,0,2,0,1,0,2,0,0,0,0,0,0,1,4,0
PSYCH,136,71605,001,Human Sexuality,James Mchale,under,0,57,0,0,4,0,0,2,0,0,0,0,0,1,0
PHILOS,119,66625,001,Feminism Philosophy,Alexander Madva,under,0,3,3,2,3,1,1,0,2,0,0,0,3,7,1
MUSIC,139,62167,002,World Topics,Cecil Brown,under,5,1,7,6,2,0,0,0,0,0,0,0,0,2,0
PHYSICS,7A,67405,001,Scient Engin Phys,Robert Duffin,under,2,11,2,5,12,10,2,3,2,0,1,0,1,1,1
SOCIOL,160,76855,001,Sociol Of Culture,Jill Bakehorn,under,1,10,4,7,5,1,3,1,2,0,1,1,1,2,0
AMERSTD,180D,11520,001,Race And Humor,Beth Piatote,under,0,6,2,2,3,1,0,1,1,0,0,0,4,7,1
PHYS ED,1,67115,201,Pe Activities,Toni Mar,under,0,4,0,0,1,0,0,1,0,0,0,0,1,8,6
PHILOS,110,66605,001,Aesthetics,Robert Noe,under,0,3,6,4,3,4,0,0,0,0,0,0,1,0,0
COLWRIT,9A,27208,002,Esp Acad Research,Margi Wald; Susana Leong,under,0,9,1,1,0,3,0,0,0,0,0,0,2,1,0
ANTHRO,112,12175,001,Sp Topics: Bio Anth,Patrick Beauchesne,under,3,14,9,5,0,2,1,1,1,0,0,0,0,4,0
EDUC,190,33360,001,Critical Studies,Glynda Hull,under,1,14,10,2,1,0,0,0,0,0,0,0,0,0,0
PSYCH,N140,71615,001,Development Psych,Amy Strage,under,32,31,7,3,10,3,0,2,1,0,0,0,0,0,0
UGBA,151,19400,001,Mgmt Human Resourcs,Brenda Fellows,under,1,2,2,0,2,0,2,6,7,10,4,2,7,3,1
