Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
MUSIC,158A,43471,001,Music And Computing,David Coll; David Coll,under,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1
PHILOS,25A,47334,002,Ancient Philosophy,Hannah Ginsborg; Quinn Gibson; Quinn Gibson,under,0,6,4,9,0,0,0,0,0,0,0,0,3,1,0
CHEM,3B,16770,001,Chem Struct React,Peter Marsden; Peter Marsden,under,8,23,28,18,18,14,16,13,9,0,0,1,4,2,5
UGBA,193I,14964,002,Business Abroad,David Rochlin; David Rochlin,under,1,7,9,4,0,1,0,0,0,0,0,0,0,3,1
UGBA,105,14858,001,Leading People,Janet Brady,under,1,9,14,7,3,7,3,0,0,0,0,0,0,2,0
SOC WEL,105,54910,001,Intro Chld Welf,Veronica Piper-Jefferson,under,13,2,4,0,0,0,0,0,0,0,0,0,0,5,1
MUSIC,20A,43410,005,Basic Musicianship,Matthew Hough,under,0,13,7,1,0,0,1,0,0,0,0,1,0,1,1
PHYS ED,1,47704,202,Pe Activities,Toni Mar,under,0,1,0,0,2,0,0,0,0,0,0,0,1,14,4
CY PLAN,110,18502,001,Intro To City Pln,David Amos; David Amos; Robert Cervero,under,0,10,8,1,2,7,0,1,0,0,0,0,0,2,1
NATAMST,151,44120,001,Nat Amer Philos,Diane Pearson,under,0,7,1,1,0,3,0,0,0,0,0,0,0,0,0
LINGUIS,151,39224,001,Lang & Gender,Tammy Stark; Tammy Stark,under,6,10,3,1,1,0,0,0,0,0,0,0,0,0,1
LINGUIS,153,39226,001,Speech In Society,Auburn Barron-Lutzross; Auburn Barron-Lutzross,under,0,6,3,4,1,1,0,1,0,0,0,0,1,0,0
UGBA,120AB,14886,001,Int Fin Accnting 2,Francis Stanton,under,3,2,5,0,4,3,0,0,0,0,0,0,0,2,0
MUSIC,140,43462,002,Javanese Gamelan,Midiyanto Midiyanto,under,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,6B,19464,001,Esl Academic Voca,Margi Wald; Teri Crisp; Teri Crisp,under,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0
AFRICAM,4B,10110,001,Africa:  Hist & C,Arif Gamal,under,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0
ART,26,12316,001,Mov Image Media,Lark Buckingham; Megan Buckingham,under,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0
INTEGBI,128,34530,001,Sports Medicine,Charles Mclaughlin,under,3,12,4,3,11,2,2,3,1,0,0,0,0,1,0
MUSIC,20A,43406,003,Basic Musicianship,Robert Yamasato; Robert Yamasato,under,1,14,2,1,1,1,2,1,0,0,0,0,1,9,0
SOC WEL,148,54932,001,Sub Abuse Trmt,Amanda Reiman; Amanda Reiman,under,3,9,2,2,1,1,0,0,0,0,0,0,0,5,0
MCELLBI,C112L,42792,001,Microbiology Lab,Irania Alarcon; Irania Alarcon,under,1,1,0,2,2,1,0,1,1,0,0,0,0,1,0
UGBA,196,14954,001,Spec Topics Bus Adm,Todd Fitch; Todd Fitch,under,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0
UGBA,118,14874,001,International Trade,Steven Wood,under,0,3,5,11,9,5,10,6,3,0,2,0,3,1,0
STAT,135,58750,001,Concepts Of Stat,Seema Singh Saharan,under,7,22,11,4,10,4,1,1,1,0,0,0,2,2,0
CHINESE,134,18318,001,Class Chinese Poe,Paula Varsano,under,0,6,3,4,1,0,0,1,0,0,0,0,2,0,0
COLWRIT,5D,19440,001,Engl Thru Literat,Margi Wald; Nancy Hunt,under,0,13,4,0,0,0,0,0,0,0,0,0,0,3,0
MATH,53,39788,005,Multivar Calculus,Calvin Mcphail-Snyder; Calvin Mcphail-Snyder; Lawrence Evans,under,1,5,1,2,3,2,3,1,4,0,2,0,4,0,1
ANTHRO,115,11446,001,Intro Med Anthro,Christopher Roebuck; Christopher Roebuck,under,0,6,4,1,0,0,0,1,0,0,0,0,1,0,0
COM LIT,N60AC,20108,002,Lit Amer Cultures,Marianne Kaletzky; Marianne Kaletzky; Miryam Sas,under,1,9,1,4,2,2,0,0,0,0,0,0,0,3,0
MATH,53,39780,003,Multivar Calculus,Bryan Brown; Bryan Brown; Lawrence Evans,under,0,4,5,8,2,1,2,2,2,1,2,0,2,0,2
MUSIC,N26AC,43414,001,Music In Amer Cul,Cindy Cox; Ofer Gazit; Ofer Gazit,under,11,10,3,4,2,0,0,0,0,0,1,0,0,15,0
PHYSICS,39,48123,001,Low Div Phys Sem,Eric Hunter; Eric Hunter; Holger Mueller; Sylvia Lewin; Sylvia Lewin; Thomas Mittiga; Thomas Mittiga,under,0,1,1,1,0,0,0,0,0,0,0,0,0,12,0
JAPAN,1,36102,001,Elem Japan Intens,Keiko Yukawa; Mayu Loffgren; Yuriko Caltabiano,under,1,4,3,0,0,0,0,0,0,0,0,0,1,0,2
SOCIOL,111AC,55512,001,Socio Of The Family,Mario Castillo; Mario Castillo; Michael Burawoy,under,1,6,9,5,3,2,1,1,0,0,0,0,1,1,0
MCELLBI,C64,42718,001,Exploring The Bra,Natalia Caporale; Natalia Caporale,under,3,7,4,6,4,10,7,11,0,0,3,0,2,2,0
COLWRIT,5H,19450,001,Engl Sustainabili,Carolyn Carr; Margi Wald,under,0,2,1,1,1,0,3,0,0,0,0,0,1,1,0
COLWRIT,5E,19444,002,Engl Thru Pop Mus,Margi Wald; Matthew Barclay,under,0,3,4,1,2,1,0,2,2,0,0,0,1,1,0
RHETOR,156,51824,001,Political Novel,Jerilyn Sambrooke; Jerilyn Sambrooke; Michael Mascuch; Michael Mascuch,under,0,3,3,5,2,1,0,0,0,0,0,0,0,0,0
EDUC,N190,22534,002,Critical Studies,Glynda Hull,under,1,6,1,0,1,0,1,0,0,0,0,0,1,0,0
THEATER,52AC,59516,001,Dance In Am Cultu,Jenefer Johnson,under,0,9,2,1,2,1,0,0,0,0,0,0,0,2,0
MCELLBI,32,42702,001,Intro Human Physi,Robin Ball; Robin Ball,under,1,14,6,7,9,2,4,5,1,2,0,0,3,6,1
UGBA,103,14848,002,Intro To Finance,Avinash Verma; Avinash Verma,under,3,5,7,10,7,12,3,1,0,0,2,0,1,3,0
THEATER,10,59512,003,Fund. Of Acting I,Maureen Tang; Maureen Tang,under,3,3,4,0,0,1,0,0,0,0,0,0,1,0,0
COLWRIT,N2,19410,002,Wrtg The Bridge,Kyle Livie; Kyle Livie,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
PHILOS,3,47310,001,Nature Of Mind,Alex Kerr; Alexander Kerr; John Macfarlane,under,0,0,1,1,4,0,3,2,1,0,0,0,0,4,0
ENGLISH,N117S,25722,001,Shakespeare,Kent Puckett,under,0,11,3,1,1,0,0,0,0,0,0,0,1,0,0
PHILOS,25B,47338,001,Modern Philosophy,Timothy Crockett; Timothy Crockett,under,0,2,2,1,2,2,1,1,1,0,0,0,0,0,0
UGIS,W157,59844,008,Experiential Learn,Joel Clark,under,0,24,4,0,0,0,0,0,0,0,0,0,0,5,2
GERMAN,R5B,29826,004,Reading And Comp,Deniz Gokturk; Scott Shell; Scott Shell,under,1,13,2,0,1,0,0,0,0,0,0,0,0,0,0
"S,SEASN",148,56004,001,Philhistory,Maria Barrios-Leblanc,under,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0
UGBA,106,14862,001,Marketing,Meir Karlinsky,under,2,4,10,6,9,1,2,1,1,0,0,0,1,8,0
ANTHRO,1,11402,001,Intro To Bio Anthro,Ashley Lipps; Ashley Lipps,under,2,2,3,2,4,1,1,0,0,0,0,0,0,1,0
UGIS,W157,59836,004,Experiential Learn,Joel Clark,under,0,10,3,0,0,0,0,0,0,0,0,0,0,4,2
THEATER,118AC,59530,001,"Perf, Tv, Soc Med",Abigail De Kosnik; Christian Nagler; Christian Nagler; Takeo Rivera; Takeo Rivera,under,87,32,9,7,6,0,0,4,2,0,1,1,6,49,8
STAT,155,58756,001,Game Theory,Hyunyoung Choi,under,7,14,7,12,13,15,7,6,4,1,0,1,0,4,3
MUSIC,44,43425,003,Voice Class,Candace Johnson,under,7,7,0,1,0,0,0,0,0,0,0,0,0,3,0
COLWRIT,W9,19566,001,Eng As A Sec Lang,Linda O'Roke; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
ARCH,124A,12006,001,3-D Computer Tech,Joris Komen; Joris Komen,under,0,2,5,1,0,1,0,0,0,0,0,0,1,7,0
MUSIC,44,43424,002,Voice Class,Candace Johnson,under,6,14,0,0,0,0,0,0,0,0,0,0,1,1,0
"ENE,RES",C100,24802,001,"Energy, Society",Jeffery Greenblatt,under,5,0,1,2,0,1,2,1,0,1,0,0,1,2,0
COLWRIT,6A,19458,002,Esl Acad Speaking,Margi Wald; Sepideh Hosseini; Sepideh Hosseini,under,0,4,4,4,1,0,0,0,0,0,0,0,3,0,0
INTEGBI,131L,34542,003,Human Anatomy Lab,Sunhee Kim; Sunhee Kim; Thomas Carlson; Thomas Carlson,under,2,2,3,0,0,3,1,6,0,0,2,0,0,0,1
IAS,107,35506,001,Inter Macro Theory,Mario Muzzi,under,0,2,2,0,3,1,0,1,1,0,0,0,0,0,1
ANTHRO,R5B,11438,005,Reading & Comp,Christopher Lowman; Christopher Lowman; Laurie Wilkie,under,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0
MATH,54,39800,001,Lin Alg & Diff,Christopher Miller; Christopher Miller; Lawrence Evans,under,2,6,2,2,8,4,3,4,3,0,0,0,2,0,1
ECON,182,22001,001,Intl Monet Econ,Michael Jansson,under,1,5,5,6,1,1,2,0,0,0,0,0,0,5,0
GEOG,N20,29504,001,Globalization,Ilaria Giglioli; Ilaria Giglioli; Nathan Sayre,under,3,6,8,6,10,8,5,9,3,0,2,2,1,7,0
COLWRIT,9J,19624,001,Esp Grammar Style,Lincoln Davis; Margi Wald,under,2,12,0,2,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,7G,19538,001,Amer Cult Communi,Elizabeth Boner; Elizabeth Boner; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
COLWRIT,9C,19580,001,Acad Writ-Multili,Ivona Xiezopolski; Margi Wald,under,0,1,3,4,3,3,0,0,0,0,0,0,1,1,0
SCANDIN,R5B,52306,102,Reading & Comp,Monica Hidalgo; Monica Hidalgo,under,0,7,3,3,1,1,0,0,0,0,0,0,0,0,0
ESPM,105A,26640,001,Sierra Nevada Ecol,Kevin O'Hara,under,0,12,8,11,4,1,0,0,0,0,0,0,0,0,0
EDUC,130,22522,001,Know Learn Math Sci,Edward Ham; Edward Ham,under,0,8,2,1,0,0,0,0,0,0,0,0,0,1,0
THEATER,5,59506,003,Public Speaking,Samuel Haley-Hill; Samuel Haley-Hill,under,0,17,0,0,1,0,0,0,0,0,0,0,0,2,0
COLWRIT,N2,19412,003,Wrtg The Bridge,Benjamin Spanbock,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
MATH,53,39784,004,Multivar Calculus,Cristian Mihai Munteanu; Lawrence Evans,under,4,7,4,6,5,2,1,2,0,0,0,0,1,1,1
UGIS,189,59804,001,Integrate Research,Edward Ham; Edward Ham; Nick Pleskac,under,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,9O,19634,001,Esp Legal Writing,Margi Wald; Robert Downey,under,1,10,2,2,1,0,0,0,0,0,0,0,0,4,0
SPANISH,102A,58218,001,Adv Gram And Comp,Camilo Jaramillo; Camilo Jaramillo Castrillon; Estelle Tarica,under,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0
MUSIC,N26AC,43416,002,Music In Amer Cul,Cindy Cox; Elizabeth De Martelly; Elizabeth De Martelly,under,16,14,2,1,10,2,0,0,0,0,0,0,1,10,2
UGIS,W158,59826,010,Global Citizenship,Jeroen Dewulf,under,3,10,1,1,1,0,1,0,0,0,0,0,1,8,0
COLWRIT,7K,19544,001,Amer Cult Humor,Barrie Roberts; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2
MATH,54,39828,008,Lin Alg & Diff,Doosung Park; Doosung Park; Lawrence Evans,under,4,4,4,4,6,4,2,3,2,0,1,0,2,1,0
UGBA,196,14956,002,Spec Topics Bus Adm,Ryan Sloan,under,0,13,14,2,0,0,0,0,0,0,0,0,0,0,0
VIS STD,185X,26302,001,Word And Image,Kate Hawkinson,under,3,13,7,1,1,0,1,0,0,0,0,0,0,0,0
COLWRIT,5G,19448,001,Engl Multicul Cal,John Mcclain; Margi Wald,under,0,11,4,2,0,1,0,0,0,0,0,0,0,1,0
JAPAN,7A,36106,001,Premod Japan Lit,Elizabeth Reade; Elizabeth Reade; H Horton; Harry Horton,under,0,2,2,1,3,2,0,1,0,0,0,0,0,1,0
PHYS ED,1,47706,203,Pe Activities,Priya Shah; Vishnupriya Shah,under,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0
GEOG,182,29514,001,Field Study Cities,Nathan Sayre; Peter Ekman; Peter Ekman,under,0,9,6,3,2,0,1,0,0,0,0,0,0,2,0
COLWRIT,9C,19582,002,Acad Writ-Multili,Joyce Podevyn; Margi Wald,under,0,4,6,0,3,0,1,0,0,0,0,0,0,0,0
SOCIOL,N1H,55501,001,Intro To Sociology,Laura Thomson,under,3,4,4,1,1,1,0,0,0,0,0,0,0,2,0
STAT,134,58742,001,Concepts Of Prob,Michael Jordan; Wenpin Tang; Wenpin Tang,under,3,9,4,5,14,5,1,8,4,2,3,3,3,6,6
COLWRIT,6E,19472,001,Esl Grammar Editi,Jordan Ruyle; Margi Wald,under,2,10,2,0,0,0,0,0,0,0,0,0,2,0,0
ITALIAN,1,35809,101,Elementary Italia,Giuliana Perco,under,2,1,3,1,1,1,0,0,0,0,0,0,0,3,0
UGBA,105,14861,003,Leading People,Jo-Ellen Pozner Zeitlin,under,3,9,3,4,4,2,3,1,0,0,0,0,0,2,0
COM LIT,N60AC,20110,003,Lit Amer Cultures,Keith Budner; Keith Budner; Miryam Sas,under,3,6,3,1,1,1,2,1,0,0,0,0,1,2,0
LD ARCH,130,37314,001,Sustain Landscape,Kimberlee Anderson; Kimberlee Stryker,under,0,24,4,0,0,1,0,0,0,0,0,0,0,1,0
NUSCTX,10,46306,002,Intro Human Nutr,Nastaran Faghihnia; Nastaran Faghihnia,under,4,21,39,8,7,0,3,1,0,0,0,0,1,13,1
ASAMST,138,12916,001,Topics Asn Pop Cult,Hannah Michell,under,1,4,7,0,1,1,0,0,0,0,0,0,0,1,0
ASTRON,W12,13322,001,The Planets,Burkhard Militzer,under,0,13,1,3,11,3,1,2,3,0,0,0,3,29,4
UGIS,W158,59818,006,Global Citizenship,Jeroen Dewulf,under,4,7,2,0,2,0,0,0,0,0,0,0,0,2,1
ECON,133,21973,001,Glob Ineq And Growt,Calanit Kamala; Calanit Kamala,under,0,5,3,3,3,2,1,1,0,0,0,0,0,0,1
STAT,2,58712,001,Intro To Stat,Seema Singh Saharan,under,10,43,14,4,10,3,1,3,4,0,0,0,2,7,0
UGBA,106,14868,004,Marketing,David Robinson,under,1,6,8,5,7,6,4,1,8,0,0,0,2,6,0
NWMEDIA,R1B,45802,001,New Media R&C,Greg Niemeyer; Nicholaus Gutierrez; Nicholaus Gutierrez,under,0,5,7,0,0,1,0,0,0,0,0,0,2,0,0
COLWRIT,6I,19494,001,Conflict Res Skil,Heather-Lark Curtin; Margi Wald,under,0,4,5,4,1,0,0,0,0,0,0,0,0,0,0
COMPSCI,61A,24012,001,Str Interp Cmp Pr,Brian Hou; Brian Hou; Marvin Zhang; Marvin Zhang,under,48,52,34,50,54,20,11,5,7,5,4,3,14,27,17
UGBA,190T,14942,001,Topics Innov/Design,Omar Romero-Hernandez,under,0,6,11,11,4,0,0,0,0,0,0,0,1,5,0
IAS,196,35528,005,Special Research,Alan Karras,under,1,16,6,22,0,0,0,0,0,0,0,0,0,4,0
COLWRIT,9S,19650,003,Esp Pronunciation,Ivona Xiezopolski; Margi Wald,under,1,3,4,3,6,2,0,0,0,0,0,0,0,1,0
PHYSICS,7B,48020,001,Scient Engin Phys,Michael Bloxham,under,0,13,6,7,12,8,5,10,6,0,1,0,2,0,2
IAS,150,35516,002,Adv Std In Ias,Alan Karras; Andrew Reddie; Andrew Reddie,under,0,8,1,5,2,1,2,3,0,0,0,0,1,0,1
ARABIC,30,11906,001,Intermed Arabic,Carol Redmount; Linda Istanbulli; Linda Istanbulli,under,0,6,2,0,3,0,0,0,0,0,0,0,0,1,0
COLWRIT,9V,19652,001,Esp Engl Sci Engi,John Mcclain; Margi Wald,under,0,7,6,2,2,1,0,0,1,0,1,0,0,1,0
LEGALST,100,38602,001,Foundations Legal,Christopher Kutz; Christopher Kutz,under,3,7,2,10,13,7,0,0,0,0,0,0,1,2,0
ETH STD,N180,27550,002,Sel Top Es Std Ab,Ramon Grosfoguel,under,14,23,6,5,0,0,0,0,0,0,0,0,0,0,0
INTEGBI,132L,34556,002,Mammal Physiol La,Nidhi Ahuja; Sofia Chang; Sofia Chang,under,0,9,4,4,1,0,0,0,0,0,0,0,0,0,0
PHYSICS,8A,48052,001,Intro Physics,William Golightly; William Golightly,under,11,14,5,14,15,13,7,9,4,0,2,1,4,0,5
EPS,N82,21520,002,Intro To Oceans,Kristine Okimura,under,1,2,3,0,1,1,0,0,0,2,0,0,0,0,0
ART,12,12312,002,Lang Of Draw,Aida Gamez; Aida Gamez,under,6,12,1,1,0,0,0,0,0,0,0,0,0,2,0
COLWRIT,8,19554,005,Engl As Second La,Jennifer Johnson; Jennifer Johnson; Margi Wald,under,0,7,1,1,0,0,1,0,1,0,0,0,0,0,0
COLWRIT,5K,19455,001,Culture And Media,Barbara Mcclain; Margi Wald,under,0,3,4,2,4,2,0,1,0,0,0,0,1,0,0
SCANDIN,R5B,52302,001,Reading & Comp,Ida Johnson; Ida Johnson; Karin Sanders,under,0,8,3,0,2,0,0,2,1,0,0,0,0,1,0
COLWRIT,10A,19662,001,Public Speaking,John Levine,under,0,7,3,2,0,0,0,0,0,0,0,0,0,5,0
UGBA,196,14957,004,Spec Topics Bus Adm,Ryan Sloan,under,0,7,11,3,0,0,0,0,0,0,0,0,0,0,0
AFRICAM,159,10130,001,Spec Top Afam Lit,Frederick Vincent; Frederick Vincent,under,1,6,1,0,0,0,0,0,0,0,0,0,0,3,0
FILM,25B,28206,001,History Of Film,Avy Valladares; Luis Valladares,under,3,3,4,5,1,0,0,0,0,0,0,0,0,0,0
UGBA,101A,14802,001,Microeconomic Analy,Thomas Mccullough,under,0,5,5,3,4,2,2,3,0,0,0,0,0,5,0
ASTRON,10,13304,001,General Astronomy,Gaspard Duchene,under,1,5,5,3,1,2,1,0,0,0,0,0,1,2,1
AFRICAM,159,10134,003,Spec Top Afam Lit,Ameer Loggins; Ameer Loggins; Leigh Raiford,under,0,4,2,3,3,0,0,1,0,0,0,0,0,3,0
COLWRIT,5C,19430,001,Engl Thru Film,Margi Wald; Rachel Kotok,under,4,6,4,0,1,0,1,0,0,0,0,0,0,0,0
IAS,120,35512,003,Selected Topics,Scott Bailey,under,0,4,8,10,10,8,1,0,0,0,0,0,3,6,1
ENGLISH,N180Z,25734,001,Science Fiction,Donna Jones; Donna Jones,under,0,4,6,5,1,2,1,0,0,0,0,0,0,2,0
MATH,55,39836,002,Discrete Math,Derek Hollowood; Derek Hollowood; Lawrence Evans,under,1,9,3,3,6,2,3,3,3,0,3,0,2,1,0
NWMEDIA,90,45804,001,Intro New Media,Greg Niemeyer; Lark Buckingham; Megan Buckingham,under,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0
ESPM,105D,26646,001,For Mgmt & Assess,Kevin O'Hara,under,0,6,15,11,4,0,0,0,0,0,0,0,0,0,0
MUSIC,20A,43402,001,Basic Musicianship,Amalya Lehmann; Amalya Lehmann; Cindy Cox,under,0,6,2,2,1,0,0,0,0,0,0,0,0,3,1
GWS,R1B,29002,001,Reading & Comp,Alani Hicks-Bartlett; Alani Hicks-Bartlett,under,3,8,2,1,0,0,0,0,0,0,0,0,1,0,0
ANTHRO,3AC,11420,001,Intro Soc/Cult Ac,M. George; Mary Mather George,under,3,15,13,4,12,1,0,0,0,0,0,0,0,6,0
ECON,N110,21958,001,Game Theory Soc Sci,Sandhyarani Patlolla,under,0,10,12,14,9,7,5,1,1,0,0,0,2,4,0
MATH,96,39844,001,College Algebra,Michael Wong; Michael Wong,under,2,27,3,6,10,2,4,4,0,0,2,0,0,25,29
JAPAN,10,36114,001,Inter Japan Intens,Keiko Yukawa; Maki Takata,under,0,1,5,4,1,1,0,0,0,0,0,0,0,2,1
SPANISH,1,58204,002,Elem Spanish,Caterina Riley; Caterina Riley; Miriam Hernandez-Rodriguez,under,0,4,4,0,3,1,0,0,0,0,0,0,0,2,0
EDUC,149,22528,001,Teach Lang Arts,P Pearson,under,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0
L & S,W1,38902,001,Liberal Arts,Alix Schwartz; Alix Schwartz,under,0,0,0,0,0,0,0,0,0,0,0,0,0,148,16
PHYSICS,7C,48038,001,Scient Engin Phys,Alex Frano Pereira,under,1,5,5,5,4,4,3,3,3,0,0,0,0,3,2
COLWRIT,5I,19454,002,Engl Tv Culture,Lincoln Davis; Margi Wald,under,7,10,0,0,0,0,0,0,0,0,0,0,0,1,0
HISTORY,N100,31514,003,Short Course Topi,Robert Chester,under,0,2,5,2,2,4,0,2,0,0,1,0,3,9,2
ITALIAN,R5B,35818,101,Reading & Comp,Leslie Elwell; Leslie Elwell,under,0,0,4,3,5,3,0,0,0,0,0,0,0,0,0
"S,SEASN",160,56006,001,Phil Cult Politic,Maria Barrios-Leblanc,under,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0
LINGUIS,5,39206,001,Lang & Linguistic,Andrew Garrett; Matthew Faytak; Matthew Faytak,under,0,1,10,2,4,1,1,0,0,1,0,0,1,1,0
CRWRIT,120,20402,001,Read & Write Poetry,Claire Marie Stancek; Claire Stancek,under,0,12,3,1,0,0,0,0,0,0,0,0,0,2,0
MATH,1A,39706,002,Calculus,Kyle Russ-Navarro; Kyle Russ-Navarro; Lawrence Evans,under,0,6,5,1,9,2,1,3,1,0,1,0,3,1,1
COLWRIT,9C,19584,003,Acad Writ-Multili,David Skolnick; Margi Wald,under,2,10,2,0,1,0,0,0,0,0,0,0,3,0,0
ANTHRO,169B,11458,001,Res Theo/Meth Soc,M. George; Mary Mather George,under,3,5,3,0,0,0,0,0,0,0,0,0,0,2,0
MCELLBI,C112,42786,001,Gen Microbiology,Kathleen Ryan,under,0,2,0,2,3,1,5,0,1,1,1,2,1,0,1
MATH,10B,39725,001,Methods Of Math,Lawrence Evans; Theodore Zhu; Theodore Zhu,under,0,6,1,2,0,4,0,0,2,2,0,0,0,0,0
UGBA,160,14930,001,Consumer Behavior,William Fanning,under,0,9,10,10,9,5,4,2,1,2,0,0,0,6,0
UGBA,136F,14920,001,Behavioral Finance,Konstantin Magin; Konstantin Magin,under,0,10,0,0,13,0,0,5,0,0,0,0,2,0,0
VIS STD,187A,26308,001,Freehand Drawing,Kate Hawkinson,under,3,13,1,1,1,0,0,0,0,0,0,0,0,5,0
MEC ENG,110,40538,001,Intro Product Dev,Mark Martin,under,0,6,28,8,5,1,0,0,0,0,0,0,0,2,0
IAS,106,35504,001,Inter Micro Theory,Andrew Stevens; Andrew Stevens,under,1,2,4,1,2,2,2,1,0,0,0,0,1,0,0
ENVECON,C1,22402,001,Intro To Env Econ,Claire Duquennois; Claire Duquennois,under,0,4,1,3,1,0,0,1,0,0,0,0,1,0,1
MUSIC,25A,43412,001,Music Theory,Cindy Cox; James Apgar; James Apgar,under,1,13,4,1,0,0,0,0,0,0,0,0,0,2,0
THEATER,114,59524,002,Performance Wrksh,Michael Mansfield,under,3,5,3,5,0,0,0,0,0,0,0,0,0,2,0
GWS,111,29016,002,Special Topics,Fouzieyha Towghi; Fouzieyha Towghi,under,0,6,0,1,1,0,0,0,0,0,0,0,2,0,2
SOCIOL,C112,55514,001,Sociology Religion,Matteo Bortolini,under,3,2,1,0,0,1,2,1,0,0,1,0,0,0,0
SOCIOL,113AC,55516,001,Education,Fithawee Tzeggai; Fithawee Tzeggai; Michael Burawoy,under,1,7,4,8,5,0,0,0,1,0,0,0,1,1,1
AFRICAM,39E,10118,001,Fresh/Soph Semina,Leigh Raiford; Patrick Johnson; Patrick Johnson,under,0,1,0,4,4,1,1,0,1,0,0,0,0,4,0
UGBA,103,14844,001,Intro To Finance,Donatella Taurasi,under,6,11,6,8,3,4,1,2,0,0,0,0,0,7,2
FILM,50,28210,001,Film Intr:Nonmajors,Emily Carpenter; Emily Carpenter,under,5,1,8,2,4,2,1,2,3,1,2,7,3,7,3
UGBA,103,14852,003,Intro To Finance,John Gonzales,under,0,10,7,10,7,5,2,6,1,0,1,0,2,6,3
UGIS,W157,59840,006,Experiential Learn,Joel Clark,under,0,24,2,0,0,1,0,0,0,0,1,0,0,2,1
UGIS,W158,59803,001,Global Citizenship,Jeroen Dewulf,under,0,9,1,0,0,1,0,0,0,0,0,0,0,0,1
ITALIAN,N160,35825,101,"Ital Hist, Soc, P",Giuliana Perco,under,0,7,5,1,0,0,0,0,0,0,0,0,0,2,0
ENGLISH,N166,25728,001,Special Topics,Kent Puckett,under,0,11,25,3,1,0,0,0,0,0,0,0,0,0,0
FILM,129,28220,001,Avant-Garde Film,Eileen Jones; Eileen Jones,under,1,8,1,5,1,2,1,1,0,0,0,0,2,0,1
UGIS,W157,59846,009,Experiential Learn,Joel Clark,under,0,7,1,0,0,0,0,0,0,0,0,0,0,9,4
COLWRIT,7D,19532,002,Food Culture,Margi Wald; Peter Vahle,under,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2
ASTRON,10,13310,002,General Astronomy,Chalence Safranek-Shrader,under,0,6,7,11,1,6,4,2,3,3,4,2,2,7,3
BUDDSTD,114,14506,001,Tibetan Buddhism,Alexander Von Rospatt; Kristina Anderson; Kristina Anderson,under,0,8,9,0,2,0,0,0,0,0,0,0,0,4,0
COLWRIT,9I,19618,004,Esp Conflict Res,Jennifer Burton; Margi Wald,under,1,3,5,2,0,0,0,0,0,0,0,0,0,0,0
MATH,10A,40136,001,Methods Of Math,James Robertson; James Robertson; Lawrence Evans,under,0,6,6,4,6,1,4,1,1,2,1,0,1,3,2
EDUC,N190,22532,001,Critical Studies,Glynda Hull,under,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0
LINGUIS,100,39212,001,Intro Ling Sci,Nicholas Rolle; Nicholas Rolle,under,2,5,1,3,6,2,1,0,0,0,0,0,0,2,0
MATH,16A,39734,003,Anal Geo & Calculus,Lawrence Evans; Ritwik Ghosh; Ritwik Ghosh,under,1,2,2,3,4,3,0,2,2,0,0,0,0,1,0
CHINESE,7A,18304,001,Premod Chinese Li,Paula Varsano; Yun-Ling Wang; Yun-Ling Wang,under,0,4,1,1,0,0,0,0,0,0,0,0,0,4,0
EDUC,N190,22536,003,Critical Studies,Glynda Hull,under,2,9,4,1,2,0,1,1,1,0,0,0,0,0,0
POL SCI,123B,49652,001,Topics Intntl Rel,Andrew Bertoli; Andrew Bertoli; Eric Schickler,under,1,18,20,8,4,2,1,0,0,0,0,0,0,1,0
UGBA,133,14912,001,Investments,Samuel Olesky,under,2,9,12,10,13,8,2,0,0,0,0,0,0,1,0
CHINESE,105,18314,001,Business Chinese,I-Hao Li,under,0,6,9,2,0,0,0,0,0,0,0,0,0,1,0
HISTORY,N160,31558,001,Mod Internatl Eco,Andrej Milivojevic; Andrej Milivojevic,under,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0
