Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
CHEM,221A,12728,001,Quantum Mechanics,Martin Head-Gordon; Narbe Mardirossian,grad,3,9,5,5,14,2,0,0,0,0,0,0,0,0,0
MBA,200C,08753,01A,Communications,Cort Worthington,grad,0,11,6,31,13,0,1,0,0,0,0,0,0,0,0
ARCH,238,03908,001,Dialect Poet/Tech,M Ubbelohde,grad,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
COMPSCI,262A,27000,001,Adv Topics Comp Sys,Anthony Joseph; John Kubiatowicz,grad,2,18,14,10,0,0,0,0,0,0,0,0,0,0,0
EWMBA,290V,09576,011,Corporate Strategy,Reza Moazzami,grad,1,4,5,9,2,2,0,1,0,0,0,0,0,0,0
CHEM,299,13031,016,Research,Michelle Chang,grad,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
MCELLBI,290,59722,A03,Graduate Seminar,Evan Miller,grad,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
JOURN,298,48252,008,Group Study,Paul Grabowicz,grad,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0
PHDBA,279A,09925,001,Institutions,Ernesto Dal Bo; Rui De Figueiredo,grad,0,3,2,1,3,1,0,0,0,0,0,0,0,0,0
LD ARCH,C241,48629,001,Res Methods Env Des,Peter Bosselmann,grad,3,15,2,0,0,0,0,0,0,0,0,0,0,0,0
PUB POL,290,77319,006,Spec Topics Pub Pol,Timothy Dayonot,grad,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0
CHEM,299,13058,025,Research,Phillip Geissler,grad,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0
ANTHRO,230,03012,004,Spec Top Arch,Rosemary Joyce,grad,5,8,1,0,0,0,0,0,0,0,0,0,0,1,0
PB HLTH,212A,76033,001,Intl Mat Health,Ndola Prata,grad,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
SOC WEL,200,80832,002,Human Beh & Soc Env,Paul Sterzing,grad,10,27,7,0,0,0,0,0,0,0,0,0,0,0,0
EDUC,294E,24199,001,Thesis Seminar,Heinrich Mintrop,grad,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0
CY PLAN,290,13833,00A,Topics City Plng,Miriam Zuk,grad,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0
COMPSCI,294,26100,073,Special Topics,Phillip Colella,grad,0,12,1,2,1,1,0,0,0,0,0,0,0,1,0
EL ENG,299,25831,015,Indiv Research,Jose Carmena,grad,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"ENE,RES",299,27494,002,Indiv Research,Isha Ray,grad,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0
ARCH,204A,03882,002,Final Thesis Sem,Raveevarn Choksombatchai,grad,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
MCELLBI,C262,59672,001,Adv Topics Sys Neur,Daniel Feldman; Yang Dan,grad,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
FOLKLOR,C262A,31903,001,Traditionalities,Charles Briggs,grad,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
EL ENG,298,25779,004,"Gr Stu, Sem, Gr Res",Murat Arcak,grad,0,4,0,0,0,0,0,0,0,0,0,0,0,25,0
NUC ENG,250,64063,001,Reactor Theory,Massimiliano Fratoni,grad,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0
EPS,280,19291,009,Research,William Dietrich,grad,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
CIV ENG,290I,14336,001,Civil Sys Cim,Raja Sengupta,grad,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0
GERMAN,294,37391,001,Contrastive Grammar,Irmengard Rauch,grad,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,299,03215,009,Directed Research,Christine Hastorf,grad,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
SLAVIC,210,79958,001,Old Church Slavic,David Frick,grad,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0
ARCH,260,03924,001,Intro Constrctn Grd,Dana Buntrock,grad,11,16,9,5,2,1,0,0,0,0,0,0,0,0,0
HISTART,290,05183,002,Spec Topic Art Hist,Margaretta Lovell; Patricia Berger,grad,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0
MBA,299M,09278,001,Marketing Strategy,J Villas-Boas,grad,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0
HISTORY,280D,39777,001,Adv Studies-U.S.,Mark Brilliant,grad,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0
MBA,200S,08843,03A,Data And Decisions,Lucas Davis,grad,1,11,16,15,9,5,0,0,0,0,0,0,0,0,0
FRENCH,299,32614,009,Individual Research,Michael Lucey,grad,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
COMPSCI,299,27216,073,Indiv Research,John Wawrzynek,grad,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
POL SCI,231A,73059,001,Quant Anal Pol Res,Sean Gailmard,grad,1,7,0,2,0,0,0,0,0,0,0,0,0,1,0
EL ENG,241A,26089,001,Intro Dig Inte Cir,Jan Rabaey,grad,2,7,5,3,0,0,0,0,0,0,0,0,0,0,0
EL ENG,298,25783,008,"Gr Stu, Sem, Gr Res",Ali Niknejad,grad,0,2,0,0,0,0,0,0,0,0,0,0,0,50,0
ENV DES,251,28896,001,Urban Design Method,Elizabeth Deakin; Renee Chow,grad,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0
PUB POL,290,77406,014,Spec Topics Pub Pol,James Prieger,grad,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0
HISTORY,280H,39816,001,Adv Studies-Africa,Tabitha Kanogo,grad,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
CIV ENG,218A,14249,001,Air Quality Eng,Robert Harley,grad,1,17,11,5,0,0,0,0,0,0,0,0,0,0,0
THEATER,266,88324,002,Special Topics,Shannon Jackson; Teresa Caldeira,grad,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
MBA,200S,08837,01A,Data And Decisions,Gregory La Blanc,grad,2,10,14,10,13,2,0,0,0,0,0,0,0,0,0
MBA,295M,09236,001,Bus Model Innov Ent,David Charron,grad,1,5,11,7,6,0,0,0,0,0,0,0,0,0,0
EL ENG,290D,25764,001,Semiconductor Tech,Nuo Xu,grad,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,205,08936,01A,Leading People,Don Moore,grad,1,3,35,12,9,2,0,0,0,0,0,0,0,0,0
PB HLTH,299,76708,071,Independnt Research,Lee Riley,grad,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0
CIV ENG,290,14327,002,Adv Topics In Cee,Yousef Bozorgnia,grad,0,3,4,1,0,0,0,0,0,0,0,0,0,3,0
EDUC,290A,24130,004,Sp Topic Sem: Pome,Janelle Perry,grad,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0
CIV ENG,275,14312,001,Geot Earthq Engng,Jonathan Bray,grad,2,5,11,8,7,0,0,0,0,0,0,0,0,0,0
SLAVIC,246A,79961,001,Modernism,Olga Matich,grad,0,4,2,1,1,0,0,0,0,0,0,0,0,1,0
"ENE,RES",299,27500,006,Indiv Research,John Harte,grad,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
PHYSICS,C228,69697,001,Extra Astro & Cosmo,Uros Seljak,grad,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0
SOC WEL,205,80838,001,Psychosocial Probs,Eileen Gambrill,grad,2,6,5,6,3,2,0,0,0,0,0,0,0,2,0
CIV ENG,244,14273,001,Rein Con Struc,Jack Moehle,grad,1,18,10,5,19,0,0,0,0,0,0,0,0,0,0
ARCH,205A,03888,001,"Studio One, Fall",Maria Paz Gutierrez,grad,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0
ARCH,243,03915,001,Natural Cooling,Gail Brager,grad,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
EWMBA,236G,09410,11A,Dsg Fin Mdls Th Wrk,Sarah Tasker,grad,0,0,13,17,1,0,0,0,0,0,0,0,0,0,0
HMEDSCI,298,38687,004,Group Study,John Swartzberg,grad,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0
SPANISH,280,86370,001,Sem Sp Am Lit,Francine Masiello,grad,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
EWMBA,200P,09314,001,Pfps,Clark Kellogg,grad,0,3,5,16,4,2,0,0,0,0,0,0,0,0,0
COMPSCI,299,27108,027,Indiv Research,Michael Jordan,grad,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0
PB HLTH,260A,76150,001,Princ Infect Diseas,John Swartzberg; Lee Riley,grad,3,10,6,7,4,0,0,0,0,0,0,0,0,6,0
EWMBA,206,09360,32B,Market Org & Mgmt,Peter Wilton,grad,5,12,17,13,7,6,1,0,0,0,0,0,0,0,0
COMPSCI,270,27330,001,Comb Alg & Data Str,Satish Rao,grad,8,31,7,1,1,0,0,0,0,0,0,0,0,1,0
"A,RESEC",213,01668,001,Applied Econometric,Michael Anderson,grad,0,4,6,8,7,4,0,0,0,0,0,0,0,7,0
CHEM,220A,12722,001,Thermo/Stat Mech,Christian Freeman; Phillip Geissler; Yuan-Chi Huang,grad,0,17,9,11,8,4,0,0,0,0,0,0,0,0,0
EWMBA,256,09438,001,Global Leadership,Ernest Gundling,grad,0,1,8,8,1,0,0,0,1,0,0,0,0,0,0
STAT,299,87849,011,Research,Haiyan Huang,grad,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
PUB POL,C253,77235,001,Int Ec Dev Policy,Alain Dejanvry,grad,2,9,2,2,1,0,0,0,0,0,0,0,0,0,1
ETH GRP,C375,31522,001,Critical Pedagogy,Ula Taylor,grad,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0
CHEM,299,13010,008,Research,Carolyn Bertozzi,grad,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0
EWMBA,201A,09324,32A,Microeconomics,Shachar Kariv,grad,2,6,21,16,13,4,0,0,0,0,0,0,0,0,0
ENGLISH,298,28462,001,Special Studies,Elizabeth Abel,grad,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
EL ENG,240C,25008,001,Vlsi An-Dig Interf,Bernhard Boser,grad,5,6,6,2,3,0,0,0,0,0,0,0,0,0,0
PB HLTH,252D,76143,001,Causal Inference I,Maya Petersen,grad,1,8,4,0,0,0,0,0,0,0,0,0,0,1,0
MBA,293,09107,006,Individual Study,Laura Callanan,grad,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0
EL ENG,299,25903,041,Indiv Research,Michel Maharbiz,grad,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
EDUC,271G,24076,001,Qual Research Meth,Erin Murphy-Graham,grad,0,9,4,3,0,1,0,0,0,0,0,0,0,0,0
AFRICAM,201B,00727,001,Qual Research Met,G. Ugo Nwokeji,grad,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
LD ARCH,254,48653,003,Topics In Laep,Linda Jewell,grad,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0
PUB POL,260,77241,001,Pub Lead & Mgmt,Robert Reich,grad,6,31,29,8,2,0,0,0,0,0,0,0,0,1,0
MATH,261A,54468,001,Lie Groups,Vera Serganova,grad,3,7,7,0,0,0,0,1,0,0,0,0,0,0,0
PB HLTH,245,76084,001,Intro Multivar Stat,Maureen Lahiff,grad,24,39,16,1,0,0,0,0,0,0,0,0,0,5,0
POL SCI,235,72195,001,Intro Res Methods,Laura Stoker,grad,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
PUB POL,290,77306,001,Spec Topics Pub Pol,Solomon Hsiang,grad,4,9,4,3,3,1,0,0,0,0,0,0,0,1,0
EL ENG,240A,25735,001,Lin Integ Circ,Clark Nguyen,grad,2,4,2,2,0,2,0,0,0,0,0,0,0,0,0
PB HLTH,290,76206,007,Health Seminars,Bruce Bodaken,grad,0,7,4,1,0,0,0,0,0,0,0,0,1,3,0
MBA,236G,08990,02B,Dsg Fin Mdls Th Wrk,Sarah Tasker,grad,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0
VIS SCI,212B,66469,001,Visual Neurophysiol,Michael Silver,grad,3,3,3,3,0,1,0,0,0,0,0,0,1,0,0
SOC WEL,282A,80928,005,Sem In Soc Welf Res,Neil Gilbert,grad,0,17,3,1,0,1,0,0,0,0,0,0,0,1,0
POL SCI,200,72186,001,Comp Analysis,Michael Fish,grad,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0
MATH,275,54477,001,Topics Appld Math,Nicolai Reshetikhin,grad,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0
INFO,213,41605,001,Interface Design,Tapan Parikh,grad,0,51,0,0,0,0,0,0,0,0,0,0,0,1,0
EWMBA,200C,09309,31B,Communications,Mark Rittenberg,grad,0,8,22,15,15,0,0,0,0,0,0,0,0,0,0
PB HLTH,206C,76021,001,Nutr Epidemiology,Barbara Abrams; Kristine Madsen,grad,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0
EWMBA,224A,09384,011,Managerial Acctg,Suneel Udpa,grad,0,8,3,14,5,0,0,0,0,0,0,0,0,0,0
EWMBA,202,09333,31B,Financial Reporting,Xiao-Jun Zhang,grad,0,14,11,6,21,1,0,0,1,0,0,0,0,0,0
CHEM,261A,12764,001,Organic Rxns I,Jason Pflueger; Thomas Maimone,grad,4,5,5,5,4,2,0,1,0,0,0,0,0,2,0
EWMBA,292T,09483,001,Topics In Srb,Kellie Mcelhaney,grad,0,1,0,4,9,0,0,0,0,0,0,0,0,0,0
CIV ENG,249,14276,001,Exp Meth Str Engrg,Khalid Mosalam,grad,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0
CIV ENG,251,14279,001,Oper Trans Fcilites,Michael Cassidy,grad,1,5,8,4,5,0,0,0,0,0,0,0,0,1,0
ENGIN,271,27789,003,Eng Leadership I,Lee Fleming,grad,1,11,10,18,7,1,0,0,0,0,0,0,0,0,0
AFRICAM,201D,00728,001,Theo Of Afrn Diasp,Darieck Scott,grad,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0
INFO,296A,41671,003,Seminar,Deirdre Mulligan,grad,4,2,0,0,1,1,0,0,0,0,0,0,0,1,0
PHDBA,239A,09899,001,Discrete Asst Price,Nicolae Garleanu,grad,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
EWMBA,236E,09401,011,Mergers & Acquistin,Christian Puscasiu,grad,0,2,16,11,2,1,0,0,0,0,0,0,0,0,0
PB HLTH,204D,76009,001,Community Organizng,Meredith Minkler,grad,1,5,6,0,1,0,0,0,0,0,0,0,0,7,0
HMEDSCI,211,38672,001,Narrative/Medicine,Gaetan Micco,grad,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0
JOURN,298,48237,003,Group Study,Deirdre English,grad,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0
SOC WEL,241,80880,004,Fnds Of Sw Practice,Andrew Scharlach,grad,2,11,5,3,1,0,0,0,0,0,0,0,0,0,0
EL ENG,219A,25681,001,Numerical Sim Mod,Jaijeet Roychowdhury,grad,2,4,1,2,1,0,0,0,0,0,0,0,0,1,0
BIO ENG,C222,07117,001,Adv Str Aspt Biomec,Lisa Pruitt,grad,2,2,0,4,2,0,0,0,0,0,0,0,0,0,0
CHM ENG,299,10810,19X,Research Chem Engin,Nitash Balsara,grad,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0
MBA,206,08948,01B,Intro To Marketing,Lynn Upshaw,grad,0,11,16,14,10,5,0,0,0,0,0,0,0,0,0
EWMBA,292A,09471,001,Strat Mgt Nonprofit,Colin Boyle,grad,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0
SOC WEL,250U,80898,001,Sub Abuse Trmt,Peter Manoleas,grad,1,10,6,1,0,0,0,0,0,0,0,0,0,1,0
MBA,206,08951,02B,Intro To Marketing,Lynn Upshaw,grad,0,11,14,19,10,5,0,0,0,0,0,0,0,0,0
SOC WEL,241,80874,002,Fnds Of Sw Practice,Christina Feliciana,grad,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0
MBA,200C,08759,03A,Communications,Cort Worthington,grad,0,13,13,20,17,0,0,0,0,0,0,0,0,0,0
EWMBA,292S,09480,001,Social Sector Solut,Nora Silver,grad,0,3,5,2,3,0,0,1,0,0,0,0,0,0,0
ENGLISH,250,28456,002,Research Seminars,Maura Nolan,grad,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,200P,09290,04B,Pfps,Sara Beckman,grad,0,9,12,33,6,3,0,0,0,0,0,0,0,0,0
MFE,230J,09768,001,S & F In Fin Innov,John O'Brien,grad,2,4,5,8,5,0,0,0,0,0,0,0,0,0,0
EDUC,293L,24178,002,Educ Data Anly Lab,Karen Draney,grad,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0
EWMBA,205,09342,02A,Leading People,Gary Katzenstein,grad,0,7,23,22,12,1,0,0,0,0,0,0,0,0,0
EDUC,293A,24172,001,Data Anly In Ed Res,Karen Draney,grad,8,28,2,0,0,0,0,0,0,0,0,0,0,0,0
EWMBA,201A,09315,01A,Microeconomics,Gregory La Blanc,grad,0,13,12,16,15,7,0,0,0,0,0,0,0,0,0
INFO,290A,41650,003,Special Topics-Info,Andreas Weigend,grad,2,4,1,0,1,1,0,0,0,0,0,0,0,1,0
"ENE,RES",C200,27416,001,"Energy, Society",Daniel Kammen,grad,4,19,5,4,5,3,0,1,0,0,0,0,1,6,0
OPTOM,440B,65620,001,Adv Optom Clinic,Edward Revelli; George Lee,grad,0,28,30,5,1,0,0,0,0,0,0,0,0,0,0
ARCH,241,03911,001,Res Meth Bldg Sci,Stefano Schiavon,grad,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0
LD ARCH,271,48673,001,Lit Ldscape Arc Pro,Linda Jewell,grad,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
EWMBA,200C,09312,32B,Communications,Mark Rittenberg,grad,1,6,20,21,10,0,2,0,0,0,0,0,0,0,0
IND ENG,262A,41132,001,Math Program I,Alper Atamturk,grad,0,9,11,8,4,1,0,0,0,0,0,0,0,3,0
MFE,230M,09770,001,Asst-Backd Securit,Dwight Jaffee; Nancy Wallace,grad,0,11,17,17,8,2,0,0,0,0,0,0,0,0,0
MEC ENG,290L,56341,001,Intro Nano-Biology,Lydia Sohn,grad,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,206,08954,03B,Intro To Marketing,Lynn Upshaw,grad,0,11,17,20,9,5,0,0,0,0,0,0,0,0,0
MBA,256,09026,001,Global Leadership,Ernest Gundling,grad,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0
MEC ENG,290P,56344,001,New Prod Dev Des Th,Alice Agogino,grad,3,12,10,7,2,0,0,0,0,0,0,0,0,3,0
EDUC,283F,24112,002,Urban Education,Jabari Mahiri,grad,0,19,1,0,0,0,0,0,0,0,0,0,0,1,0
MFE,230H,09762,001,Fin Risk Meas & Mgt,Yu Meng,grad,3,12,18,17,16,2,0,0,0,0,0,0,0,0,0
CHEM,260,12752,001,Reaction Mechanisms,Cheri Ackerman; Christopher Marth; Robert Bergman,grad,2,10,9,0,9,0,0,2,0,0,0,0,0,1,0
PSYCH,234D,74981,001,Theo Cog Behav Ther,Jacqueline Persons,grad,4,23,0,0,0,0,0,0,0,0,0,0,0,1,0
ANTHRO,299,03227,013,Directed Research,Rosemary Joyce,grad,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CY PLAN,299,13878,003,Indiv Study Res,Teresa Caldeira,grad,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
OPTOM,231A,65554,001,Grad Spec Clins,Christina Wilmer,grad,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
PB HLTH,C242C,76078,001,Longitud Data Analy,Alan Hubbard,grad,3,8,2,2,0,0,0,0,0,0,0,0,0,0,0
EDUC,390A,24358,001,Supervised Teaching,Christine Cziko,grad,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0
MBA,217,08966,001,Topics In Eap,Nicholas Economides,grad,0,2,9,7,1,1,0,0,0,0,0,0,0,0,0
NEUROSC,292,63572,017,Neuroresearch,Robert Knight,grad,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
PB HLTH,251D,76135,001,Applied Epi Using R,Tomas Aragon,grad,2,5,9,1,0,0,0,0,0,0,0,0,0,1,0
BIO ENG,290I,07331,003,Advanced Topics,Kevin Healy,grad,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0
ARCH,279,03945,004,Spec Top His Arch,Andrew Shanken,grad,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
EDUC,223B,23998,001,Mth/Sci/Tch Ed Prob,Andrea Disessa,grad,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0
CY PLAN,C261,13824,001,Cit Invlv City Plng,Susan Goltsman,grad,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0
MATH,249,54456,001,Alge Combinatorics,Lauren Williams,grad,2,9,1,1,2,0,0,0,1,0,0,0,0,0,0
OPTOM,200CL,65650,003,Clinical Exam,Albert Scaief; Darlene Fong; Glen Ozawa,grad,0,5,13,1,4,0,0,0,0,0,0,0,0,0,0
SOC WEL,250L,80889,001,Human Sexuality,Richard Nizzardini,grad,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0
POL SCI,271,73047,001,Amer Govnt Field Se,Eric Schickler,grad,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0
ANTHRO,250X,03038,007,Special Topics,Paul Rabinow,grad,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0
CY PLAN,205,13794,001,Intro Plng Env Law,Frederick Etzel,grad,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0
PB HLTH,292,76215,003,M.P.H. Seminar,Brenda Eskenazi,grad,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0
EWMBA,292I,09570,011,Social Investing,Lloyd Kurtz,grad,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0
MBA,254,09020,02A,Power & Politics,Cameron Anderson,grad,0,19,7,24,12,0,0,0,0,0,0,0,0,0,0
PSYCH,290I,75044,001,Seminar: Personalit,Martin Covington,grad,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0
CY PLAN,238,13803,001,Devel--Des Studio,Michael Smith-Heimer,grad,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0
PUB POL,296,77361,001,Ph.D. Seminar,Eugene Smolensky,grad,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0
IND ENG,241,41120,001,Risk Modeling Simul,Lee Schruben,grad,3,44,4,0,0,0,0,0,0,0,0,0,0,0,0
PHYSICS,250,69736,001,Special Topics,Ashvin Vishwanath,grad,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0
POL SCI,210,73074,001,Sel Tops Comp Pol,Jennifer Bussell,grad,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,250X,03035,006,Special Topics,Stefania Pandolfo,grad,1,8,1,0,0,0,0,0,0,0,0,0,0,1,0
PHYSICS,238,69716,001,Adv Amo Physics,Dan Stamper-Kurn,grad,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0
EWMBA,236B,09395,001,Invest Strat & Styl,Samuel Olesky,grad,1,7,5,8,7,0,0,0,0,0,0,0,0,0,0
PUB POL,280,77271,001,Eth Pol Power Idea,David Kirp,grad,0,9,6,2,0,0,0,0,0,0,0,0,0,1,0
MFE,230R,09774,001,Adv Comp Finance,Domingo Tavella,grad,1,3,5,3,2,0,0,0,0,0,0,0,0,0,0
CY PLAN,C213,13797,001,Transp Land Plng,Daniel Chatman,grad,0,10,10,1,0,1,0,0,0,0,0,0,0,2,0
INFO,202,41578,001,Info Org/Retrieval,Robert Glushko,grad,4,17,11,13,8,3,1,0,0,0,0,0,0,0,0
MBA,240,09005,11A,Risk Mgmt (Opt/Sim),Andrew Shogan,grad,0,10,3,5,6,0,0,1,0,0,0,0,0,0,0
MBA,292S,09077,001,Social Sector Solut,Nora Silver,grad,0,3,4,2,3,0,0,0,0,0,0,0,0,0,0
ARCH,270,03930,001,Hist Of Modern Arch,Greg Castillo,grad,1,21,8,3,3,0,0,0,0,0,0,0,0,1,0
MEC ENG,237,56287,001,Cont Nonlin Dyn Sys,John Hedrick,grad,4,9,9,3,1,0,0,0,0,0,0,0,0,0,0
MAT SCI,200A,53154,001,Survey Mat Sci,Thomas Devine,grad,1,3,5,1,2,0,0,0,0,0,0,0,0,0,0
CY PLAN,291,13965,001,Spec Proj Stu Plan,Shannon Jackson; Teresa Caldeira,grad,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
PHILOS,290,67523,007,Seminar,John Searle,grad,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
MATH,290,54525,015,Seminars,Martin Olsson,grad,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
ENGLISH,250,28453,001,Research Seminars,Colleen Lye,grad,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0
PB HLTH,290,76198,004,Health Seminars,Caricia Catalani,grad,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPM,201A,30021,001,Research Approaches,Nancy Peluso,grad,0,19,4,1,0,0,0,1,0,0,0,0,0,0,0
EWMBA,231,09393,011,Corp Finance,Susan Cheng,grad,5,4,3,6,1,0,0,0,0,0,0,0,0,0,0
INFO,298,41806,003,Directed Group Stdy,Tapan Parikh,grad,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0
LD ARCH,203,48611,001,Land Project Design,Alma Du Solier Espinosa; Jennifer Cooper,grad,7,5,7,2,1,0,0,0,0,0,0,0,0,0,0
DEVP,300,18515,001,Multdisciplinarysem,George Scharffenberger,grad,0,15,6,1,0,0,0,0,0,0,0,0,0,0,0
EDUC,290B,24154,006,Sp Topic Sem: Ellc,Anthony Mirabelli,grad,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
MBA,201A,08867,03A,Microeconomics,Carl Shapiro,grad,0,14,13,16,13,3,0,0,0,0,0,0,0,0,0
CY PLAN,256,13815,001,Healthy Cities,Jason Corburn,grad,1,21,3,3,1,0,0,0,0,0,0,0,0,4,0
HEBREW,204A,62642,001,Adv Mod Heb Lit&Cul,Chana Kronfeld,grad,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
LD ARCH,251,48638,001,Theories Of Laep,Caroline Chen,grad,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
ECON,271,23065,001,Dev And Plan Sem,Edward Miguel,grad,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0
EWMBA,290V,09573,001,Corporate Strategy,Reza Moazzami,grad,1,3,8,9,4,0,0,0,0,0,0,0,0,0,0
CHEM,299,13160,064,Research,Evan Williams,grad,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0
EWMBA,295A,09519,001,Entrepreneurship,Jack Fuchs; Kurt Beyer,grad,2,5,16,22,13,2,1,0,0,0,0,0,0,0,0
VIS SCI,201A,66430,001,Sem Vision Science,Austin Roorda,grad,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0
SOC WEL,282A,80922,001,Sem In Soc Welf Res,Melissa Martin-Mollard,grad,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0
MUSIC,249,60878,001,Interpreti Theories,Jocelyne Guilbault,grad,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
PHDBA,C279I,09926,001,Econ Of Innovation,Lee Fleming,grad,1,3,0,0,0,0,0,0,0,0,0,0,0,6,0
PB HLTH,C240D,76861,001,App Stat Genetics,Sandrine Dudoit,grad,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0
MEC ENG,C215,56256,001,Adv Str Aspt Biomec,Lisa Pruitt,grad,2,12,0,4,1,0,0,0,0,0,0,0,0,0,0
