Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
INFO,298,40515,001,Directed Group Stdy,Steven Weber,grad,0,9,2,0,0,0,0,0,0,0,0,0,0,1,0
PB HLTH,299,43038,005,Independnt Research,S Hammond,grad,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0
MBA,200C,10310,01A,Communications,Cort Worthington,grad,0,9,18,32,11,1,0,0,0,0,0,0,0,0,0
PB HLTH,290,45323,006,Health Seminars,Sharon Sagiv,grad,0,7,4,0,0,0,0,0,0,0,0,0,0,1,0
EWMBA,292T,10036,011,Topics In Srb,Omar Romero-Hernandez,grad,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W271,40438,002,Adv Data Sci Stats,Devesh Tiwari,grad,0,0,9,4,0,0,0,0,0,0,0,0,1,0,0
HMEDSCI,298,40743,003,Group Study,John Balmes,grad,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0
DATASCI,W251,40434,001,Scaling Up Big Data,Dmitry Rekesh,grad,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
ARCH,203,67443,004,Integrated Studio,Gerard Creedon,grad,0,4,5,2,2,0,0,0,0,0,0,0,0,0,0
PSYCH,299,22718,005,Research,Serena Chen,grad,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0
PHYSICS,240A,18735,001,Quantum Theo Solids,Dung-Hai Lee,grad,7,8,4,2,1,2,1,1,0,0,2,0,0,2,0
HMEDSCI,299,40739,006,Indep Study & Res,Hana Dan-Cohen,grad,0,44,0,0,0,0,0,0,0,0,0,0,0,1,0
EWMBA,296,10031,001,Special Topics,Joseph Wadcan,grad,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0
ECON,235,13971,001,Financial Econ Sem,Ulrike Malmendier,grad,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0
ECON,280B,13855,001,International Econ,Pierre-Olivier Gourinchas,grad,3,1,1,1,0,0,0,1,0,0,0,0,0,1,0
EWMBA,252,10147,011,"Negot, Conflict Res",Timothy Dayonot,grad,0,3,9,14,1,0,0,0,0,0,0,0,0,0,0
EWMBA,236G,10105,11A,Dsg Fin Mdls Th Wrk,Jennifer Herbert-Creek,grad,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0
MEC ENG,292E,44975,001,Adv Sp Topics Est,Samuel Mao,grad,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0
SOC WEL,250T,40937,001,Sw Practice In Schl,Robert Ayasse,grad,4,10,11,1,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W205,40440,005,Stor/Retriev Dat,Kevin Crook,grad,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,298,16116,004,Direct Study Grad,Alan Tansman,grad,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
CHM ENG,299,11707,019,Research Chem Engin,Wenjun Zhang,grad,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
MBA,200S,10250,03A,Data And Decisions,Lucas Davis,grad,0,15,14,14,16,5,1,0,0,0,0,0,0,0,0
PB HLTH,C233,40852,001,Healthy Cities,Jason Corburn,grad,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0
ENGIN,270A,43262,001,Organizational Beha,Daniel Himelstein,grad,0,4,16,25,15,0,0,0,0,0,0,0,0,0,0
ARCH,299,11982,004,Individual Study,C Crysler,grad,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
MBA,254,10175,02A,Power & Politics,Sameer Srivastava,grad,6,14,12,9,21,0,0,0,0,0,0,0,0,0,0
ARCH,200C,11929,001,Rep Prctic Arch Des,Kyle Steinfeld,grad,2,4,10,9,7,3,1,0,0,0,0,0,0,0,0
MEC ENG,290R,44976,001,Topics Manufcturing,Hayden Taylor,grad,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
ARCH,201,67377,006,Arch & Urban Std,James Tate,grad,0,4,6,0,3,1,0,0,0,0,0,0,0,0,0
EDUC,280A,40059,001,Proseminar,Zeus Leonardo,grad,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0
CHM ENG,240,11682,001,Thermo Pro Design,Amaresh Sahu; Carlo Carraro,grad,1,11,4,6,2,1,0,0,0,0,0,0,0,0,0
ECON,271,13848,001,Dev Econ Seminar,Edward Miguel,grad,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0
MAT SCI,200A,39460,001,Survey Mat Sci,John Morris; Kirill Popov,grad,2,11,11,2,1,0,0,0,0,0,0,0,0,1,0
EL ENG,230C,39132,001,Solid St Elec,Sayeef Salahuddin,grad,5,6,2,1,1,0,0,0,0,0,0,0,0,0,0
NAV SCI,401,18025,001,Nav Ship Systems Ii,Joshua Rothman,grad,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
EDUC,257,40213,001,Fdns Of Sport In Ed,Derek Van Rheenen,grad,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1
MBA,291T,10758,1B,Topics In Man Comm,Erica Peng,grad,3,5,5,8,5,1,0,0,0,0,0,0,0,0,0
CHM ENG,250,11657,001,Transport Processes,Bryan Mccloskey; Kyle Diederichsen,grad,3,7,4,2,8,1,0,0,0,0,0,0,0,1,0
OPTOM,200CL,40612,001,Clinical Exam,Darlene Fong; Glen Ozawa; Jennifer Seino; Robert Dister; Vikki Yu,grad,2,6,7,6,1,1,0,0,0,0,1,0,0,0,0
ANTHRO,C262A,12538,001,Traditionalities,Charles Briggs,grad,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W209,40420,001,Data Viz/Comm,Andrew Reagan,grad,0,6,2,0,2,0,0,0,0,0,0,0,1,0,0
EDUC,269B,40125,001,Cit & Democ Rsch Gp,Daniel Perlstein,grad,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
EL ENG,290T,42795,001,Signal Processing,Chunlei Liu,grad,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0
ENGIN,270B,64013,005,Tech Management,Naeem Zafar; Naeem Zafar,grad,1,14,21,14,6,2,0,0,0,0,0,0,0,0,0
DEVP,C221,23255,001,Climatechangeenergy,David Roland-Holst; Lauren Krupa,grad,4,8,5,0,0,0,0,0,0,0,0,0,0,1,0
COMPSCI,298,67354,055,"Grp Std, Sem, Res",Bjorn Hartmann,grad,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0
ARCH,299,11987,009,Individual Study,Gail Brager,grad,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0
CLASSIC,201A,44424,001,Survey Greek Lit,Leslie Kurke,grad,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
PHYSICS,221A,18983,001,Quantum Mechanics,Robert Littlejohn,grad,4,12,6,6,9,7,0,0,0,0,0,0,0,0,0
GERMAN,201E,44259,001,20th Century,Anton Kaes,grad,2,8,1,0,0,0,0,0,0,0,0,0,0,1,0
MCELLBI,292,17428,460,Research,Russell Vance,grad,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,297A,10222,001,Hlthcare 21 Century,Kimberly MacPherson,grad,0,5,14,9,7,0,0,0,0,0,0,0,0,0,0
EPS,216,14306,001,Active Tectonics,Roland Burgmann,grad,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0
ENGIN,270B,64012,004,Tech Management,Naeem Zafar; Naeem Zafar,grad,2,14,17,17,6,3,0,0,0,0,0,0,0,1,0
MUSIC,405,18011,001,Elementary Piano,Edmund Campion; Jacqueline Chew,grad,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
EWMBA,205,10022,31A,Leading People,Ming Leung,grad,5,9,16,21,10,2,0,0,0,0,0,0,0,0,0
EL ENG,236A,45013,001,Quantum & Opt Elec,Eli Yablonovitch,grad,0,5,5,2,5,0,0,0,0,0,0,0,0,1,0
JOURN,282,40538,004,Intro To Vis Journ,Paula Neudorf,grad,3,5,3,1,2,0,0,0,0,0,0,0,0,0,0
PUB POL,275,40335,001,Spatial Data & Anal,Solomon Hsiang,grad,4,8,7,1,5,2,0,0,0,0,0,0,0,5,0
EWMBA,205,10032,32A,Leading People,Ming Leung,grad,2,6,19,23,13,1,0,0,0,0,0,0,0,0,0
PUB POL,290,40271,002,Spec Topics Pub Pol,Steven Raphael,grad,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0
MBA,295A,10181,001,Entrepreneurship,Anne Leschin; Kurt Beyer,grad,1,4,4,4,3,0,0,0,0,0,0,0,0,0,0
CY PLAN,299,12070,005,Indiv Study Res,Jason Corburn,grad,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0
PUB POL,220,40358,001,Law & Pub Pol,Sean Farhang,grad,4,48,15,1,0,0,0,0,0,0,0,0,0,0,0
PHDBA,229B,10428,001,Doctor Sem Accnt Ii,Yaniv Konchitchki,grad,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0
EDUC,262B,40191,001,Schsupv:Thery Pract,Alysse Castro,grad,2,19,3,0,0,0,0,0,0,0,0,0,0,0,0
MEC ENG,290KB,39668,001,Life Cycle Thinking,Julie Sinistore,grad,9,6,2,0,0,0,0,0,0,0,0,0,0,1,0
EWMBA,292B,10045,011,Nonprofit Boards,Lynne Heinrich,grad,1,3,3,10,2,0,0,0,0,0,0,0,0,0,0
SOC WEL,241,40915,001,Fnds Multilvl Pract,Gregory Merrill,grad,6,17,1,0,1,0,0,0,0,0,0,0,0,0,0
PHDBA,239A,10378,001,Discrete Asst Price,Nicolae Garleanu,grad,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
SOC WEL,250C,46395,001,Crisis Intervention,Luna Calderon,grad,11,6,0,0,0,1,0,0,0,0,0,0,0,0,0
IND ENG,266,39384,001,Ntwk Flws & Grps,Dorit Hochbaum,grad,1,2,5,1,0,0,0,0,0,0,0,0,0,1,0
EWMBA,296,10106,012,Special Topics,Jennifer Caleshu; Rajiv Ball,grad,0,3,4,18,1,0,0,0,0,0,0,0,0,0,0
ARCH,299,11981,003,Individual Study,Margaret Crawford,grad,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
CHEM,265,11319,001,Nmr Theory & Apps,John Hartwig,grad,1,4,0,0,2,0,0,1,0,0,0,0,0,0,0
CIV ENG,281,24914,001,Engineering Geology,Robert Kayen,grad,6,9,4,2,1,1,0,0,0,0,0,0,0,0,0
DATASCI,W241,67074,003,Exp & Causal Infer,David Reiley; Douglas Hughes,grad,1,6,4,3,0,1,0,0,0,0,0,0,0,0,0
DATASCI,W207,40412,002,Applied Mach Learn,Zachary Alexander,grad,4,8,0,0,1,1,0,0,0,0,0,0,0,0,0
EWMBA,299M,10039,001,Marketing Strategy,J Villas-Boas,grad,0,6,6,6,1,0,0,0,0,0,0,0,0,0,0
EWMBA,201A,10060,31A,Microeconomics,Maximilian Auffhammer,grad,2,19,14,5,12,5,6,0,0,0,0,0,0,0,0
DATASCI,W205,40430,001,Stor/Retriev Dat,Edward Fine,grad,1,1,9,2,0,0,0,0,0,0,0,0,0,0,0
MATH,290,17218,002,Seminars,Lauren Williams,grad,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0
ECON,251,13850,001,Labor Econ Sem,Patrick Kline,grad,0,19,0,0,0,0,0,0,0,0,0,0,0,6,0
MBA,203,10258,01B,Intro To Finance,Annette Vissing-jorgensen,grad,0,12,16,16,7,3,0,0,0,0,0,0,0,0,0
ASTRON,299,13095,014,"Adv Study, Research",Peter Nugent,grad,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
IND ENG,290,39395,001,Special Topics Ieor,Naeem Zafar,grad,2,6,7,5,2,0,0,0,0,0,0,0,0,6,0
MBA,255,10725,001,Leadership,Jennifer Chatman,grad,2,9,11,8,7,4,3,1,0,1,0,0,0,0,0
VIS SCI,203A,40662,001,Geometric Optics,Daniel Harvitt,grad,1,19,21,10,12,0,0,0,0,0,2,0,0,0,0
STAT,C245D,42738,001,Comp Stat Bio & Med,Sandrine Dudoit,grad,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0
SOCIOL,201A,20559,001,Classic Soc Theory,Marion Fourcade-Gourinchas,grad,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0
CIV ENG,268E,24917,001,Civil Sys Environ,Arpad Horvath; Eric Bell,grad,7,38,3,6,5,1,0,0,0,0,0,0,0,0,0
OPTOM,213,40627,001,Evidence Based Opt,Yue Liu,grad,8,23,30,10,0,0,0,0,0,0,0,0,0,0,0
MBA,282,10239,001,Real Est Devlpmt,Dennis Williams,grad,0,6,5,9,1,0,0,0,0,0,0,0,0,1,0
MBA,256,10176,001,Global Leadership,Ernest Gundling,grad,0,2,3,3,2,0,0,0,0,0,0,0,0,2,0
AFRICAM,241,12370,001,Spec Topics,Michael Dumas,grad,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
MCELLBI,280D,21898,001,Selected Topics Mcb,Nicholas Ingolia,grad,0,21,1,0,0,0,0,0,0,0,0,0,0,1,0
MBA,205,10270,03A,Leading People,Don Moore,grad,1,11,23,10,24,1,0,1,0,0,0,0,0,0,0
JAPAN,298,16114,002,Direct Study Grad,H. Horton,grad,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
PSYCH,299,20176,024,Research,Dacher Keltner,grad,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0
MBA,201A,10346,02A,Microeconomics,Aaron Bodoh-creed,grad,6,14,13,9,22,4,0,0,0,0,0,0,0,0,0
ENGLISH,250,44472,004,Research Seminars,Elizabeth Abel,grad,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0
MBA,292N,10339,003,Nonprofit & Pubmgmt,Sara Beckman,grad,0,3,4,9,3,0,0,0,0,0,0,0,0,0,0
PB HLTH,298,43422,004,Group Study,Darlene Francis,grad,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0
POL SCI,220A,46416,0001,Theories Inter Rel,Michaela Mattes,grad,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
EDUC,293L,40133,001,Educ Data Anly Lab,Karen Draney,grad,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
MBA,290P,10215,011,Proj Mgmt Case Stud,Omar Romero-Hernandez,grad,0,4,13,20,2,0,0,0,0,0,0,0,2,3,0
MFE,293,10365,012,Individual Study,Linda Kreitzman,grad,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
MBA,252,10287,002,"Negot, Conflict Res",Juliana Schroeder,grad,6,16,18,12,15,4,0,0,0,0,0,0,0,1,0
INFO,259,46357,001,Nat Lang Processing,David Bamman,grad,2,4,6,0,6,0,0,0,0,0,0,0,0,11,0
MUSIC,410,18077,001,Vocal Technique,Deborah Jackson; Edmund Campion,grad,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0
OPTOM,231A,40646,001,Grad Spec Clins,Christina Wilmer,grad,0,13,5,1,0,0,0,0,0,0,0,0,0,0,0
PSYCH,290J,20055,001,Seminar: Social,Iris Mauss,grad,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0
MFE,230J,10369,001,Fin Innovation,Ananth Madhavan,grad,0,6,4,15,0,0,0,0,0,0,0,0,0,0,0
LINGUIS,211B,16419,001,Topics/Phon Theory,Brian Smith,grad,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
EL ENG,C220B,39136,001,Exp Adv Ctrl Des I,Andrew Packard; Francesco Borrelli,grad,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0
EWMBA,204,10137,31A,Operations,Eric Tecza; Jose Guajardo; Mitchell Plueger,grad,0,12,10,23,7,6,0,0,0,0,0,0,0,0,0
XMBA,255,10454,001,Leadership,Jennifer Chatman,grad,3,9,8,10,8,1,0,1,0,0,0,0,0,0,0
PLANTBI,299,24199,046,Graduate Research,Jill Banfield,grad,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
SLAVIC,242,45351,001,18th Cent Russ Lit,Lyubov Golburt,grad,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0
DATASCI,W207,67065,005,Applied Mach Learn,Todd Holloway,grad,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0
MBA,203,10262,04B,Intro To Finance,Raghavendra Rau,grad,0,15,16,13,10,1,0,0,0,0,0,0,0,0,0
EPS,298,23035,011,Dir Grp Study Grad,Allen Goldstein; Inez Fung,grad,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0
COMPSCI,294,45026,073,Special Topics,Phillip Colella,grad,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0
"ENE,RES",290A,45321,001,Erg Seminar,Duncan Callaway,grad,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0
CIV ENG,218A,44946,001,Air Quality Eng,Lucas Bastien,grad,4,11,11,19,5,1,0,0,0,0,0,0,0,0,0
ENGIN,270B,64014,006,Tech Management,Naeem Zafar; Naeem Zafar,grad,2,12,13,19,5,0,0,0,0,0,0,0,0,0,0
INFO,219,46440,001,Privacy & Security,Justin Tygar,grad,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0
ENGIN,270B,64011,003,Tech Management,Lee Fleming,grad,1,11,15,11,8,4,2,0,0,0,0,0,0,0,0
CHEM,261B,11215,001,Organic Rxns Ii,Bingqi Tong; Felix Fischer,grad,6,2,3,1,1,0,0,1,0,0,0,0,0,0,0
PB HLTH,204A,40880,001,Mass Communication,Lori Dorfman,grad,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0
EWMBA,290T,10114,31A,Spec Top Inn/Desgn,Angele Beausoleil,grad,0,4,26,20,5,2,1,0,0,0,0,0,0,0,0
EDUC,244B,40048,001,Meth Tchg Engl,Lanette Jimerson,grad,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
MBA,295T,10187,12,Spec Topic Entrepre,Jorge Calderon,grad,5,5,1,6,1,4,2,0,0,0,0,0,0,1,0
MBA,202,10235,03B,Financial Acct,Yaniv Konchitchki,grad,12,0,9,31,7,0,0,0,0,0,0,0,0,0,0
INFO,239,46641,001,Tech Delegation,Deirdre Mulligan,grad,2,5,6,1,0,0,0,0,0,0,0,0,0,1,0
ENGIN,295,66933,013,Comm For Engr Ldrs,Alexandre Beliaev,grad,0,4,9,3,3,0,0,0,0,0,0,0,0,0,0
MBA,295B,10179,001,Vc & Private Equity,Christopher Foote; Terry Opdendyk,grad,0,10,13,10,9,0,0,0,0,0,0,0,0,2,0
LD ARCH,C203,12129,001,Shaping Pub Realm,Walter Hood,grad,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0
PB HLTH,290,40831,001,Health Seminars,Maureen Lahiff,grad,0,39,0,0,0,0,0,0,0,0,0,0,0,2,0
SCANDIN,220,21465,001,Early Scandin Lit,Katherine Heslop,grad,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
EWMBA,292T,46313,012,Topics In Srb,Robert Strand,grad,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0
ARCH,249,11853,004,Phy Envir In Bldgs,Richard Diamond,grad,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0
MAT SCI,C208,44560,001,Biolog Perf Mats,Kevin Healy,grad,0,6,4,1,2,0,1,0,0,0,0,0,0,2,0
PB HLTH,298,43603,010,Group Study,Nina Holland,grad,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
MEC ENG,256,46835,001,Adv Combustion,Jyh-Yuan Chen,grad,1,3,11,1,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W209,40421,002,Data Viz/Comm,John Guerra Gomez,grad,0,8,2,0,0,3,2,0,0,0,0,0,0,0,0
MBA,295T,10186,001,Spec Topic Entrepre,Arman Zand; Whitney Hischier,grad,0,2,11,10,0,0,0,0,0,0,0,0,0,0,0
DATASCI,W241,40428,001,Exp & Causal Infer,Daniel Hedblom; David Reiley,grad,0,10,1,1,2,1,0,0,0,0,0,0,0,0,0
PUB POL,290,40275,006,Spec Topics Pub Pol,Brent Copen,grad,0,21,7,3,5,0,0,0,0,0,0,0,0,6,0
MBA,202,10240,01B,Financial Acct,Omri Even Tov,grad,2,15,9,4,22,4,0,0,0,0,0,0,0,0,0
ECON,C270A,13854,001,Econ Development,Aprajit Mahajan; Aprajit Mahajan; Jeremy Magruder; Jeremy Magruder,grad,0,5,3,3,1,0,0,0,0,0,0,0,0,0,0
ARCH,239,11919,001,Spec Top Thr/Crit,C Crysler,grad,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0
EL ENG,290B,41399,001,Solid State Devices,Jeffrey Bokor; Ramamoorthy Ramesh; Sayeef Salahuddin,grad,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0
CY PLAN,200,11996,001,Hist City Planning,Jeffrey Garnand; Karen Frick,grad,0,51,4,2,0,0,0,0,0,0,0,0,0,0,0
MBA,212A,10265,001,Cleantech To Market,Beverly Alexander,grad,0,4,7,8,4,0,0,0,0,0,0,0,0,0,0
CIV ENG,290,47041,001,Adv Topics In Cee,Yousef Bozorgnia,grad,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
INFO,290,67197,007,Special Topics-Info,Nancy Van house,grad,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0
EL ENG,230A,39279,001,Ic Devices,Ali Javey,grad,2,8,10,3,0,0,0,0,0,0,0,0,0,0,0
ARCH,229,67341,003,Digit Des Thry Meth,Raveevarn Choksombatchai,grad,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
MUSIC,299,17979,015,Special Study,Ken Ueno,grad,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0
PB HLTH,211,40796,001,Hlth & Human Rights,Eric Stover; -,grad,0,1,2,5,2,1,0,0,0,0,0,0,0,0,0
ANTHRO,298,12603,033,Dir Read,Karen Nakamura,grad,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0
COMPSCI,294,67081,139,Special Topics,Moritz Hardt,grad,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0
PB HLTH,218B,45305,001,Eval Hlth/Soc Systm,Julianna Deardorff,grad,0,9,12,2,2,0,0,0,0,0,0,0,0,0,0
PB HLTH,299,43333,042,Independnt Research,Kimberly MacPherson,grad,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0
HMEDSCI,200C,40725,001,Medical Curriculum,Carey Eberle; Jennifer Breckler; Judith Stanton; Tim Nicholls,grad,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0
PB HLTH,298,43605,012,Group Study,Lia Fernald,grad,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0
GLOBAL,210,46040,001,Global Ma Seminar,David Beecher,grad,0,2,1,3,2,1,0,0,0,0,0,0,0,0,0
LAW,245,45531,002,Negotiations,Elaine Rushing,grad,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
CHM ENG,295P,11681,001,Intro New Prod Dev,Iris Acosta; Keith Alexander; Steven Sciamanna; Sudhir Joshi,grad,0,35,1,0,0,0,0,0,0,0,0,0,0,1,0
EDUC,290C,40044,002,Sp Topic Sem:Dcemst,Michelle Wilkerson,grad,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,203,10260,03B,Intro To Finance,Raghavendra Rau,grad,0,11,6,12,8,8,2,1,0,0,0,0,0,0,0
COMPSCI,286A,38784,001,Intro To Database,Joseph Hellerstein,grad,2,13,2,5,5,1,0,0,0,0,0,0,0,0,0
CIV ENG,275,24930,001,Geot Earthq Engng,Ezra Setiasabda; Jonathan Bray,grad,1,7,11,10,7,0,0,0,0,0,0,0,0,0,0
HMEDSCI,265,40719,001,Epi/Reprod Twg,Ndola Prata,grad,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
POL SCI,261,46421,001,Political Behavior,Laura Stoker,grad,0,9,4,0,0,0,0,0,0,0,0,0,0,1,0
EECS,227AT,46111,001,Optimization Models,Giuseppe Calafiore; Laurent El Ghaoui,grad,3,16,4,5,4,1,0,0,0,0,0,0,0,5,0
MBA,206,10254,01B,Intro To Marketing,Clayton Critcher; Michael O'Donnell,grad,1,5,21,24,13,4,0,0,0,0,0,0,0,0,0
PB HLTH,224D,45331,001,Org Anal Hc Sector,Hector Rodriguez,grad,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
MEC ENG,C223,44516,001,Polymer Engr,Lisa Pruitt,grad,4,30,8,3,0,1,0,0,0,0,0,0,0,1,0
DATASCI,W261,40435,001,Mach Lrn At Scale,Kyle Hamilton,grad,7,2,2,2,2,1,0,0,0,0,0,0,0,0,0
PB HLTH,293,40818,001,Doctoral Seminar,Ellen Eisen,grad,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0
HISTORY,275B,46958,001,Survey-Europe,Victoria Frede-Montemayor,grad,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0
CHEM,299,11513,054,Research,Richard Saykally,grad,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
ECON,202A,13879,001,Macro Theory,Andres Rodriguez-clare; Pierre-Olivier Gourinchas,grad,3,5,9,10,8,8,0,1,0,0,0,0,0,1,0
MATH,254A,17206,001,Number Theory,Sug Woo Shin,grad,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
EDUC,283F,40189,002,Urban Education,Cherise Mcbride; Jabari Mahiri,grad,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0
VIS STD,280,12204,001,Adv Visual Studies,Anthony Dubovsky,grad,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0
CHEM,299,11437,023,Research,Matthew Francis,grad,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0
PB HLTH,207A,43450,001,Mch Nutrition,Barbara Laraia,grad,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0
VIS SCI,205,40678,001,Vis Percptn Senstiv,Susana Chung; Wayne Verdon,grad,3,23,15,9,14,2,0,0,0,0,0,0,0,0,0
PLANTBI,220C,67006,001,Micro Div & Evo,Rachel Brem,grad,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0
XMBA,252,10453,001,Negotiations,Edward Kass,grad,0,7,11,13,3,0,0,0,0,0,0,0,0,0,0
EL ENG,W240B,39172,001,Adv Analog Int Circ,Bernhard Boser,grad,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0
PB HLTH,226D,45332,001,Global Health Econ,Richard Scheffler,grad,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
HISTORY,275E,47036,001,Survey Latin Amer,Rebecca Weber,grad,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
MATH,295,16926,048,Individual Research,David Nadler,grad,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
LAW,225,45993,001,Legislation & Statutory Interp,Bertrall Ross,grad,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0
EWMBA,299,10049,01B,Strat Leadership,Jonathan Leonard,grad,3,8,16,18,10,8,0,0,0,0,0,0,0,0,0
PB HLTH,245,46238,001,Intro Multivar Stat,Lexin Li,grad,0,29,23,0,0,0,0,0,0,0,0,0,0,1,0
EL ENG,C249A,39066,001,Intro Embedded,Edward Lee; Prabal Dutta,grad,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
LD ARCH,C241,12108,001,Res Methods Env Des,Agostino Di Tommaso; Evan Elder,grad,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
MBA,293,10160,004,Individual Study,Drew Jacoby-Senghor,grad,2,16,8,2,0,1,0,0,0,0,0,0,0,0,0
SOC WEL,241,40914,004,Fnds Multilvl Pract,Valerie Shapiro,grad,7,11,1,0,4,1,0,0,0,0,0,0,1,0,0
OPTOM,298A,40622,001,Ind Grp Stud,Christina Wilmer,grad,0,13,5,1,0,0,0,0,0,0,0,0,0,0,0
EDUC,298C,67218,002,Group Study-Dcemst,Anne Cunningham Carson,grad,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
JOURN,221,40541,001,Intro Data Viz,Peter Aldhous,grad,0,7,3,0,0,0,1,0,0,0,0,0,0,0,0
