Course Subject Cd,Course Number,Section Nbr,Instr Name Concat,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
NE STD,20B,1,Haitham Mohamed,2,4,4,2,1,,,,,,,,,,,,,
SOC WEL,255,1,Claudia Albano; Jeffrey Edleson,,8,1,1,1,,,,,,,,,,2,,,
PORTUG,113,1,Candace Slater,,5,5,1,1,,,,,,,,,,1,,,
GERMAN,1,1,Laura Sacia Bonicatto; Nikolaus Euba; Nikolaus Euba,,1,3,1,,,,,1,,,,,7,,,,
FRENCH,13,1,Charlotte Bourgoin; Richard Kern,,7,1,1,,,,,,,,,,3,,1,,
RUSSIAN,3,1,Kathryn Pribble; Lisa Little,1,6,2,1,,,,,,,,,,3,,,,
COM LIT,R1B,4,Howard Fisher; Victoria Kahn,,1,2,6,2,2,,,,,,,,,,,,
FILM,140,3,Margherita Ghetti,,3,5,3,1,1,,,,,,,,,,,,
HEBREW,1B,1,Rutie Adler,,3,4,1,,,,,,,,,,4,,1,,
ASIANST,150,1,Crystal Cohen,,3,1,6,,2,,1,,,,,,,,,,
HISTORY,103S,1,Sandra Eder,,4,3,3,,,,,,,,,,2,,1,,
ISF,190,5,Earl Klee,,6,3,,2,,1,1,,,,,,,,,,
FRENCH,1,4,Frederic Dulson; Seda Chavdarian,,2,4,3,,,,,,,,,,3,,1,,
RHETOR,131T,1,Eileen Jones,3,5,3,1,,,,,,,,,,1,,,,
INTEGBI,24,2,Caroline Williams,,8,2,1,1,,,,,,,,,1,,,,
KOREAN,100B,1,Minsook Kim; Soojin Lee,,9,1,,1,,,,,,,,,1,1,,,
NE STD,1B,3,Nathalie Khankan,,4,3,2,,1,,,,,,,,4,,,,
ART,160,1,Anne Walsh,4,6,2,,,1,,,,,,,,1,,,,
PHYS ED,5,1,William Caraway,,3,,,1,,,,,,,,,8,1,,1,
POL SCI,191,4,Taeku Lee,4,6,1,1,2,,,,,,,,,,,,,
INFO,C265,1,Kimiko Ryokai,4,6,1,,,,,,,,,,,1,2,,,
NATAMST,190,1,Christian Paiz,3,3,1,2,,5,,,,,,,,,,,,
FRENCH,3,1,Emily Linares; Vesna Rodic,,5,3,3,2,,,,,,,,,1,,,,
PHYSICS,231,1,Surjeet Rajendran,4,6,,1,,,1,,,,,,,,2,,,
COLWRIT,R1A,12,Carolyn Hill,,2,2,1,6,3,,,,,,,,,,,,
SLAVIC,190,1,Irina Paperno,,10,1,1,1,,,,,,,,,1,,,,
PUB POL,290,13,William Falik,,2,6,3,2,,,,,,,,,,1,,,
ART,14,1,Stephanie Syjuco,3,4,5,,1,,,,,,,,,1,,,,
LATIN,130,1,Sara Magrin,,6,1,3,3,,,,,,,,,1,,,,
ENVECON,219B,1,Aprajit Mahajan; Michael Anderson,2,4,3,4,,1,,,,,,,,,,,,
CHINESE,10X,1,Li Liu,,5,5,1,,,,,,,,,,2,,1,,
VIS STD,204B,1,Mark Anderson,3,6,1,2,2,,,,,,,,,,,,,
PHYS ED,1,35,Russell Ahn,,3,,1,3,,,,,,,,1,7,,,,
VIS STD,100D,2,Raveevarn Choksombatchai,2,4,2,4,3,,,,,,,,,,,,,
COLWRIT,R4B,12,Linda Jensen Darling,,5,7,1,1,,1,,,,,,,,,,,
CHINESE,1A,1,Damien Donnelly,,6,6,,1,,,,,,,,,1,,1,,
MIL SCI,101,1,Daniel Morse; Stephen Suhr,3,7,3,1,1,,,,,,,,,,,,,
THEATER,174B,1,Carol Smart,,4,5,4,,,1,,,,,,,1,,,,
VIS STD,202,1,Renee Chow,1,4,6,2,2,,,,,,,,,,,,,
COM LIT,R1B,14,Layla Forrest-white; Victoria Kahn,,2,5,5,2,1,,,,,,,,,,,,
INTEGBI,C129L,1,Sue Johannessen,1,4,4,3,3,,,,,,,,,,,,,
SPANISH,163,1,Justin Davidson,,9,1,3,1,,1,,,,,,,,,,,
MUSIC,153A,1,David Pereira,,,4,3,3,3,,,,,,,,2,,,,
ITALIAN,3,1,Mara Mauri Jacobsen,4,6,3,,1,,,,,,,,,,1,,,
CHINESE,100XB,1,Chen-hui Tsai; Lihua Zhang,,4,1,4,,2,,,,,,,,4,,,,
NUC ENG,130,1,Edward Morse,1,7,2,,3,2,,,,,,,,,,,,
INTEGBI,168L,1,Carl Rothfels,4,4,5,1,,,,,1,,,,,,,,,
ENGLISH,166,1,Colleen Lye,2,5,4,,2,,,,,,,,,2,,,,
ISF,189,3,Shreeharsh Kelkar,,5,4,2,2,2,,,,,,,,,,,,
PHYS ED,4,3,Elmar Stefke,1,,,,,,1,,1,,,,,11,1,,,
COG SCI,C140,1,Keith Johnson,,,4,,6,3,1,,,,,,,1,,,,
SOC WEL,210C,1,Andrew Scharlach,,10,1,2,1,,,,,,,,,,1,,,
VIS STD,100D,5,Sarah Hirschman,2,4,3,3,3,,,,,,,,,,,,,
ART,120,1,Randy Hussong,3,6,5,1,1,,,,,,,,,,,,,
PUB POL,190,11,Peter Schuck,,,6,4,3,1,,,,,,,,2,,,,
PUB POL,290,16,Meredith Sadin,1,4,8,,2,,,,,,,,,,1,,,
FILM,180,1,J Kopell,,11,1,1,2,1,,,,,,,,,,,,
LD ARCH,102,1,Carl Kullmann,2,4,6,3,,,,,,,,,1,,,,,
POL SCI,C196A,1,Marc Sandalow,,8,3,1,,1,,,,,,,,3,,,,
SCANDIN,R5B,1,Jenna Coughlin; Jonas Wellendorf,,7,1,5,2,1,,,,,,,,,,,,
RHETOR,R1B,3,Ivy Mills; Kfir Cohen,,5,1,5,3,2,,,,,,,,,,,,
COLWRIT,R4B,4,David Wiese,2,5,7,1,1,,,,,,,,,,,,,
ENGIN,295,2,Alexandre Beliaev,5,3,3,2,3,,,,,,,,,,,,,
GEOG,181,1,John Stehlin,,10,3,,,,1,,,,1,,,1,,,,
ANTHRO,189,2,Samuele Collu,1,10,3,,,,,,,,,,,1,1,,,
VIS STD,269,1,Mark Anderson,2,8,2,,1,,,,,,,,,,3,,,
HIN-URD,1B,1,Pranjali Sirasao,1,10,3,1,,,,,,,,,,,1,,,
VIS STD,245,1,M Ubbelohde,2,10,1,1,2,,,,,,,,,,,,,
GPP,105,2,Clare Talwalker,,5,5,3,2,,1,,,,,,,,,,,
SPANISH,111B,1,Ignacio Navarrete,,6,2,6,,,,,,,,,1,1,,,,
RHETOR,135T,1,Eileen Jones,,7,4,3,1,,,,,,,,,1,,,,
ISF,190,1,Earl Klee,,10,1,3,1,1,,,,,,,,,,,,
GPP,150,1,Cecilia Lucas,1,7,5,2,1,,,,,,,,,,,,,
SPANISH,179,1,Justin Davidson,,6,6,2,1,,,,,1,,,,,,,,
ENGLISH,R1B,14,Katherine Snyder; Raphael Magarik,,1,3,4,7,1,,,,,,,,,,,,
PUB POL,C285,1,Christopher Poresky; Karl Van Bibber; Michael Nacht,,1,2,,4,7,,,,,,,,2,,,,
NE STD,100B,1,Haitham Mohamed,,6,3,1,5,,,,,,,,,,1,,,
INFO,290,8,Joshua Blumenstock,2,6,4,2,,,,,,,,,,,3,,,
SLAVIC,R5B,1,Antje Postema,,9,4,2,1,1,,,,,,,,,,,,
CHINESE,1B,3,Chen-hui Tsai; Chunhong Xie; Hsinyu Lin,,10,4,,1,,,,,,,,,1,,1,,
LINGUIS,1B,1,Sherry Hicks,6,6,1,3,1,,,,,,,,,,,,,
FRENCH,R1B,4,Matthew Evans; Susan Maslan,,4,8,3,1,1,,,,,,,,,,,,
MCELLBI,210,1,Donald Rio; Jeremy Thorner,1,4,4,5,3,,,,,,,,,,,,,
CY PLAN,290,00D,Gabriel Metcalf,6,5,2,,,,,1,,,,,,,3,,,
COLWRIT,R4B,5,Benjamin Spanbock,,4,4,6,2,,,,,1,,,,,,,,
SLAVIC,R5A,2,Caroline Brickman; Lyubov Golburt,,2,6,4,3,2,,,,,,,,,,,,
SLAVIC,R5A,4,Jennifer Flaherty; Lyubov Golburt,,4,7,4,1,,,,,,,,1,,,,,
PUB POL,190,2,Jaclyn Chambers; Jennifer Skeem,,4,8,2,2,1,,,,,,,,,,,,
COM LIT,R1A,4,Matthew Gonzales; Victoria Kahn,,1,5,5,3,3,,,,,,,,,,,,
SCANDIN,R5B,6,Jonas Wellendorf; Zachary Blinkinsop,2,9,1,2,3,,,,,,,,,,,,,
CELTIC,125,1,Thomas Walsh,,11,3,,,,,,,,1,,,1,,1,,
ENGLISH,R1B,3,Jason De Stefano; Katherine Snyder,,5,5,5,1,1,,,,,,,,,,,,
THEATER,R1A,1,Julia Havard; Susan Kwan,,6,4,5,,1,1,,,,,,,,,,,
CHINESE,101,2,I-Hao Li,,7,5,1,,,,,,,,,,3,,1,,
UGBA,190T,2,Sara Beckman,,2,9,4,,1,,,,,,,,,,1,,
PHYS ED,1,33,Russell Ahn,,2,,1,2,,,,,,,,,11,1,,,
ENGLISH,R1B,2,Katherine Bondy; Katherine Snyder,,5,2,8,2,,1,,,,,,,,,,,
THEATER,R1B,5,Srijani Ghosh,1,9,2,5,1,,,,,,,,,,,,,
UGIS,188,1,Edward Ham,4,9,3,1,,,,,,,,,1,,,,,
THEATER,R1A,2,Christian Nagler; Susan Kwan,1,8,4,3,2,,,,,,,,,,,,,
ISF,190,4,Shreeharsh Kelkar,,8,3,3,2,2,,,,,,,,,,,,
STAT,89A,1,Michael Mahoney,,5,,2,1,,,,,,,,,6,,4,,
HISTART,R1B,7,Ivy Mills,,4,6,6,1,,,1,,,,,,,,,,
JAPAN,10B,2,Maki Takata; Noriko Wallace,,2,3,,2,,1,,,,,,,10,,,,
KOREAN,10BX,1,Junghee Park; Kijoo Ko,,8,7,1,1,,,,,,,,,1,,,,
SPANISH,102A,1,Victoria Robertson,,7,3,3,3,,,,,,,,,2,,,,
FRENCH,4,1,Simon Rogghe; Vesna Rodic,,12,1,2,1,,,,,,,,,2,,,,
ANTHRO,R5B,3,Jeremy Soh; Laurie Wilkie,2,3,7,4,2,,,,,,,,,,,,,
COM LIT,R1B,8,Marianne Kaletzky; Victoria Kahn,,3,2,4,7,2,,,,,,,,,,,,
ANTHRO,R5B,1,Laurie Wilkie; Stephen Mc Isaac,1,8,5,3,,,1,,,,,,,,,,,
THEATER,R1B,8,Sima Belmar,,7,6,2,1,2,,,,,,,,,,,,
COM LIT,R1A,6,Vanessa Brutsche; Victoria Kahn,,2,4,5,5,2,,,,,,,,,,,,
SPANISH,4,3,Elena Fernandez Fernandez; Miriam Hernandez-rodriguez,,,7,2,5,2,,,,,,,,2,,,,
UGIS,303,1,Edward Ham; Elisa Stone,1,9,4,4,,,,1,,,,,,,,,,
ART,180,1,Michelle Ott,1,14,2,,,1,,,,,,,,1,,,,
PHYS ED,2,1,Elmar Stefke,1,,2,,,1,,,,,,,,13,2,,,
FRENCH,3,6,Daniel Hoffmann; Vesna Rodic,2,7,1,,3,,,,,,,,,6,,,,
INTEGBI,132L,6,Austin Peck; Daniela Kaufer; Erik Sathe,,4,10,3,,1,,,,,,,,1,,,,
THEATER,10,3,Scott Wallin,,12,1,,4,,,1,1,,,,,,,,,
JAPAN,1B,8,Kayoko Imagawa; Maki Takata; Yuriko Caltabiano,,10,3,2,3,,,,,,,,,1,,,,
PACS,190,1,Tetsushi Ogata,,5,11,1,2,1,,,,,,,,,,,,
SPANISH,135,2,Ivonne Del Valle,1,8,9,1,,,,,,,,,,1,,,,
NUC ENG,170A,1,Ralph Berger,3,9,5,2,,1,,,,,,,,,,,,
CHINESE,112,1,I-Hao Li,,14,1,2,,,1,,,,,,,2,,,,
ITALIAN,2,1,Arthur Lei; Giuliana Perco,,7,3,,4,2,,,,,,,,4,,,,
COLWRIT,110,1,Teri Crisp,,10,4,4,1,,,,,,,,,,,,1,
DES INV,190,2,James Pierce,3,5,7,2,,,,,,,,,,3,,,,
MATH,H113,1,Mariusz Wodzicki,,15,,,,,,,,,,,2,1,1,1,,
SOCIOL,137AC,1,Michel Gelobter,4,8,2,,1,,,,,,,,,5,,,,
SPANISH,25,2,Daylet Dominguez; Megan Briggs Magnant,,5,5,3,3,,,,,,,,,4,,,,
INTEGBI,132L,1,Austin Peck; Daniela Kaufer; Erik Sathe,1,15,2,1,,,,,,,,,,1,,,,
THEATER,100,1,Elizabeth Wymore,,2,10,6,,,,,,,,,,1,,1,,
KOREAN,100BX,1,Soojin Lee,2,12,3,1,,,,,,,,,,2,,,,
ENVECON,C151,1,Benjamin Faber,,3,2,6,8,,1,,,,,,,,,,,
KOREAN,102,1,Junghee Park,,12,5,,,1,1,,,,,,,1,,,,
MUSIC,25A,1,David Pereira; Jeremy Wexler,,9,3,2,2,,,,,,,,,4,,,,
SPANISH,3,4,Miriam Hernandez-rodriguez; Tanya Varela,,,6,2,,1,,,,,,,,10,1,,,
OPTOM,200DL,2,Darlene Fong; Glen Ozawa; Vikki Yu,,2,3,9,5,,,,,,1,,,,,,,
SPANISH,25,3,Daylet Dominguez; Flor Lopez Malagamba,,2,8,2,6,,,,,,,,,2,,,,
MAT SCI,242,1,Joel Ager,6,5,7,2,,,,,,,,,,1,,,,
GERMAN,R5B,2,Karen Feldman; Michael Fragomeni,,6,11,1,2,1,,,,,,,,,,,,
ECON,210A,1,Barry Eichengreen; James Delong,,5,6,6,2,2,,,,,,,,,,,,
EL ENG,227AT,1,Laurent El Ghaoui,3,5,4,4,,,,,,,,,,,5,,,
FRENCH,102,1,Nelly Timmons,2,11,5,,1,,,,,,,,,,2,,,
PHYS ED,1,44,Lon Rork,,,1,,,1,,,,,,,,14,3,2,,
PHYS ED,3,9,Richard Morris,,5,,1,,,,,,,,,,13,1,1,,
ANTHRO,128,1,Kevin Gibbs,1,9,7,3,,,1,,,,,,,,,,,
UGBA,192B,1,Alicia Perez; Colin Lacon,,3,7,9,1,,,,,,,,,1,,,,
ENGLISH,180L,1,Geoffrey O'Brien,1,7,5,3,,5,,,,,,,,,,,,
EDUC,390C,1,Elisa Salasin; Sonal Patel,5,12,1,2,1,,,,,,,,,,,,,
LD ARCH,289,1,Iryna Dronova,4,8,,2,,,,,,,,,,1,7,,,
PLANTBI,101L,1,Alyssa Anderson; Mary Wildermuth,1,12,7,1,,,,,,,,,,,,,,1
OPTOM,200DL,1,Brian Wolff; Glen Ozawa; Vikki Yu,1,6,4,8,3,,,,,,,,,,,,,
CIV ENG,277,1,Daniel Hutabarat; Raymond Seed,3,10,6,2,1,,,,,,,,,,,,,
PHYS ED,1,8,Dini Wong,,6,,,,,,2,,,,,1,12,,1,,
ANTHRO,162,1,Jeana Jorgensen,,15,,2,4,,,,,,,,1,1,,,,
POL SCI,109P,1,Pamela Duffy; Shad Turney,,6,5,4,6,2,,,,,,,,,,,,
PHYS ED,1,17,Dini Wong,,2,,,,1,,,,,,,,18,1,1,,
KOREAN,1A,1,Meehyei Lee; Minsook Kim,1,12,8,1,,,,,,,,,,1,,,,
MUSIC,20A,6,Kayla Cashetta; Matthew Hough,,14,3,1,,,,,,,,,,3,,2,,
CHM ENG,195,35,Jeffrey Reimer; Marjorie Went; Meron Tesfaye,2,14,4,2,,,,,,,,,,1,,,,
IND ENG,290,5,Lee Fleming; Stewart Liu,1,4,9,4,5,,,,,,,,,,,,,
CY PLAN,230,1,Carol Galante,4,6,6,4,,,,,,,,,,,3,,,
PHYS ED,4,1,Elmar Stefke,2,,,,,,1,,,,,,,17,2,1,,
PHYS ED,4,7,William Caraway,,7,,1,1,,,,,,,,,14,,1,,
NUSCTX,170,2,Barry Shane; Danica Chen; Siti Nur Sarah Morris,6,10,1,4,3,,,,,,,,,,,,,
PHYS ED,3,12,William Caraway,,3,,1,,,1,,,,,,,18,1,,,
PHYS ED,3,11,Lon Rork,,5,2,,,,,,,,,,,15,1,1,,
THEATER,180,1,Susan Kwan,2,19,1,,1,,,,,,,,,,,1,,
COG SCI,88,1,Yang Xu,17,,2,,,1,,,,,,,,3,,1,,
RHETOR,121,1,Ramona Naddaff,1,8,9,5,1,,,,,,,,,,,,,
JAPAN,80,1,Mikiko Soga,5,7,5,,,,1,,,,,,,6,,,,
NUC ENG,C285,1,Christopher Poresky; Karl Van Bibber; Michael Nacht,4,6,6,4,4,,,,,,,,,,,,,
ENGLISH,114A,1,Jennifer Miller,1,11,6,3,3,,,,,,,,,,,,,
PHYS ED,1,14,Dini Wong,,5,,,,,,2,1,,,,,15,1,,,
EL ENG,232,1,Ming-Chiang Wu,5,10,2,5,,,,,,,,,,,2,,,
OPTOM,200DL,3,Glen Ozawa; Kerri Yoshiyama; Vikki Yu,,2,8,7,6,1,,,,,,,,,,,,
EDUC,190AC,1,Erin Murphy-Graham; Sophia Sobko,1,17,4,1,2,,,,,,,,,,,,,
PB HLTH,206B,1,Barbara Laraia,5,14,,3,2,1,,,,,,,,,,,,
AFRICAM,139,2,Janelle Perry,,9,8,2,4,,,,,,,,,2,,,,
COLWRIT,25AC,1,Margi Wald,,17,1,2,1,,,,,,,,,4,,,,
SPANISH,107B,1,Michael Iarocci,,7,10,3,4,1,,,,,,,,,,,,
PHYS ED,1,23,Jason Britton,,8,1,2,,,,,,,,,,12,2,,,
SOC WEL,280,1,Erin Kerrison,,18,1,3,,,,,,,,,,,2,,1,
NUSCTX,170,1,Barry Shane; Danica Chen; Zhifang Zheng,2,8,7,4,4,,,,,,,,,,,,,
EDUC,188F,1,Derrika Hunt; Sahara Baquedano-Lopez,8,9,5,2,,,,,,,,,,2,,,,
ENGLISH,165,1,Hertha Wong,,9,9,5,,1,,,,,,,,2,,,,
SOC WEL,244,1,Jennifer Jackson,2,17,4,2,1,,,,,,,,,,,,,
ART,119,1,Amanda Eicher,2,21,1,1,,,,,,,1,,,,,,,
ASAMST,151AC,1,Young Shin,6,12,6,,,,,1,,,,,,1,,,,
NATAMST,145,1,Carolyn Chen,1,16,5,2,,,,,,,,,,2,,,,
IND ENG,290,6,Naeem Zafar,4,8,5,2,,,,,,,,,,,7,,,
PB HLTH,250C,1,Patrick Bradshaw,3,15,3,2,,,,,,,,,,,3,,,
LEGALST,39D,2,Alan Pomerantz,11,11,,2,1,,,,,,,,,1,,,,
PHYS ED,2,19,William Caraway,,1,,3,1,,,,,,,,,20,1,,,
ESPM,150,2,Paolo D'odorico,,4,16,3,1,,,,,,,,,2,,,,
ENGLISH,119,1,Janet Sorensen,,11,8,6,1,,1,,,,,,,,,,,
CY PLAN,260,1,Carolina Reid,2,21,2,1,,,,,,,,,,,1,,,
SOC WEL,282B,1,Paul Sterzing,,18,4,1,2,,,,,,,,,,3,,,
RHETOR,176,1,Aaron Wintroub,1,15,5,5,2,,,,,,,,,,,,,
UGBA,195T,1,Whitney Hischier,,,18,6,1,1,,,,,,,,2,,,,
SOCIOL,7,1,Michael Burawoy; Mudit Kakkar,11,6,4,2,,,,,,,,,,5,,,,
UGBA,192T,2,Faris Natour; Roger McElrath,,9,6,5,3,,,,,,,,,5,,,,
ENGIN,295,9,Alexandre Beliaev,9,2,10,6,2,,,,,,,,,,,,,
STAT,230A,1,Peng Ding,,5,8,6,6,4,,,,,,,,,,,,
UGBA,100,3,Krystal Thomas,1,2,16,9,1,,,,,,,,,,,,,
UGBA,157,1,Brandi Pearce,,14,9,,,2,,,1,,,,,3,,,,
FILM,R1A,1,Renee Pastel; Simona Schneider; Weihong Bao,,3,12,7,5,2,,,,,,,,,,,,
PSYCH,290Q,1,Thomas Griffiths,18,5,2,1,,,,,,,,,,,3,,,
ENGIN,295,3,Alexandre Beliaev,2,11,9,8,1,,,,,,,,,,,,,
UGBA,127,1,Tiffany Rasmussen,,11,7,5,2,,,,,,,,,6,,,,
ENGIN,295,8,Alexandre Beliaev,3,6,14,6,2,,,,,,,,,,,,,
UGBA,179,1,Daniel Himelstein,,3,18,8,1,,,,,,,,,1,,,,
DES INV,15,1,Robert Hennigar,,4,21,4,,,,,,,,,,1,,1,,
ENGIN,295,5,Alexandre Beliaev,1,17,7,5,1,,,,,,,,,,,,,
PHYSICS,5BL,2,Amin Jazaeri; -,6,20,2,2,,,,1,,,,,,,,,,
ASAMST,R2A,1,Anna Leong,,9,12,7,2,1,,,,,,,,,,,,
PB HLTH,223E,1,Kimberly MacPherson,2,18,9,1,1,,,,,,,,,,,,,
RHETOR,R1A,3,Bessie Young; Ivy Mills; Ryan Ikeda,,7,15,5,3,,,,,,1,,,,,,,
UGBA,169,1,Yuichiro Kamada,5,3,12,7,4,,,,,,,,,,,,,
TIBETAN,115,1,Jann Ronis,,7,10,8,1,,,,,,,,,6,,,,
PB HLTH,227A,1,Kimberly MacPherson,9,17,3,2,,,,,,,,,,,1,,,
RHETOR,R1B,5,Giancarlo Cornejo Salinas; Ivy Mills; Suzanne Li Puma,1,13,14,2,2,,,,,,,,,,,,,
ENGIN,295,1,Alexandre Beliaev,1,13,12,5,,1,,,,,,,,,,,,
UGBA,152,1,Timothy Dayonot,,6,15,5,3,,,,,,,,,3,,,,
UGBA,119,1,Frank Schultz,,12,6,9,4,1,,,,,,,,,,,,
ENGIN,295,7,Alexandre Beliaev,6,10,12,3,1,,,,,,,,,,,,,
FILM,R1B,1,Dolores Mcelroy; Kelly Norris; Weihong Bao,,6,9,10,5,2,,,,,,,,,,,,
MEC ENG,233,1,Mark Mueller,2,21,3,5,,,,,,,,,,,1,,,
PHYS ED,1,7,Toni Mar,,8,,,1,,,,,,,,1,19,,3,,
INFO,247,1,Marti Hearst,1,21,4,6,1,,,,,,,,,,,,,
IND ENG,190D,1,Ikhlaq Sidhu,2,12,5,,,,,,,,,,,13,1,,,
FILM,R1B,5,Justin Vaccaro; Kaitlin Forcier; Weihong Bao,2,7,15,7,2,,,,,,,,,,,,,
IND ENG,290,3,Ikhlaq Sidhu,3,13,13,1,,,,,,,,,,,3,,,
UGBA,191P,1,Cort Worthington,,8,13,7,4,,,,,,,,,1,,,,
UGBA,178,1,Daniel Himelstein,,4,12,12,4,,,,,,,,,1,,,,
ESPM,72,1,Van Butsic,,22,4,3,,,,,1,,,,,3,,,,
UGBA,191P,2,Cort Worthington,,10,11,7,4,,,,,,,,,2,,,,
PHYS ED,1,12,Toni Mar,,6,,,1,,,,,,,,,25,1,1,,
VIS STD,230,1,Neyran Turan,,11,9,12,2,1,,,,,,,,,,,,
UGBA,190T,3,Clark Kellogg,,12,10,5,4,,,,,,,,,4,,,,
KOREAN,153,1,Youngmin Kwon,13,7,9,4,,,,,,,,,,2,,,,
CIV ENG,247,1,Abolhassan Astaneh-Asl; Xin Qian,3,20,10,,1,1,,,,,,,,,,,,
PHYS ED,4,4,Lon Rork,,7,,,,,,1,,,,,,25,1,1,,
EDUC,130,1,Dor Abrahamson,6,23,4,1,,1,,,,,,,,,,,,
PHYS ED,2,10,Toni Mar,,4,,,,,,,,,,,,25,2,4,1,
PHYS ED,1,26,Toni Mar,,4,2,,,,,,,,,,,26,2,3,,
PHYS ED,2,9,Toni Mar,,7,,,3,,,,,,,,,15,5,8,,
LEGALST,152AC,1,Keith Hiatt; Renata Barreto-Montenegro,5,8,,8,16,,,,,,,,,2,,,,
CIV ENG,227,1,Benshun Shao; Stephen Mahin,5,29,3,,1,,,,,,,,,,2,,,
CY PLAN,207,1,Paul Waddell,13,15,9,2,,,,,,,,,1,,,,,
COM LIT,60AC,1,Karina Palau,,19,2,3,2,,,,,,,,,15,,,,
BIO ENG,121,1,Dorian Liepmann,7,17,10,5,2,,,,,,,,,,,,,
PHYSICS,211,1,Dung-Hai Lee,9,9,10,10,3,,,,,,,,,,,,,
MEC ENG,204,1,Omar Romero-hernandez,,13,17,9,1,,,,,,,,,,3,,,
PB HLTH,218B,1,Julianna Deardorff,,23,9,5,2,,,,,,,,,,4,,,
INFO,290T,1,Zachary Pardos,16,25,1,,,,,,,,,,,1,2,,,
ENGLISH,180A,1,Georgina Kleege,,22,3,9,7,,,,,,,,,4,,,,
PUB POL,240B,2,Rucker Johnson,6,10,16,7,8,,,,,,,,,,,,,
CIV ENG,295,1,Dong Zhang; Scott Moura,2,32,9,3,,,,,,,,,,,2,,,
PUB POL,210B,1,Daniel Acland,7,17,15,9,1,,,,,,,,,,,,,
PUB POL,210B,2,Daniel Acland,4,12,25,7,1,,,,,,,,,,,,,
PB HLTH,W219,1,Jylana Sheats,32,14,4,,1,1,,,,,,,,,,,,
ENGIN,270E,3,Edward Kass; Kenneth Marshall,1,16,9,25,1,,,,,,,,,,,,,
UGBA,120AB,2,Francis Stanton,14,15,,,16,1,,,,,,,,12,,,,
IND ENG,190C,1,Ikhlaq Sidhu,2,44,1,,,,,,,,,,,12,1,,,
CIV ENG,264,1,Feras El Zarwi; Joan Walker,3,18,17,18,7,,,,,,,,,,,,,
UGBA,115,1,Frank Schultz,,12,35,11,,,1,,,,,,,4,,,,
PB HLTH,W142,1,Maureen Lahiff,6,21,26,2,9,,,,,,,,,,,,,
COMPSCI,C267,1,Aydin Buluc; Katherine Yelick,2,38,21,6,,,,,,,,,,1,,,,
VIS SCI,206B,1,Richard Van Sluyters,4,21,20,23,,2,,,,,,,,,,,,
L & S,C30Z,1,Robert Full,24,41,14,,1,,,,,,,,,8,,,,
INTEGBI,C32,1,Robert Full,23,47,15,2,,,,,,,,,,3,,,,
ESPM,102D,1,Jonas Meckling,,26,34,20,11,,,,,,,,,2,,,,
CIV ENG,130N,1,Shaofan Li,8,67,22,,1,1,,,,,,,,,,,,
PB HLTH,196,6,Jeffrey Oxendine; Kristine Madsen,118,52,10,,1,2,,,,,,,,,,,,
EL ENG,123,1,Avideh Zakhor; James Carlson,,2,,1,4,,1,1,,,,,1,,,,,
AFRICAM,120,1,G. Ugo NWOKEJI,1,2,2,3,1,,,,,,,,,,,1,,
ART,160,2,Azin Seraj,2,2,1,1,,,,1,,,,,,3,,,,
ESPM,150,1,Matteo Garbelotto,1,4,1,2,1,1,,,,,,,,,,,,
COM LIT,R1B,24,Tyleen Kelly; Victoria Kahn,,1,4,3,1,1,1,,,,,,,,,,,
MEC ENG,C214,1,Grace O'Connell,1,5,2,1,1,,,,,,,,,,1,,,
THEATER,114,2,Angela Marino,2,3,3,1,1,,,,,,,,,1,,,,
COLWRIT,R1A,10,Kimberly Freeman,,1,1,4,2,2,,,,,,,1,,,,,
GERMAN,1,2,Nikolaus Euba; Tina Schrader-Richter,,1,4,,,,,,1,,,,1,3,1,,,
MUSIC,153B,1,Robert Yamasato,3,3,2,1,1,1,,,,,,,,,,,,
INFO,290T,2,Matthew Humble,1,3,2,2,,,,,,,,,,1,2,,,
CHEM,268,1,Evan Williams; Zijie Xia,1,5,2,1,,,,,,,,,1,,1,,,
FRENCH,3,5,Margot Szarke; Vesna Rodic,,5,2,1,2,,,,,,,,,1,1,,,
NATAMST,103A,1,William Gow,,6,1,,2,,,,,,,1,1,,,1,,
MUSIC,52B,2,Michael Orland,1,2,2,3,3,,,,,,,,,,,1,,
ENGLISH,190,8,Janet Sorensen,4,2,1,3,,,,,1,,,,,,,1,,
COMPSCI,194,131,Bjorn Hartmann; Zvika Krieger,,2,3,1,4,,,,,,,,,1,1,,,
COLWRIT,R1A,6,Jonathan Lang,,,3,2,1,,3,2,1,,,,,,,,,
SPANISH,4,2,Azucena Hernandez-Ramirez; Miriam Hernandez-rodriguez,,2,2,3,2,2,1,,,,,,,,,,,
ENGLISH,190,1,Nadia Ellis,2,4,1,3,,,,,,,,,,1,,1,,
ART,137,1,Erik Scollon,1,2,2,4,3,1,,,,,,,,,,,,
GPP,196,1,Cecilia Lucas,,1,4,1,3,3,,,,,,,,,,1,,
EPS,C182,1,Kristie Boering,,5,3,,2,1,,1,1,,,,,,,,,
NUC ENG,155,1,Rachel Slaybaugh,,6,1,2,1,2,,1,,,,,,,,,,
ECON,C103,1,Philipp Strack,3,2,2,,3,1,,,,,,,,2,,,,
PB HLTH,269C,1,Carisa Harris-Adamson,,2,6,1,,1,1,,,,,,,,2,,,
